,index,chembl_id,pubchem_cid,smiles,parent_smiles,chembl_tox,withdrawn,standardized_smiles,scaffolds
1326,6905,CHEMBL744,5070,Nc1nc2ccc(OC(F)(F)F)cc2s1,Nc1nc2ccc(OC(F)(F)F)cc2s1,Safe,0,Nc1nc2ccc(OC(F)(F)F)cc2s1,CC1CC2CCC(CC(C)(C)C)CC2C1
1989,9834,CHEMBL1200865,444025,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Safe,0,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CCCC(C)CC1(C(C)CCC)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C
18,351,CHEMBL444633,6323490,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,Safe,0,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,CCC1CCCC2(C)CC3C(C)C(C)C4C(C)C(CC(C)C(C)CCCC(C)C(C)C(C)C(C)C(C)C(CC(C)C)C1C)C1CC5(CCC(CC(C)C)CC5)CC1C4C3C2C
200,1378,CHEMBL2303613,5361871,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,Safe,0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CS[C@H]12)c1csc(N)n1,CCCC(C(C)CC1C(C)C2C1CCC(CCC1CC(C)C(CC(C)C)C1)C2C(C)C)C1CCC(C)C1
975,5140,CHEMBL507674,44187,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,Safe,0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,CCC1CCC(C(C)CC(C(C)CC2C(C)C3C2CCC(CCC2CCCC2C)C3C(C)C)C2CCC(C)CC2)C(C)C1C
1537,7791,CHEMBL413,5284616,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,toxic_carcinogenic+toxic_immune+infections,0,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CCC1CC(CC(C)C2CC(C)C(C)CC(C)C(C)C(CC)C(C)C(C)CC(C)CCCCCC(C)C(CC)CC3CCC(C)C(C)(C3)C(C)C(C)C3CCCCC3C(C)C2)CCC1C
1054,5535,CHEMBL98,5311,O=C(CCCCCCC(=O)Nc1ccccc1)NO,O=C(CCCCCCC(=O)Nc1ccccc1)NO,Safe,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,CCC(C)CCCCCCC(C)CC1CCCCC1
1144,6018,CHEMBL3391662,45110509,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,Safe,0,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,CC1CCC(C(C)CC2CCCCCCCC3CC3(C(C)CC(C)(C)C3CC3)CC(C)C3CC(CC4CC5CCCCC5C5CCCCC45)CC3C2C)CC1
1726,8563,CHEMBL27,4946,CC(C)NCC(O)COc1cccc2ccccc12,CC(C)NCC(O)COc1cccc2ccccc12,toxic_cardio,0,CC(C)NCC(O)COc1cccc2ccccc12,CC(C)CCC(C)CCC1CCCC2CCCCC21
230,1491,CHEMBL3622821,58557659,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,Safe,0,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,CCC1CC(C(C)CCC(C)(C)C)CC1C1CCC2CCC3CCCC3C21
1592,8007,CHEMBL639,2267,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,Safe,0,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,CC1CCC(CC2CC(C3CCCC(C)CC3)C(C)C3CCCCC23)CC1
1652,8249,CHEMBL112570,5997,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,Safe,0,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CC(C)CCCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C
626,3437,CHEMBL2107004,14626804,C[C@]12CC[C@@H]3c4ccc(OC5CCCC5)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,C[C@]12CC[C@@H]3c4ccc(OC5CCCC5)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,Safe,0,C[C@]12CC[C@@H]3c4ccc(OC5CCCC5)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,CC1CC2C3CCC4CC(CC5CCCC5)CCC4C3CCC2(C)C1C
2113,10473,CHEMBL477772,10113978,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,Safe,0,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,CC1CC2CC(C(C)C3CCCC(CC4CCC(C)C(C(C)(C)C)C4)C3)CCC2C1C
116,996,CHEMBL79,3676,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCN(CC)CC(=O)Nc1c(C)cccc1C,Safe,0,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCC(CC)CC(C)CC1C(C)CCCC1C
489,2756,CHEMBL1201317,5563,O=P(O)(O)OCC(Cl)(Cl)Cl,O=P(O)(O)OCC(Cl)(Cl)Cl,Safe,0,O=P(O)(O)OCC(Cl)(Cl)Cl,CC(C)(C)CCC(C)(C)C
236,1523,CHEMBL3291398,25185057,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,Safe,0,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,CCC1(C)CC(CC(C)CCC2CCC(C)CC2C)C2(C)C(C)CCC3(CCC(C)C32)C(C)C1C
1333,6956,CHEMBL1444,3902,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,Safe,0,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,CCC1CCC(C(C2CCCC2)C2CCC(CC)CC2)CC1
908,4741,CHEMBL3707268,missing,C[C@]1(F)C[C@@](N)(C(=O)O)C1,C[C@]1(F)C[C@@](N)(C(=O)O)C1,Safe,0,C[C@]1(F)C[C@@](N)(C(=O)O)C1,CC(C)C1(C)CC(C)(C)C1
985,5181,CHEMBL703,5314,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,Safe,0,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,CC(CCCC(C)(C)C)CCC(C)CCCC(C)(C)C
1520,7723,CHEMBL278623,9804938,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,Safe,0,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,CCCC(CC(C)C(CC1CCC2CCCCC21)CC(C)C(C)(C)C)CC1CCC2CCCCC21
802,4243,CHEMBL1259059,45375808,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,Safe,0,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,CC(C)CC(C)C(C)CC(C)(CCC1CC(C2CCC(C)CC2C)C(C)(C)C1C)CC1CCCCC1
584,3268,CHEMBL15677,65394,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,Safe,1,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,CC(C)CC1CCCCC1CC1CCC(C)CC1C
882,4586,CHEMBL2103827,92974,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,toxic_vascular,0,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,CC(C)C(C)C(C)C1CCC(C)C(C)C1
1328,6916,CHEMBL2105842,66249,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,Safe,0,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,CC(C)CCC(C)C1(C)C(C)CC2C3CC(C)C4CC5C(CCC5C5CCCCC5)CC4(C)C3C(C)CC21C
1646,8203,CHEMBL1763,3647,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,Safe,0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,CC(C)(C)C1CC2CCCC(C)(C)C2CC1C(C)(C)C
1015,5336,CHEMBL658,41693,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,Safe,0,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,CCCC1(C(C(C)CC)C2CCCCC2)CCC(CCC2CCCC2)CC1
2161,10672,CHEMBL15891,missing,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Safe,0,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,CC1C(C)C(C)C(C)C(C)C1C
1384,7169,CHEMBL1259,21233,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,Safe,0,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3,CCC1CCC2CC1CC1CC3C(CCC(C)(C)C3CC3CCC(CC3)CC3C(CC)C(CC)CC4CCC(C)(C)C(C2)C43)CC1CC
625,3430,CHEMBL1201776,9838022,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,toxic_respiratory,0,CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,CCC(C(C)CC(C)C)C1CCCC(C)C1
118,1007,CHEMBL575,6087,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Safe,0,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CCC1CCCC(CC)C1C(C)CC1C(C)C2C1CC(C)(C)C2C(C)C
948,5007,CHEMBL951,7458,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,Safe,0,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,CCCC(C)CCCCCCCCC(C)C1CCC(C)CC1
251,1605,CHEMBL1615487,35740,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,Safe,0,O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,CC(CCCCCCCCCCCCCCC(C)CC1C(C)CC(C)C(C(C)C)C1C)CC1C(C)CC(C)C(C(C)C)C1C
1737,8632,CHEMBL4297528,118513932,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,Safe,0,Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,CC1CC2CC(C3CC(C)C4CC(C5CCCC6(CC6)C5)CCC4C3)CC(C)C2C1
1903,9451,CHEMBL163,392622,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,Safe,0,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,CC(CCC1CCCC1)CC(CC1CCCCC1)C(C)CC(CC1CCCCC1)CC(C)C(CC(C)C(C)CC1CCC(C(C)C)C1)C(C)C
188,1343,CHEMBL522038,656635,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,Safe,1,CCOC(=O)CN[C@@H](C(=O)N1CC[C@H]1C(=O)NCc1ccc(/C(N)=N\O)cc1)C1CCCCC1,CCCC(C)CCC(C1CCCCC1)C(C)C1CCC1C(C)CCC1CCC(C(C)CC)CC1
766,4070,CHEMBL2105458,27901,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,Safe,1,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1,CC1CCC(C(CC2CCCC2)C2CCCCC2)CC1
409,2348,CHEMBL1505,123606,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,Safe,0,CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12,CC(C)CCC1CCC2CCC(CC(C)(C)C3CCCC3)CC12
711,3850,CHEMBL51,3822,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,Safe,0,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,CC1CCC(C(C)C2CCC(CCC3C(C)CC4CCCCC4C3C)CC2)CC1
197,1367,CHEMBL126224,21722,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,Safe,0,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,CC(C)CCCC1C2CCCCCCC2C2CCCCC21
477,2692,CHEMBL1349,60773,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,Safe,0,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,CC1CC(C)C2CCC(CCCCCC(C)C(C)C(C)C)C2C1
788,4166,CHEMBL1201264,4097,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,Safe,0,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,CCC(C)(CC)CCCC(C)C1C2CCCCC2CC2CCCCC21
1149,6029,CHEMBL3989974,77843966,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,Safe,0,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,CC1CCC(C(CCC(C)(C)C(C)C)C(C)CC2C(C)C3C2CCC(CC2(CCCC(C)C4CCC(C)C(C)C4C)CCCC2)C3C(C)C)C1
2146,10595,CHEMBL4297526,9867812,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,Safe,0,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21,CCC(C)CCC1CC(C2CCCCC2)C2CC(C)CCC2C2C(C)CCC12
287,1793,CHEMBL1200714,2717,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,Safe,1,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,CC1CCC(C2C(C)C(C)CCC2(C)C)CC1
142,1124,CHEMBL1200732,443958,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,Safe,0,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,CC(C)CCC(C)C12CC3(CCCC3)CC1CC1C3CCC4CC(C)CCC4(C)C3(C)C(C)CC12C
1469,7530,CHEMBL1139,5282411,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C[C@@H]21,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C[C@@H]21,Safe,0,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C[C@@H]21,CCCCCC(C)CCC1C(C)CC2CC(CCCCC(C)C)CC21
1403,7253,CHEMBL4204794,118023034,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,Safe,0,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,CC1CCC(C(C)(C)C2CCC(C3CCC(C4CCCC5CC(C6CCC(C)C6)CC54)CC3)CC2)CC1
47,605,CHEMBL464982,5280933,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,Safe,0,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)O,CCCCCCCCCCCCCCCCCC(C)C
961,5064,CHEMBL278172,2337,CCOC(=O)c1ccc(N)cc1,CCOC(=O)c1ccc(N)cc1,Safe,0,CCOC(=O)c1ccc(N)cc1,CCCC(C)C1CCC(C)CC1
1555,7843,CHEMBL1764,72287,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,Safe,0,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,CCC1CCC2CC3CCCCC3C(CC(C)CC(C)C)C2C1
1497,7637,CHEMBL2219418,56959087,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,Safe,0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,CCCCCCCCCCCCCCCCCCCCCCCC1CCC2(C)C3CC4CCC(C)C5CC1C2(CCC3CCC)C45
1765,8806,CHEMBL2028663,44462760,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,Safe,0,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,CC1CCCC(C2CC(C(C)(C)C)CC2C2CCCC(CC(C)(C)C3C(C)CCCC3C)C2C)C1
1640,8178,CHEMBL2110948,11018,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,Safe,0,C[N+]1(C)CCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,CC(CCC1CCCC1(C)C)C(C)(C1CCCCC1)C1CCCCC1
759,4031,CHEMBL144673,3607,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,Safe,0,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CCCCC(CC)CC1CC(CC(CC)CCCC)CC(C)(C)C1
