,index,chembl_id,Phase,Smiles,market,standardized_smiles,scaffolds
845,845,CHEMBL1328913,0,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,0,CN(C)CCCN1c2ccccc2C(C)(C)c2ccccc21,CC(C)CCCC1C2CCCCC2C(C)(C)C2CCCCC12
2769,2769,CHEMBL2107658,0,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21C,0,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21C,CCC1(C)CCC2C3CCC4CC(C)CCC4C3C(C)CC21C
7664,7664,CHEMBL297302,4,O=C(CCCN1CCC(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,1,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,CC1CCC(C(C)CCCC2CCC(C3C(C)CC4CCCCC43)CC2)CC1
5331,5331,CHEMBL47259,0,CCCCCl,0,CCCCCl,CCCCC
9783,9783,CHEMBL3707288,0,O=C([O-])CCC(=O)[O-].[Li+].[Li+],0,O=C([O-])CCC(=O)[O-].[Li+].[Li+],CCCCCC1CC(C(C)CC(C)(C)C)C2CC(C(C)CC)CC(CC3CCCC(C)C3)C12
7495,7495,CHEMBL3039531,2,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,0,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,CC(CC1CCCC(C)C1C)CC1CCC(C)C(C(C)(C)C2CCCCC2)C1C
1884,1884,CHEMBL46931,0,Cc1ccccc1O,0,Cc1ccccc1O,CC1CCCCC1C
6847,6847,CHEMBL447868,4,O=C([O-])c1ccccc1O.[Na+],1,O=C([O-])c1ccccc1O.[Na+],CCC(CC)CCCC(C)C1C(C)CC(CC2C(C)CC3CCC(C)CC32)C1C
2508,2508,CHEMBL2106765,0,Nc1ncc(/C=C/c2ccc([N+](=O)[O-])o2)nn1,0,Nc1ncc(/C=C/c2ccc([N+](=O)[O-])o2)nn1,CC1CCC(CCC2CCC(C(C)C)C2)CC1
9096,9096,CHEMBL669,4,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,CC(C)CCCC1C2CCCCC2CCC2CCCCC21
8969,8969,CHEMBL3989463,0,O=C1O[C@@H](CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,0,O=C1O[C@@H](CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,CC(C)C1CCC(CCC2CC(CC3CCCCC3)CC2C)C1
6817,6817,CHEMBL2106290,0,CCOC(=O)/C=C1\S[C@H](N2CCCCC2)C(=O)N1C,0,CCOC(=O)/C=C1\S[C@H](N2CCCCC2)C(=O)N1C,CCCC(C)CC1CC(C2CCCCC2)C(C)C1C
9636,9636,CHEMBL1740361,0,CN(C)CCO[C@@H](c1ccc(Cl)cc1)c1ccccn1,0,CN(C)CCO[C@@H](c1ccc(Cl)cc1)c1ccccn1,CC(C)CCCC(C1CCCCC1)C1CCC(C)CC1
3284,3284,CHEMBL803,4,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,CCC1CC(C2CCC(C)CC2C)C(C)C1C
5697,5697,CHEMBL2104303,0,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#CCl,0,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)C#CCl,CCCC1(C)CCC2C3CCC4CC(C)CCC4C3CCC21C
3196,3196,CHEMBL1868301,0,NC(=O)C1c2ccccc2CCc2ccccc21,0,NC(=O)C1c2ccccc2CCc2ccccc21,CC(C)C1C2CCCCC2CCC2CCCCC21
3166,3166,CHEMBL2104082,0,CCCCCCCCCCCCCCC[C@H](O)[C@H](CO)NC(C)=O,0,CCCCCCCCCCCCCCC[C@H](O)[C@H](CO)NC(C)=O,CCCCCCCCCCCCCCCC(C)C(CC)CC(C)C
1532,1532,CHEMBL455706,0,C[C@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12,0,C[C@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12,CC1CCC2(C)C(C1)CC(C)C1C2CCC2(C)C1CCC2(C)C
9201,9201,CHEMBL3833352,0,CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1.CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C1=O,0,CC1=C\[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@H](C)/C=C/C(=O)NC\C=C\1.CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)CCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]2CCCN2C1=O,CC(CC1CC2CCC(C1)C2C)C1CC(C2CCCCC2)C2CCCCC2C1C
8333,8333,CHEMBL2106073,0,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,0,CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(C)CCCCCCCCCCCCCCC
2664,2664,CHEMBL2105319,0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2,0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2,CCCC(C)C1C(C)CC(C)C(C(C)CC)C1C1CCCC2CCCC21
641,641,CHEMBL864,4,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,1,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,CC(C)CCCC(C1CCCCC1)C1CCC(C)CC1
108,108,CHEMBL1604,4,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,1,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,CC(C)C1C(C)CCC2C(CC(C)C(C)C3CCCCC3)C(C)C21
3734,3734,CHEMBL82970,0,O=C(Nc1ccccc1)c1ccccc1O,0,O=C(Nc1ccccc1)c1ccccc1O,CC1CCCCC1C(C)CC1CCCCC1
5047,5047,CHEMBL162243,0,CC[C@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,0,CC[C@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,CCC(C)C(CC(C)C(C)C)(C1CCCCC1)C1CCCCC1
7269,7269,CHEMBL2104418,0,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,0,CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCC(C)CCC(CCC(C)CCCCCCCCCCCCCCCCCCCCC)CC(C)CCCCCCCCCCCCCCCCCCCCC
2129,2129,CHEMBL203125,3,O=CN(O)CCCP(=O)(O)O,0,O=CN(O)CCCP(=O)(O)O,CCC(C)CCCC(C)(C)C
1965,1965,CHEMBL106258,0,NC1=NCC(c2ccccc2)O1,0,NC1=NCC(c2ccccc2)O1,CC1CCC(C2CCCCC2)C1
3633,3633,CHEMBL186314,4,O=C([O-])[O-].[Na+].[Na+],1,O=C([O-])[O-].[Na+].[Na+],CCC1CCCC2C(C)C3C(C)C4CC(C)(C(C)CC)CC(CC5CC(C)C(C)C(C)C5)C4C(C)C3C(C)C12
4084,4084,CHEMBL46730,1,c1ccc2c(c1)ccc1ccccc12,0,c1ccc2c(c1)ccc1ccccc12,C1CCC2C(C1)CCC1CCCCC12
6278,6278,CHEMBL2107620,0,O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,0,O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,CC1CCC(CC(C)C(C)(C)C)CC1
91,91,CHEMBL261514,0,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,CC1CCC2(C)C(CCC3C2CCC2(C)C3CCC2(C)C)C1
7302,7302,CHEMBL1615350,4,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,1,CN(C)CCCC1c2ccccc2Nc2ccc(Cl)cc21,CC(C)CCCC1C2CCCCC2CC2CCC(C)CC21
1110,1110,CHEMBL291278,2,CN[C@H](CC(=O)O)C(=O)O,0,CN[C@H](CC(=O)O)C(=O)O,CCC(CC(C)C)C(C)C
8937,8937,CHEMBL416557,0,CNC(C)C(O)c1ccc(O)c(O)c1,0,CNC(C)C(O)c1ccc(O)c(O)c1,CCC(C)C(C)C1CCC(C)C(C)C1
7575,7575,CHEMBL301742,3,NC[C@H](CC(=O)O)c1ccc(Cl)cc1,0,NC[C@H](CC(=O)O)c1ccc(Cl)cc1,CCC(CC(C)C)C1CCC(C)CC1
6197,6197,CHEMBL277382,0,CC(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,0,CC(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,CC(C)C1CCC(C2CCCCC2)(C2CCCCC2)CC1
848,848,CHEMBL1206440,0,O=S(=O)(O)NC1CCCCC1,0,O=S(=O)(O)NC1CCCCC1,CCCCC(C)C
4699,4699,CHEMBL826,4,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,1,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CCC1CC(C(C)C)C(C)C2CC(C)C(C3CCCCC3)CC12
5038,5038,CHEMBL86,4,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,CCC(CC)CCCC(C)C1CC(C)C(C)CC1CC
2821,2821,CHEMBL1742463,0,CC(C)NCC(O)COc1cccc2c1C=CCC2,0,CC(C)NCC(O)COc1cccc2c1C=CCC2,CC(C)CCC(C)CCC1CCCC2CCCCC21
1300,1300,CHEMBL54,4,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CC1CCC(C(C)CCCC2CCC(C)(C3CCC(C)CC3)CC2)CC1
7623,7623,CHEMBL494760,0,COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC,0,COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC,CCC1CC(C)C(CC2CCC(C)CC2C)CC1CC
9404,9404,CHEMBL14253,0,CC(C)=O,0,CC(C)=O,CCC(C)C(C)C1CCCC1C(C)C
3978,3978,CHEMBL2106565,0,CC(=O)Nc1c(Br)c(C(=O)O)c(Br)c(C(=O)NCCO)c1Br,0,CC(=O)Nc1c(Br)c(C(=O)O)c(Br)c(C(=O)NCCO)c1Br,CCCCC(C)C1C(C)C(CC(C)C)C(C)C(C(C)C)C1C
7775,7775,CHEMBL13881,0,c1ccc(NCC2=NCCN2)cc1,0,c1ccc(NCC2=NCCN2)cc1,C1CCC(CCC2CCCC2)CC1
8542,8542,CHEMBL1222251,3,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,CC1C(C)C(C)C(C)C(C)C1C
3484,3484,CHEMBL279816,4,ClC=C(Cl)Cl,1,ClC=C(Cl)Cl,CCC(C)C
9214,9214,CHEMBL752,4,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,CC1CCCC2C1CCC2C1CC(CCC(C)(C)C)C(C)C1C
3837,3837,CHEMBL374731,4,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,1,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,CCC1CC(C2CC(C)C(C)CC2C)CC1C
7769,7769,CHEMBL1060,4,O=P([O-])([O-])O.[Na+].[Na+],1,O=P([O-])([O-])O.[Na+].[Na+],CC1CC(CC2CC(C(C)C)CC(C)C2C)C(C)C(C(C)C)C1
7124,7124,CHEMBL2105330,0,NC(=O)c1[nH]nc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,0,NC(=O)c1[nH]nc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,CCC1CC(C2CCC(C(C)C)C2C)C(C)C1C
4500,4500,CHEMBL1200680,4,S=[Se]=S,1,S=[Se]=S,CC(C)C(CCC1CCC2CCCC2C1)(C1CCCCC1)C1CCCCC1
7451,7451,CHEMBL2105994,0,N.O=C(O)c1ccccc1O,0,N.O=C(O)c1ccccc1O,CCC(CC)C(C)(C)CC1CC(C)C2CC3CCC4CCCC(C2C1)C43
4860,4860,CHEMBL1087,4,Cc1cccc(C)c1NC(=O)C1CCCCN1C,1,Cc1cccc(C)c1NC(=O)C1CCCCN1C,CC1CCCCC1C(C)CC1C(C)CCCC1C
128,128,CHEMBL4594452,2,CCCCCCCCC=CCCCCCCC(O)C(=O)O,0,CCCCCCCCC=CCCCCCCC(O)C(=O)O,CCCCCCCCCCCCCCCCC(C)C(C)C
2235,2235,CHEMBL2111187,4,[Cl-].[Cl-].[Ra+2],1,[Cl-].[Cl-].[Ra+2],CC(C)CCC1CCC2C(CC(C)CCCC(C)C(C)C)C(C)C2C1C(C)C
6611,6611,CHEMBL1200406,4,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,1,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,CC(C)C(C)C1CCC(C2CC3CCCCC3C2)CC1
1367,1367,CHEMBL1514085,0,Nc1nc(N)c(-c2ccccc2)s1,0,Nc1nc(N)c(-c2ccccc2)s1,CC1CC(C)C(C2CCCCC2)C1
8233,8233,CHEMBL1873189,0,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,0,COP(=O)(OC)Oc1nc(Cl)c(Cl)cc1Cl,CCC(C)(CC)CC1CC(C)C(C)CC1C
7668,7668,CHEMBL2103807,2,CC(C)Cn1cnc2c(N)nc3cccnc3c21,0,CC(C)Cn1cnc2c(N)nc3cccnc3c21,CC(C)CC1CCC2C(C)CC3CCCCC3C12
8853,8853,CHEMBL2110685,0,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1,0,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1,CC(CC1CCC(C)(C)C1)C(C)(C1CCCCC1)C1CCCCC1
2238,2238,CHEMBL1621,4,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,1,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,CC1CCC2C(CCC2C2CCC(CCC3C(C)CC4C(C)CCCC4C3C)CC2)C1
7068,7068,CHEMBL112,4,CC(=O)Nc1ccc(O)cc1,1,CC(=O)Nc1ccc(O)cc1,CC(C)CC1CCC(C)CC1
1490,1490,CHEMBL3989838,0,CCN[C@H](Cc1ccccc1)[C@H]1CCCO1,0,CCN[C@H](Cc1ccccc1)[C@H]1CCCO1,CCCC(CC1CCCCC1)C1CCCC1
8927,8927,CHEMBL692,4,OCC(O)CO,1,OCC(O)CO,CCC1CC(CC2CC(CC)C(C)C(C3CCC(C4CCCC(C)C4)C3)C2C)C(C)C(C2CCC(C3CCCC(C)C3)C2)C1C
9670,9670,CHEMBL104515,0,COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,0,COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,CCC1CCCCC1C1CCC(CCCC(C)C2CCC(C)CC2)CC1
8070,8070,CHEMBL857,4,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,1,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,CC(C)CCCCC1CCC2CC(C)CC12
2697,2697,CHEMBL2105219,0,Nc1ccc(/C=C/c2ccc([N+](=O)[O-])o2)nn1,0,Nc1ccc(/C=C/c2ccc([N+](=O)[O-])o2)nn1,CC1CCC(CCC2CCC(C(C)C)C2)CC1
9421,9421,CHEMBL75435,4,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,1,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CC(C)C(C)C1CCCC(C(C)C2CCCCC2)C1
5470,5470,CHEMBL830,4,NCCCC(N)(C(=O)O)C(F)F,1,NCCCC(N)(C(=O)O)C(F)F,CCCCC(C)(C(C)C)C(C)C
4709,4709,CHEMBL358722,0,O=C(O)C1CSCN1,0,O=C(O)C1CSCN1,CC(C)C1CCCC1
5844,5844,CHEMBL2107502,0,OC(CO/N=C/c1ccc(Cl)cc1)CN1CCN(c2ccccc2Cl)CC1,0,OC(CO/N=C/c1ccc(Cl)cc1)CN1CCN(c2ccccc2Cl)CC1,CC1CCC(CCCCC(C)CC2CCC(C3CCCCC3C)CC2)CC1
1510,1510,CHEMBL1201,4,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CC1CCC(CCCC2C3CCCCC3CC3CCC(C(C)(C)C(C)C)CC32)CC1
4327,4327,CHEMBL1067,3,NC(=O)N1c2ccccc2CC(O)c2ccccc21,0,NC(=O)N1c2ccccc2CC(O)c2ccccc21,CC(C)C1C2CCCCC2CC(C)C2CCCCC21
2636,2636,CHEMBL2107629,0,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1,0,Cc1ccc(S(=O)(=O)NC(=O)NC2CCCC2)cc1,CC1CCC(C(C)(C)CC(C)CC2CCCC2)CC1
1000,1000,CHEMBL3137321,4,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,1,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,CCC1CCC2CC3C(C)CCC45C(CC1C24)C(CC(C)C1CCCCC1)CCC35
9306,9306,CHEMBL1908376,3,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/C=C/C(O)(CC)CC)C[C@@H](O)C[C@@H]1O,0,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/C=C/C(O)(CC)CC)C[C@@H](O)C[C@@H]1O,CCC(C)(CC)CCCCC(C)C1CCC2C(CCC3CC(C)CC(C)C3C)CCCC12C
429,429,CHEMBL1615776,0,CC(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,0,CC(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,CC(C)CC1CCC(CC(C)C)CCC(CC(C)C)CCC(CC(C)C)CC1
799,799,CHEMBL930,4,NC(=O)CC[C@H](N)C(=O)O,1,NC(=O)CC[C@H](N)C(=O)O,CC(C)CCC(C)C(C)C
1969,1969,CHEMBL2106424,3,C=C(C#N)C(=O)OC,0,C=C(C#N)C(=O)OC,CCC(C)C(C)CC
6559,6559,CHEMBL918,4,NC(=O)NC(=O)Cc1ccccc1,1,NC(=O)NC(=O)Cc1ccccc1,CC(C)CC(C)CC1CCCCC1
8187,8187,CHEMBL281786,0,CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,0,CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,CCC12CCC3(CC1C(C)(C)C)C1CC4CCC(C)C5CC2C3(CCC1CC1CC1)C45
9428,9428,CHEMBL2106847,0,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,0,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,CC1CCC2CC(C)C(C)CC(C3CCCCC3C)C2C1
5195,5195,CHEMBL1398948,0,OCC(O)CS,0,OCC(O)CS,CCC(C)CC
6427,6427,CHEMBL3707258,0,OC(CI)CI,0,OC(CI)CI,CCC(C)CC
2997,2997,CHEMBL2021423,4,O=S(=O)([O-])[O-].[Mg+2],1,O=S(=O)([O-])[O-].[Mg+2],CCCC(C)CC1CCC(C2CCCCC2)C1
6391,6391,CHEMBL1454,4,c1ccc([C@H]2CN3CCSC3=N2)cc1,1,c1ccc([C@H]2CN3CCSC3=N2)cc1,C1CCC(C2CC3CCCC3C2)CC1
2714,2714,CHEMBL1002,4,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,1,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1,CCC1CC(C(C)CCC(C)(C)C)CCC1C
1262,1262,CHEMBL2107120,0,C/C=C(\C)C(=O)O[C@H]1C[C@@H]2CC[C@H](C1)N2C,0,C/C=C(\C)C(=O)O[C@H]1C[C@@H]2CC[C@H](C1)N2C,CCC(C)C(C)CC1CC2CCC(C1)C2C
7554,7554,CHEMBL1743260,3,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CC[Si](C)(C)C)cccc3nc2-1,0,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CC[Si](C)(C)C)cccc3nc2-1,CCC1CC2CCCC(CC3CCC(CC(C)CC4CCC(C)C4)C(C)C3)C2CC1CC
4044,4044,CHEMBL2219742,0,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Sr+2],0,O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Sr+2],CC(C)CCC1C(C)C(C)C2CCCCC21
9569,9569,CHEMBL559288,3,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,0,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,CCC(CCC1CCC(C(C)C)(C2CCCCC2)CC1)(C1CCCCC1)C1CCCCC1
1709,1709,CHEMBL3183075,4,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,1,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,CCC(CCCCCC1CCC(CC(C)C)C1)CC(C)C
1651,1651,CHEMBL2106816,0,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H](Cl)[C@@H]1C/C=C\CCCC(=O)O,0,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H](Cl)[C@@H]1C/C=C\CCCC(=O)O,CCCCC(C)(C)C(C)CCC1C(C)CC(C)C1CCCCCCC(C)C
4693,4693,CHEMBL2105619,0,CC[C@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,0,CC[C@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,CCC(CC(C)C)C(CC(C)C(C)C)(C1CCCCC1)C1CCCCC1
5266,5266,CHEMBL3545237,1,C#C[C@]1(O)CCC2C3CCC4CC(O)CC[C@]4(C)C3CC[C@@]21C,0,C#C[C@]1(O)CCC2C3CCC4CC(O)CC[C@]4(C)C3CC[C@@]21C,CCC1(C)CCC2C3CCC4CC(C)CCC4(C)C3CCC21C
7986,7986,CHEMBL3989890,0,CCCCCCCCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCCCCCCCC)[C@H]1OCC(O)[C@H]1OC(=O)CCCCCCCCCCCCCCCCC,0,CCCCCCCCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCCCCCCCC)[C@H]1OCC(O)[C@H]1OC(=O)CCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(C)CCC(CC(C)CCCCCCCCCCCCCCCCC)C1CCC(C)C1CC(C)CCCCCCCCCCCCCCCCC
1080,1080,CHEMBL2110892,0,CCN(CC)CCOC(=O)C(c1ccccc1)N1CCCCC1,0,CCN(CC)CCOC(=O)C(c1ccccc1)N1CCCCC1,CCC(CC)CCCC(C)C(C1CCCCC1)C1CCCCC1
5059,5059,CHEMBL2104130,0,C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Ca+2],0,C=CCCCCCCCCC(=O)[O-].C=CCCCCCCCCC(=O)[O-].[Ca+2],CC1CCC(C(CCC2CCC3C(C)CCCC23)CC2CCCC2)C(C)C1
9807,9807,CHEMBL282468,4,C[N+](C)(C)CCO.[Cl-],1,C[N+](C)(C)CCO.[Cl-],CC(CCCC1CCC(CC(C2CCCCC2)C2CCCCC2)CC1)C1CCC(C(C)(C)C(C)C)CC1
5845,5845,CHEMBL2107724,0,N.N.O=S(=O)(O)O,0,N.N.O=S(=O)(O)O,CC1CCC(CCCCC(C)CC2CCC(C3CCCCC3C)CC2)CC1
7670,7670,CHEMBL2104105,0,CCC(CCCCC1CCC2CC(=O)CC12)OC,0,CCC(CCCCC1CCC2CC(=O)CC12)OC,CCC(CC)CCCCC1CCC2CC(C)CC12
400,400,CHEMBL2110834,0,Clc1ccc([I+]c2ccc(Cl)cc2Cl)c(Cl)c1,0,Clc1ccc([I+]c2ccc(Cl)cc2Cl)c(Cl)c1,CC1CCC(CC2CCC(C)CC2C)C(C)C1
5196,5196,CHEMBL523,0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,CC1CCC(C2CCCCC2)C2CC(C)CCC2C1
7854,7854,CHEMBL1628227,4,CN(C)CCC=C1c2ccccc2COc2ccccc21,1,CN(C)CCC=C1c2ccccc2COc2ccccc21,CC(C)CCCC1C2CCCCC2CCC2CCCCC21
