,smiles,ChEMBL_ID,SUM,withdrawn_0.5,withdrawn_1.0,withdrawn_1.5,withdrawn_2.0,withdrawn_2.5,withdrawn_3.0
720,C(=O)([C@@H]1[C@@]2([C@H]([C@@H]3C=CC4[C@]([C@@H]3CC2)(CCC(=O)C=4)C)CC1)C)C,CHEMBL1200853,1.5,1,1,1,0,0,0
721,O=C1c2c(ncn2CC(O)CO)N(C(=O)N1C)C,CHEMBL1752,0.0,0,0,0,0,0,0
722,C(=O)(c1ccc(C(C)(C)C)cc1)CCCN2CCC(OC(c3ccccc3)c4ccccc4)CC2,CHEMBL305660,0.0,0,0,0,0,0,0
723,O=S(=O)(O)CC12C(=O)C(=Cc3ccc(C=C4C(=O)C5(C(C4CC5)(C)C)CS(=O)(=O)O)cc3)C(C1(C)C)CC2,CHEMBL3989850,0.0,0,0,0,0,0,0
724,O=P(OCC)(OCC)SCC[N+](C)(C)C,CHEMBL1201341,0.0,0,0,0,0,0,0
725,O(C(c1c(Cl)cc(Cl)cc1)Cn2cncc2)Cc3ccc(Cl)cc3,CHEMBL808,0.0,0,0,0,0,0,0
726,O=C1N(c2ccccc2)N=C(C1)C,CHEMBL290916,0.0,0,0,0,0,0,0
727,C(=O)([O-])CN(CC(=O)O)CCN(CC(=O)[O-])CC(=O)O,CHEMBL1749,0.0,0,0,0,0,0,0
728,C(=O)(O)CN(CC(=O)O)CCN(CC(=O)O)CC(=O)O,CHEMBL858,0.0,0,0,0,0,0,0
729,C(C(=O)N[C@@H]1[C@H](NC(=O)c2nc3c(s2)CN(CC3)C)C[C@@H](C(N(C)C)=O)CC1)(=O)Nc4ncc(Cl)cc4,CHEMBL1269025,0.0,0,0,0,0,0,0
730,O=C1C(=CN(C(=O)N1)[C@@H]2O[C@@H]([C@@H](O)C2)CO)CC,CHEMBL318153,1.0,1,1,0,0,0,0
731,c1([N+](CC)(C)C)cc(O)ccc1,CHEMBL1104,0.0,0,0,0,0,0,0
732,C(#CC1CC1)[C@@]2(C(F)(F)F)c3c(ccc(Cl)c3)NC(=O)O2,CHEMBL223228,0.0,0,0,0,0,0,0
733,[C@@](c1c(F)cc(F)cc1)([C@H](N2CCC(=C)CC2)C)(O)Cn3ncnc3,CHEMBL2103877,0.0,0,0,0,0,0,0
734,C(C(C(F)F)(CCCN)N)(=O)O,CHEMBL830,1.0,1,1,0,0,0,0
735,C(=O)(O)CCCN[C@H](c1ccccc1)CN2C(=O)C(c3c(F)c(OC)ccc3)=C(N(C2=O)Cc4c(C(F)(F)F)cccc4F)C,CHEMBL1208155,0.0,0,0,0,0,0,0
736,C(=O)(OC)N[C@H](C(=O)N1[C@H](c2ncc(-c3cc4c(-c5n(c6c(c5)cc(-c7cnc([C@H]8N(C(=O)[C@H](C(C)C)NC(=O)OC)CCC8)[nH]7)cc6)[C@H](c9ccccc9)O4)cc3)[nH]2)CCC1)C(C)C,CHEMBL3039514,0.0,0,0,0,0,0,0
737,O=S(=O)(c1ccccc1)CCc2cc3c(c[nH]c3cc2)C[C@@H]4N(CCC4)C,CHEMBL1510,0.0,0,0,0,0,0,0
738,C(=O)(c1c(nc(-n2nc(OCC(C(F)(F)F)(C)C)cc2)cc1)N3C(C[C@@H](C3)C)(C)C)NS(=O)(=O)c4c(nn(c4)C)C,CHEMBL4298128,0.0,0,0,0,0,0,0
739,C(=O)(N[C@@H]([C@@H](c1cc2c(OCCO2)cc1)O)CN3CCCC3)CCCCCCC,CHEMBL2110588,0.0,0,0,0,0,0,0
740,C(=O)(c1cc(-c2c(c(N/N=C3\C(=O)N(c4cc(c(cc4)C)C)N=C\3C)ccc2)O)ccc1)O,CHEMBL461101,0.0,0,0,0,0,0,0
741,C(N([C@H](c1nc(-c2ccccc2)c[nH]1)C)Cc3cc(C(=O)O)c(OC)cc3)(=O)[C@H](Cc4c(cc(C(=O)N)cc4C)C)N,CHEMBL2159122,0.0,0,0,0,0,0,0
742,C(=O)(C1C(=O)c2c(N([C@@H](C(C)C)CO)C=1)cc(OC)c(c2)Cc3c(F)c(Cl)ccc3)O,CHEMBL204656,0.0,0,0,0,0,0,0
743,O(CCn1c(nc2c1cccc2)N3CCN(CCC3)C)CC,CHEMBL594,0.0,0,0,0,0,0,0
744,O(c1ccc(cc1)Cc2c(Cl)ccc(c2)[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)[C@@H]4COCC4,CHEMBL2107830,0.0,0,0,0,0,0,0
745,O=C1N=C(C(F)=CN1[C@H]2O[C@H](SC2)CO)N,CHEMBL885,0.0,0,0,0,0,0,0
746,C(=O)(OCC)[C@@H](N[C@H](C(=O)N1[C@H](C(=O)O)CCC1)C)CCc2ccccc2,CHEMBL578,0.0,0,0,0,0,0,0
747,C(=O)(N1[C@H](C(=O)O)CCC1)[C@@H](N[C@H](C(=O)O)CCc2ccccc2)C,CHEMBL577,0.0,0,0,0,0,0,0
748,C(F)(F)(F)c1nc(-c2nc(nc(n2)NCC(O)(C)C)Nc3cc(C(F)(F)F)ncc3)ccc1,CHEMBL3989908,0.0,0,0,0,0,0,0
749,C(=O)(c1ccc(OC)cc1)Nc2c(cccc2)CCC3N(CCCC3)C,CHEMBL315838,3.0,1,1,1,1,1,1
750,C(=O)(OC)N[C@H](CNc1nc(-c2c(-c3c(F)c(NS(=O)(=O)C)cc(Cl)c3)nn(C(C)C)c2)ccn1)C,CHEMBL3301612,0.0,0,0,0,0,0,0
751,C(OC(F)F)(F)(F)C(F)Cl,CHEMBL1257,0.0,0,0,0,0,0,0
752,C(=O)(C1C(=O)c2c(nc(c(F)c2)N3CCNCC3)N(C=1)CC)O,CHEMBL826,0.5,1,0,0,0,0,0
753,C(=O)(C1=C(NC(=O)N1)C)c2ccc(SC)cc2,CHEMBL249856,0.0,0,0,0,0,0,0
754,O=C1c2c(nc[nH]2)N(C(=O)N1)CCC,CHEMBL279898,0.0,0,0,0,0,0,0
755,O=S(=O)(c1cc2c(nc(-c3ccccc3)[nH]2)cc1)O,CHEMBL1987518,0.0,0,0,0,0,0,0
756,C(/C(/C(N(CC)CC)=O)=C\c1cc(c(c(O)c1)O)[N+](=O)[O-])#N,CHEMBL953,0.0,0,0,0,0,0,0
757,O=C1c2c(n(cn2)[C@@H]3C([C@@H]([C@@H](O)C3)CO)=C)NC(=N1)N,CHEMBL713,0.0,0,0,0,0,0,0
758,C(=O)(c1c(NC2CCOCC2)cc(N3CCN(CC3)C)cc1)Nc4c5c(ccc(c5)Cc6cc(F)cc(F)c6)[nH]n4,CHEMBL1983268,0.0,0,0,0,0,0,0
759,O=C1/C(=C/c2ccc(cc2)C)/C3C(C1(CC3)C)(C)C,CHEMBL2104261,0.0,0,0,0,0,0,0
760,C(#N)c1c(C(F)(F)F)cc(N2C(=O)C(N(C2=S)c3cc(F)c(C(=O)NC)cc3)(C)C)cc1,CHEMBL1082407,0.0,0,0,0,0,0,0
761,C(=O)(N[C@]1(C(=O)N2[C@](O1)(O)[C@H]3N(C(=O)[C@@H]2[C@@H](CC)C)CCC3)C(C)C)[C@H]4CN([C@H]5[C@@H](c6c7c(ccc6)[nH]cc7C5)C4)C,CHEMBL2106411,0.0,0,0,0,0,0,0
762,c12c(cccc1)Cc3c(cccc3)C4N2C(=NC4)N,CHEMBL1106,0.0,0,0,0,0,0,0
763,c1(c(O)ccc([C@@H](O)CNC)c1)O,CHEMBL679,0.0,0,0,0,0,0,0
764,C(=O)([C@]1(O)Cc2c(c3C(=O)c4c(C(=O)c3c(c2[C@@H](O[C@@H]5O[C@H]([C@H](O)[C@@H](N)C5)C)C1)O)c(OC)ccc4)O)CO,CHEMBL417,0.0,0,0,0,0,0,0
765,C(=O)(OC)[C@H]1[C@@H]2[C@]3([C@@]4(C(=CC(=O)CC4)C1)C)O[C@@H]3C[C@@]5([C@@]6(OC(=O)CC6)CC[C@H]52)C,CHEMBL1095097,0.0,0,0,0,0,0,0
766,C(=O)(O)CCC/C=C1\O[C@@H]2[C@@H]([C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)C2)C\1,CHEMBL1139,0.0,0,0,0,0,0,0
767,C(=O)(c1ccccc1)C(CN2CCN(CC(OCC)c3ccccc3)CC2)C,CHEMBL1885437,1.0,1,1,0,0,0,0
768,C(/C(=C/c1n(c(nc1)CCCC)Cc2ccc(C(=O)O)cc2)/Cc3sccc3)(=O)O,CHEMBL813,0.0,0,0,0,0,0,0
769,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@H]2[C@H](N(C)C)C=1O)O)O)O)N,CHEMBL1951095,0.0,0,0,0,0,0,0
770,N(c1cc(OC)cc(OC)c1)(c2cc3c(ncc(-c4cnn(c4)C)n3)cc2)CCNC(C)C,CHEMBL3545376,0.0,0,0,0,0,0,0
771,C(=O)(NC1C(=O)SCC1)CSCC(=O)O,CHEMBL1697744,0.0,0,0,0,0,0,0
772,C1(/C(=C\C=C2\[C@H]3[C@@]([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC3)(CCC\2)C)/C[C@@H](O)CC1)=C,CHEMBL1536,0.0,0,0,0,0,0,0
773,C(=O)(N[C@H](CO)C)[C@@H]1C=C2c3c4c(ccc3)[nH]cc4C[C@H]2N(C1)C,CHEMBL119443,0.0,0,0,0,0,0,0
774,C12[C@@]([C@@H]3C(=CC=1)[C@H]4[C@@]([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC4)(CC3)C)(CC[C@H](O)C2)C,CHEMBL1232562,0.0,0,0,0,0,0,0
775,C(=O)(N[C@]1(C(=O)N2[C@](O1)(O)[C@H]3N(C(=O)[C@@H]2Cc4ccccc4)CCC3)C)[C@@H]5C=C6c7c8c(ccc7)[nH]cc8C[C@H]6N(C5)C,CHEMBL442,0.0,0,0,0,0,0,0
776,O=C1C[C@@H]2[C@@H](OC)[C@H](O[C@H]2C[C@@H]3C([C@@H](C[C@@H](O3)CC[C@H]4C(=C)C[C@@H](O4)CC[C@]56O[C@@H]7[C@@H]8O[C@@H]9[C@H](O[C@@H](C1)CC9)[C@H](O5)[C@@H]8O[C@H]7C6)C)=C)C[C@H](O)CN,CHEMBL1683590,0.0,0,0,0,0,0,0
777,C(c1cc(Nc2c3c(ncn2)cc(OCCOC)c(OCCOC)c3)ccc1)#C,CHEMBL553,0.0,0,0,0,0,0,0
778,C(=O)(C1=C(S[C@H]2C[C@@H](C(=O)Nc3cc(C(=O)O)ccc3)NC2)[C@@H]([C@H]4N1C(=O)[C@@H]4[C@H](O)C)C)O,CHEMBL1359,0.0,0,0,0,0,0,0
779,O(c1ccc(cc1)Cc2c(Cl)ccc([C@]34O[C@@]([C@@H](O)[C@H](O)[C@H]3O)(CO)CO4)c2)CC,CHEMBL1770248,0.0,0,0,0,0,0,0
780,O=[N+](O[C@H]([C@H](O[N+](=O)[O-])CO[N+](=O)[O-])CO[N+](=O)[O-])[O-],CHEMBL2107583,0.0,0,0,0,0,0,0
781,N([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@](O)(C[C@H](C(=O)[C@@H]([C@H]([C@](O)([C@H](OC(=O)[C@@H]([C@@H](O[C@@H]3O[C@H]([C@@H]([C@](OC)(C3)C)O)C)[C@@H]2C)C)CC)C)O)C)C)C)O[C@@H](C1)C)(C)C,CHEMBL532,0.0,0,0,0,0,0,0
782,O=C1Oc2c(cc(O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)c(O)c2)C=C1,CHEMBL482581,0.0,0,0,0,0,0,0
783,C(=O)(N1c2c(cccc2)[C@@H](O)Cc3c1cccc3)N,CHEMBL315985,0.0,0,0,0,0,0,0
784,C(=O)(O[C@@H]1c2c(N(C(=O)N)c3c(cccc3)C1)cccc2)C,CHEMBL87992,0.0,0,0,0,0,0,0
785,C(=O)(OC)CCc1ccc(OCC(O)CNC(C)C)cc1,CHEMBL768,0.0,0,0,0,0,0,0
786,O=[S@](c1nc2c(ccc(OC)c2)[nH]1)Cc3c(c(OC)c(cn3)C)C,CHEMBL1201320,0.0,0,0,0,0,0,0
787,Clc1cc2C(c3ccccc3)=NCc4nncn4-c2cc1,CHEMBL285674,0.0,0,0,0,0,0,0
788,c12c(cc(O)cc1)CC[C@@H]3[C@@H]2CC[C@@]4([C@@H](O)CC[C@H]43)C,CHEMBL135,0.0,0,0,0,0,0,0
789,C(=O)(Oc1cc2c(cc1)[C@@H]3[C@H]([C@H]4[C@@]([C@@H](O)CC4)(CC3)C)CC2)C,CHEMBL1200430,0.0,0,0,0,0,0,0
790,C(=O)(Oc1cc2c(cc1)[C@@H]3[C@H]([C@H]4[C@@]([C@@H](O)CC4)(CC3)C)CC2)c5ccccc5,CHEMBL282575,0.0,0,0,0,0,0,0
791,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1)C)CCC5CCCC5,CHEMBL1200973,0.0,0,0,0,0,0,0
792,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1)C)CCCC,CHEMBL1511,0.0,0,0,0,0,0,0
793,C(N(CCCl)CCCl)(=O)Oc1cc2c(cc1)[C@@H]3[C@H]([C@H]4[C@@]([C@@H](O)CC4)(CC3)C)CC2,CHEMBL1575,0.0,0,0,0,0,0,0
794,C(N(CCCl)CCCl)(=O)Oc1cc2c(cc1)[C@@H]3[C@H]([C@H]4[C@@]([C@@H](OP(=O)(O)O)CC4)(CC3)C)CC2,CHEMBL1756,0.0,0,0,0,0,0,0
795,c12c(cc(O)cc1)CC[C@@H]3[C@@H]2CC[C@@]4([C@@H](O)[C@H](O)C[C@H]43)C,CHEMBL193482,0.0,0,0,0,0,0,0
796,O=C1[C@@]2([C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1)C,CHEMBL1405,0.0,0,0,0,0,0,0
797,O=S(=O)(Oc1cc2c(cc1)[C@@H]3[C@H]([C@H]4[C@@](C(=O)CC4)(CC3)C)CC2)O,CHEMBL494753,0.0,0,0,0,0,0,0
798,C(C(=C)CC)(=O)c1c(Cl)c(Cl)c(OCC(=O)O)cc1,CHEMBL456,0.0,0,0,0,0,0,0
799,N([C@H]([C@@H](c1ccccc1)O)C)(CC)C,CHEMBL2110926,0.0,0,0,0,0,0,0
800,C(N(CC)CC)(=O)c1cc(OC)c(O)cc1,CHEMBL1229908,1.0,1,1,0,0,0,0
801,C(=O)([C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)C)CSSC[C@@H](C(=O)O)N)C)CCCNC(=N)N)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N)CCCNC(=N)N)C)CCCNC(=N)N)CCCNC(=N)N,CHEMBL3545184,0.0,0,0,0,0,0,0
802,[C@@H](NCCN[C@H](CO)CC)(CO)CC,CHEMBL44884,0.0,0,0,0,0,0,0
803,C(=O)(O)CCCCCCC/C=C\CCCCCCCC,CHEMBL3989529,0.0,0,0,0,0,0,0
804,C(C(/C=C/Cl)(O)CC)#C,CHEMBL591,1.5,1,1,1,0,0,0
805,C(C1(OC(=O)N)CCCCC1)#C,CHEMBL1576,1.5,1,1,1,0,0,0
806,C([C@]1([C@@]2([C@H]([C@H]3[C@@H](c4c(cc(O)cc4)CC3)CC2)CC1)C)O)#C,CHEMBL691,1.0,1,1,0,0,0,0
807,C(=S)(c1cc(ncc1)CC)N,CHEMBL1441,0.0,0,0,0,0,0,0
808,C(=O)(OCC)C1(c2ccccc2)CCN(CCC1)C,CHEMBL170797,1.0,1,1,0,0,0,0
809,O=C1C(CC)(CC(=O)N1)C,CHEMBL696,0.0,0,0,0,0,0,0
810,O=C1N(C(=O)NC1c2ccccc2)CC,CHEMBL1095,0.0,0,0,0,0,0,0
811,O=S(=O)(c1nc2c(s1)cc(OCC)cc2)N,CHEMBL18,1.5,1,1,1,0,0,0
812,C(=O)(OCC)C(C1C(=O)Oc2c(C=1O)cccc2)C3C(=O)Oc4c(C=3O)cccc4,CHEMBL2106261,1.0,1,1,0,0,0,0
813,ClCC,CHEMBL46058,0.0,0,0,0,0,0,0
814,C(=O)(OCC)/C=C/c1cc(OC)c(O)cc1,CHEMBL286796,0.0,0,0,0,0,0,0
815,C(=O)(OCC)c1ccc(O)cc1,CHEMBL15841,0.0,0,0,0,0,0,0
816,C(=O)(OCC)c1c(O)cccc1,CHEMBL2251610,0.0,0,0,0,0,0,0
817,C(CN)N,CHEMBL816,0.0,0,0,0,0,0,0
818,C12=CCCC[C@@H]1[C@@H]3[C@H]([C@H]4[C@@]([C@](O)(CC)CC4)(CC3)C)CC2,CHEMBL1200623,1.5,1,1,1,0,0,0
819,C([C@@]1(OC(=O)C)[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=C[C@@H](OC(=O)C)CC4)CC3)CC2)CC1)C)#C,CHEMBL1200624,0.0,0,0,0,0,0,0
820,C(=O)(C(N(CCC)CC)CC)Nc1c(cccc1C)C,CHEMBL492,0.5,1,0,0,0,0,0
821,C(P(=O)(O)O)(P(=O)(O)O)(O)C,CHEMBL871,0.0,0,0,0,0,0,0
822,Clc1cc2c(N=C(OC2(c3ccccc3)C)NCC)cc1,CHEMBL2106227,2.0,1,1,1,1,0,0
823,c1(C(O)CNCC)cc(O)ccc1,CHEMBL86882,2.0,1,1,1,1,0,0
824,C(=O)(O)CC1(c2c(c3c(c(ccc3)CC)[nH]2)CCO1)CC,CHEMBL622,0.0,0,0,0,0,0,0
825,C(N(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)CCOCC)(=O)C(Cl)Cl,CHEMBL1788393,0.0,0,0,0,0,0,0
826,C(=O)(OCC)c1n([C@@H](c2ccccc2)C)cnc1,CHEMBL681,0.0,0,0,0,0,0,0
827,C([C@]1([C@@]2([C@H]([C@H]3[C@H](C(=C)C2)[C@@H]4C(=CC(=O)CC4)CC3)CC1)CC)O)#C,CHEMBL1531,0.0,0,0,0,0,0,0
828,O=C1N(C(=NN1CCCN2CCN(c3cc(Cl)ccc3)CC2)CC)CC,CHEMBL1743259,1.0,1,1,0,0,0,0
829,O=C1OC[C@@H]2[C@H](O[C@@H]3O[C@H]4[C@@H](O[C@@H](OC4)C)[C@H](O)[C@H]3O)c5c(cc6c(OCO6)c5)[C@@H](c7cc(OC)c(c(OC)c7)O)[C@@H]12,CHEMBL44657,0.0,0,0,0,0,0,0
830,O=S(=O)(c1ccc(-c2c(-c3cnc(cc3)C)ncc(Cl)c2)cc1)C,CHEMBL416146,0.0,0,0,0,0,0,0
831,C(#N)c1cc(c(Oc2c(Br)c(nc(n2)Nc3ccc(C#N)cc3)N)c(c1)C)C,CHEMBL308954,0.0,0,0,0,0,0,0
832,C(=O)(OCC)C=C(C=CC=C(C=Cc1c(c(c(OC)cc1C)C)C)C)C,CHEMBL464,3.0,1,1,1,1,1,1
833,c12c(c[nH]c1cccc2)CC(CC)N,CHEMBL1619758,1.0,1,1,0,0,0,0
834,O(c1c(O)ccc(c1)CC=C)C,CHEMBL42710,0.0,0,0,0,0,0,0
835,O=C1C(=O)N2[C@H](C(=O)O[C@H]([C@@H](C[C@H]3C[C@@H](OC)[C@H](OCCO)CC3)C)CC(=O)[C@@H](/C=C(/[C@@H](O)[C@@H](OC)C(=O)[C@@H](C[C@@H](/C=C/C=C/C=C(/[C@@H](OC)C[C@H]4O[C@]1(O)[C@@H](CC4)C)\C)C)C)\C)C)CCCC2,CHEMBL1908360,0.0,0,0,0,0,0,0
836,O=C1C=C2C(=C)C[C@H]3[C@H]4[C@@](C(=O)CC4)(CC[C@@H]3[C@]2(C=C1)C)C,CHEMBL1200374,0.0,0,0,0,0,0,0
837,O=C1N(c2ccc(F)cc2)[C@H](c3ccc(O)cc3)[C@H]1CC[C@@H](c4ccc(F)cc4)O,CHEMBL1138,0.0,0,0,0,0,0,0
838,C(=O)(OCC)Nc1c(cc(NCc2ccc(F)cc2)cc1)N,CHEMBL41355,0.0,0,0,0,0,0,0
839,C(=O)(OCC(COC(=O)C)CCn1c2c(nc1)cnc(n2)N)C,CHEMBL880,0.0,0,0,0,0,0,0
840,C(=NS(=O)(=O)N)(CCSCc1nc(N=C(N)N)sc1)N,CHEMBL902,0.0,0,0,0,0,0,0
841,C(=O)(c1c(ncc(F)n1)O)N,CHEMBL221722,0.0,0,0,0,0,0,0
842,C(#N)c1c(OCC(C)C)ccc(-c2nc(c(C(=O)O)s2)C)c1,CHEMBL1164729,0.0,0,0,0,0,0,0
843,C(NS(=O)(=O)c1cc(Nc2c(cnc(n2)Nc3ccc(OCCN4CCCC4)cc3)C)ccc1)(C)(C)C,CHEMBL1287853,0.0,0,0,0,0,0,0
844,C(=O)(OCC(c1ccccc1)COC(=O)N)N,CHEMBL1094,1.0,1,1,0,0,0,0
845,C(=O)(OCC)C1=C(NC(=C(C(=O)OC)C1c2c(Cl)c(Cl)ccc2)C)C,CHEMBL1480,0.0,0,0,0,0,0,0
846,C(=O)(c1ccc(-c2ccccc2)cc1)CCC(=O)O,CHEMBL277522,0.0,0,0,0,0,0,0
847,c1(ccccc1)C2C(NCC)C3CC2CC3,CHEMBL7010,1.0,1,1,0,0,0,0
848,c1(C(c2ccccc2)CCNC(c3ccccc3)C)ccccc1,CHEMBL254832,1.0,1,1,0,0,0,0
849,C(F)(F)(F)c1cc(ccc1)CC(NCC)C,CHEMBL87493,3.0,1,1,1,1,1,1
850,C(C(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)(C)C)(=O)OC(C)C,CHEMBL672,0.0,0,0,0,0,0,0
851,C(C(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)(C)C)(=O)O,CHEMBL981,0.0,0,0,0,0,0,0
852,Clc1c(c(O)cc2c1CCNCC2c3ccc(O)cc3)O,CHEMBL588,0.0,0,0,0,0,0,0
853,C(=O)(C(c1cc(Oc2ccccc2)ccc1)C)O,CHEMBL1297,0.0,0,0,0,0,0,0
854,c1(C(O)CNC(Cc2ccc(O)cc2)C)cc(O)cc(O)c1,CHEMBL32800,2.0,1,1,1,1,0,0
855,C(c1ccc(cc1)CC(CN2CCCCC2)C)(C)(C)C,CHEMBL1889041,0.0,0,0,0,0,0,0
856,C(#N)CCNC(Cc1ccccc1)C,CHEMBL2105566,1.0,1,1,0,0,0,0
857,C(N(c1ccccc1)C2CCN(CCc3ccccc3)CC2)(=O)CC,CHEMBL596,0.0,0,0,0,0,0,0
858,C(=O)(O[C@@H]1C[C@H]2[N+]([C@@H](C1)CC2)(CC(=O)c3ccc(-c4ccccc4)cc3)C)[C@@H](c5ccccc5)CO,CHEMBL3989849,1.0,1,1,0,0,0,0
859,C(=O)(Oc1c([C@@H](c2ccccc2)CCN(C(C)C)C(C)C)cc(cc1)CO)C(C)C,CHEMBL1201764,0.0,0,0,0,0,0,0
860,C(C(c1ccc(C(O)CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2)cc1)(C)C)(=O)O,CHEMBL914,0.0,0,0,0,0,0,0
861,C(=O)(O[C@@H]1[C@H](O[C@@H](OC/C2/C(=O)O[C@H]([C@H](O)C)C/C=C(/C=C(/[C@H](O[C@@H]3OC([C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)(C)C)[C@H](/C=C(/[C@@H](O)C/C=C/C=2)\C)CC)\C)\C)[C@@H](OC)[C@H]1O)C)c4c(c(Cl)c(c(Cl)c4CC)O)O,CHEMBL1255800,0.0,0,0,0,0,0,0
862,C(=O)(Nc1nc2n(C(c3ccc(cc3)CN4CCS(=O)(=O)CC4)=CC=C2)n1)C5CC5,CHEMBL3301607,0.0,0,0,0,0,0,0
863,C(#N)c1c(c(F)cc2C(=O)C(C(=O)O)=CN(c12)C3CC3)N4C[C@@H]5OCCN[C@H]5C4,CHEMBL1908370,0.0,0,0,0,0,0,0
864,C(=O)(NC(C)(C)C)[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@]4(C=CC(=O)N[C@@H]4CC3)C)CC2)CC1)C,CHEMBL710,0.0,0,0,0,0,0,0
865,C(CO)(CO)(CCc1ccc(cc1)CCCCCCCC)N,CHEMBL314854,0.0,0,0,0,0,0,0
866,O=[P@](O[P@@](=O)(OC[C@H]1O[C@@H](n2c3c(c(ncn3)N)nc2)[C@H](O)[C@@H]1O)O)(OC[C@H]([C@H]([C@@H](O)CN4C5C(C(=O)NC(=O)N=5)=Nc6c4cc(c(c6)C)C)O)O)O,CHEMBL1232653,0.0,0,0,0,0,0,0
867,O=P(OC[C@H]([C@H]([C@@H](O)CN1C2C(C(=O)NC(=O)N=2)=Nc3c1cc(c(c3)C)C)O)O)(O)O,CHEMBL1201794,0.0,0,0,0,0,0,0
868,O=C1c2c(OC(c3ccccc3)=C1)cccc2,CHEMBL275638,0.0,0,0,0,0,0,0
869,C(=O)(OCCN1CCCCC1)c2c3c(C(=O)C(=C(c4ccccc4)O3)C)ccc2,CHEMBL1493,0.0,0,0,0,0,0,0
870,C(=O)(c1c(OCC(F)(F)F)ccc(OCC(F)(F)F)c1)NCC2NCCCC2,CHEMBL652,1.0,1,1,0,0,0,0
871,C(F)(F)(F)c1cc(N2CCN(CCN3C(=O)Nc4c3cccc4)CC2)ccc1,CHEMBL231068,0.0,0,0,0,0,0,0
872,C(=O)(OCC(O)CO)c1c(Nc2c3c(c(C(F)(F)F)ccc3)ncc2)cccc1,CHEMBL2105075,2.0,1,1,1,1,0,0
873,C(=O)(c1cc2-c3c4c(-c2cc1)cccc4ccc3)CCC(=O)O,CHEMBL2106357,1.0,1,1,0,0,0,0
874,O(c1ccc(/C=C/c2ccc(NC)cc2)cc1)CCOCCOCC[18F],CHEMBL566752,0.0,0,0,0,0,0,0
875,O(c1ncc(/C=C/c2ccc(NC)cc2)cc1)CCOCCOCC[18F],CHEMBL1774461,0.0,0,0,0,0,0,0
876,[18F]c1ncc(-c2cc3c(c4c(ccnc4)[nH]3)cc2)cc1,CHEMBL3545253,0.0,0,0,0,0,0,0
877,O=S(C1C(=O)c2c(N(C=1)C)cc(F)cc2)C,CHEMBL1908307,1.0,1,1,0,0,0,0
878,O=C1C(F)=CN(C(=O)N1)[C@@H]2O[C@@H]([C@@H](O)C2)CO,CHEMBL917,0.0,0,0,0,0,0,0
879,C(=O)(OC)Nc1nc2c(ccc(C(=O)c3ccc(F)cc3)c2)[nH]1,CHEMBL1454946,1.0,1,1,0,0,0,0
880,C(=O)(C1(N)CC([18F])C1)O,CHEMBL254468,0.0,0,0,0,0,0,0
881,C(=O)([C@]12[C@@]3([C@H]([C@H]4[C@@](Cl)([C@@]5(C(=CC(=O)C=C5)[C@@H](F)C4)C)[C@@H](Cl)C3)C[C@H]1OC(O2)(C)C)C)CO,CHEMBL461332,1.0,1,1,0,0,0,0
882,C(=O)(c1c(-c2c(F)cccc2Cl)noc1C)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(S[C@@H]43)(C)C,CHEMBL222645,0.0,0,0,0,0,0,0
883,C(c1c(F)cc(F)cc1)(O)(Cn2ncnc2)Cn3ncnc3,CHEMBL106,0.0,0,0,0,0,0,0
884,O=C1N=C(C(F)=CN1)N,CHEMBL1463,0.0,0,0,0,0,0,0
885,Fc1nc2c(c(n1)N)ncn2[C@@H]3O[C@@H]([C@@H](O)[C@@H]3O)CO,CHEMBL1568,0.0,0,0,0,0,0,0
886,O=C[C@H]([18F])[C@H]([C@@H]([C@H](O)CO)O)O,CHEMBL1808698,0.0,0,0,0,0,0,0
887,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)CO,CHEMBL1201388,0.0,0,0,0,0,0,0
