DrugBank ID,CHEMBL_21July2021,smiles,withdrawn
DB06704,CHEMBL818,C(=NCc1cc(I)ccc1)(N)N,0
DB06702,CHEMBL1201764,C(=O)(Oc1c([C@@H](c2ccccc2)CCN(C(C)C)C(C)C)cc(cc1)CO)C(C)C,0
DB06700,CHEMBL1118,N(CC(c1ccc(O)cc1)C2(O)CCCCC2)(C)C,0
DB06699,CHEMBL415606,C(=O)(N1[C@H](C(=O)N[C@@H](C(=O)N)C)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)[C@H](NC(=O)C)Cc2cc3c(cc2)cccc3)Cc4ccc(Cl)cc4)Cc5cnccc5)CO)Cc6ccc(NC(=O)[C@H]7NC(=O)NC(=O)C7)cc6)Cc8ccc(NC(=O)N)cc8)CC(C)C)CCCCNC(C)C,0
DB06698,CHEMBL24441,c1(ncccc1)CCNC,0
DB06697,CHEMBL566534,O([C@H]1O[C@H]2[C@@]34OO[C@@](O2)(CC[C@H]3[C@@H](CC[C@H]4[C@H]1C)C)C)C,0
DB06695,CHEMBL539697,C(/N=C(\c1ccc(NCc2nc3c(n2C)ccc(C(N(c4ncccc4)CCC(=O)OCC)=O)c3)cc1)/N)(=O)OCCCCCC,0
DB06694,CHEMBL312448,C(c1cc(c(c(c1)C)CC2=NCCN2)C)(C)(C)C,0
DB06691,CHEMBL511,N(c1ncccc1)(Cc2ccc(OC)cc2)CCN(C)C,0
DB06689,CHEMBL3989529,C(=O)(O)CCCCCCC/C=C\CCCCCCCC,0
DB06684,CHEMBL439849,C(#N)c1cc2c(cc1)[nH]cc2CCCCN3CCN(c4cc5c(oc(C(=O)N)c5)cc4)CC3,0
DB06663,CHEMBL3349607,C(=O)(O[C@H]1CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](c3ccccc3)NC(=O)[C@@H]2C1)Cc4c5c(cccc5)[nH]c4)CCCCN)Cc6ccc(OCc7ccccc7)cc6)Cc8ccccc8)NCCN,0
DB06654,CHEMBL396778,C(=O)([C@@H](NCc1ccc(OCc2cc(F)ccc2)cc1)C)N,0
DB06637,CHEMBL284348,c1(ccncc1)N,0
DB06626,CHEMBL1289926,C(=O)(c1c(Sc2cc3c(c(n[nH]3)/C=C/c4ncccc4)cc2)cccc1)NC,0
DB06616,CHEMBL288441,C(#N)c1c(c2c(nc1)cc(OCCCN3CCN(CC3)C)c(OC)c2)Nc4c(Cl)cc(Cl)c(OC)c4,0
DB06614,CHEMBL139367,C(=O)(O)[C@@H]1[C@@H](O)[C@@H]([C@H](C(CC)CC)NC(=O)C)[C@H](NC(=N)N)C1,0
DB06608,CHEMBL298470,C(F)(F)(F)c1cc(Oc2c(OC)cc(c3c2c(cc(OC)n3)C)NC(CCCN)C)ccc1,0
DB06605,CHEMBL231779,C(=O)(c1c2c(C(=O)N(c3ccc(N4C(=O)CCCC4)cc3)CC2)n(-c5ccc(OC)cc5)n1)N,0
DB06603,CHEMBL483254,C(=O)(/C=C/c1ccc(cc1)CNCCc2c3c(cccc3)[nH]c2C)NO,0
DB06595,CHEMBL608533,C(N([C@H]1[C@@H](OC)[C@]2(n3c4c(c5c3cccc5)c6c(c7c4n(c8c7cccc8)[C@H](O2)C1)C(=O)NC6)C)C)(=O)c9ccccc9,0
DB06594,CHEMBL10878,C(=O)(NCCc1c2c(ccc(OC)c2)ccc1)C,0
DB06590,CHEMBL501122,C(/C(=N\OCC)/c1nc(sn1)NP(=O)(O)O)(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(Sc4nc(-c5cc[n+](cc5)C)cs4)CS[C@@H]32,0
DB06589,CHEMBL477772,N(c1nc(ncc1)Nc2cc(S(=O)(=O)N)c(cc2)C)(c3cc4c(c(n(n4)C)C)cc3)C,0
DB06480,CHEMBL117287,C(=O)(c1c2c(c(c(Cl)c1)N)CCO2)NC3CCN(CCCOC)CC3,0
DB06448,CHEMBL298734,C(=O)(N1CCC([C@@H]2c3c(Br)cc(Cl)cc3CCc4c2ncc(Br)c4)CC1)CC5CCN(C(=O)N)CC5,0
DB06441,CHEMBL334966,C(F)(F)(F)CCSc1nc2c(c(n1)NCCSC)ncn2[C@@H]3O[C@@H]([C@@H](O)[C@H]3O)COP(=O)(OP(C(P(=O)(O)O)(Cl)Cl)(=O)O)O,0
DB06414,CHEMBL308954,C(#N)c1cc(c(Oc2c(Br)c(nc(n2)Nc3ccc(C#N)cc3)N)c(c1)C)C,0
DB06412,CHEMBL1200585,O=C1/C(=C\O)/C[C@@]2([C@@H]3[C@H]([C@H]4[C@@]([C@@](O)(CC4)C)(CC3)C)CC[C@H]2C1)C,0
DB06410,CHEMBL1200810,C1(/C(=C\C=C2\[C@H]3[C@@]([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC3)(CCC\2)C)/C[C@@H](O)C[C@@H]1O)=C,0
DB06403,CHEMBL1111,C(=O)([C@H](C(OC)(c1ccccc1)c2ccccc2)Oc3nc(cc(n3)C)C)O,0
DB06402,CHEMBL507870,C(=O)([C@H](NC)CC(C)C)N[C@H]1C(=O)N[C@H](C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4c(c(c(c(O)c4)CNCP(=O)(O)O)O)-c5c(O)ccc3c5)[C@@H](c6cc(Cl)c(Oc7c(O[C@@H]8O[C@@H]([C@@H](O)[C@H](O)[C@H]8O[C@@H]9O[C@H]([C@H]([C@@](NCCNCCCCCCCCCC)(C9)C)O)C)CO)c(Oc%10c(Cl)cc(cc%10)[C@H]1O)cc2c7)cc6)O)CC(=O)N,0
DB06401,CHEMBL46740,O(c1ccc(cc1)Cn2c(c(c3c2ccc(O)c3)C)-c4ccc(O)cc4)CCN5CCCCCC5,0
DB06335,CHEMBL385517,C(#N)[C@H]1N(C(=O)[C@H](C23CC4(O)CC(C2)CC(C3)C4)N)[C@@H]5[C@H](C1)C5,0
DB06292,CHEMBL429910,O(c1ccc(cc1)Cc2c(Cl)ccc(c2)[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)CC,0
DB06290,CHEMBL501849,C(=O)([C@@]12[C@@H](/C=C\CCCCN(C(=O)[C@H]3[C@H](C(=O)N1)C[C@@H](Oc4c5c(c(c(OC)cc5)C)nc(-c6nc(C(C)C)cs6)c4)C3)C)C2)NS(=O)(=O)C7CC7,0
DB06288,CHEMBL243712,C(=O)(c1c(OC)cc(c(S(=O)(=O)CC)c1)N)NCC2N(CC)CCC2,0
DB06287,CHEMBL1201182,C(C(CO)(CO)C)(=O)O[C@H]1[C@H](OC)C[C@H](C[C@H]([C@H]2OC(=O)[C@H]3N(C(=O)C(=O)[C@@]4(O[C@H](C[C@H](OC)/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@H](OC)[C@@H](/C(=C/[C@H](C(=O)C2)C)/C)O)C)C)/C)CC[C@H]4C)O)CCCC3)C)CC1,0
DB06274,CHEMBL270190,C(=O)([C@@H](Cc1ccccc1)CN2C[C@@H]([C@](c3cc(O)ccc3)(CC2)C)C)NCC(=O)O,0
DB06267,CHEMBL2103849,O=S(=O)(c1cc(c(OCCC)cc1)C2=NC(=O)c3c(c(nn3C)CCC)N2)NCCC4N(CCC4)C,0
DB06262,CHEMBL2103827,C(=O)([C@H]([C@@H](c1cc(c(O)cc1)O)O)N)O,0
DB06261,CHEMBL1201784,C(=O)(OCCCCCC)CCC(=O)CN,0
DB06249,CHEMBL226267,O(c1c(-c2ccc(OC)cc2)sc3c1ccc(O)c3)c4ccc(OCCN5CCCCC5)cc4,0
DB06237,CHEMBL1963681,C(=O)(c1c(nc(nc1)N2[C@H](CO)CCC2)NCc3cc(Cl)c(OC)cc3)NCc4ncccn4,0
DB06228,CHEMBL198362,C(=O)(c1sc(Cl)cc1)NC[C@@H]2OC(=O)N(c3ccc(N4C(=O)COCC4)cc3)C2,0
DB06218,CHEMBL58323,C(=O)([C@H](NC(=O)C)COC)NCc1ccccc1,0
DB06217,CHEMBL2111112,O(c1c(OC)ccc(c1)CCO[C@H]2[C@H](N3C[C@H](O)CC3)CCCC2)C,0
DB06216,CHEMBL3544974,Clc1cc2c(Oc3c(cccc3)C4C2CN(C4)C)cc1,0
DB06213,CHEMBL317052,C(=O)(c1cnn(-c2nc3c(c(n2)N)ncn3[C@@H]4O[C@@H]([C@@H](O)[C@H]4O)CO)c1)NC,0
DB06212,CHEMBL344159,C(=O)(c1c(cc(NC(=O)c2c(cccc2)C)cc1)C)N3c4c(cc(Cl)cc4)[C@H](O)CCC3,0
DB06211,CHEMBL491571,C(=O)(C1=C(S[C@H]2C[C@H](NC2)CNS(=O)(=O)N)[C@@H]([C@H]3N1C(=O)[C@@H]3[C@H](O)C)C)O,0
DB06210,CHEMBL461101,C(=O)(c1cc(-c2c(c(N/N=C3\C(=O)N(c4cc(c(cc4)C)C)N=C\3C)ccc2)O)ccc1)O,0
DB06209,CHEMBL1201772,C(=O)(Oc1sc2c(c1)CN(C(C(=O)C3CC3)c4c(F)cccc4)CC2)C,0
DB06207,CHEMBL24778,C(=O)(c1c2c(cc(c1)C[C@H](NCCOc3c(OCC(F)(F)F)cccc3)C)CCN2CCCO)N,0
DB06206,CHEMBL2111107,C(=O)(O)CCSC[C@H]1O[C@@H]2O[C@@H]3[C@H](O[C@H](O[C@@H]4[C@H](O[C@H](O[C@@H]5[C@H](O[C@H](O[C@@H]6[C@H](O[C@H](O[C@@H]7[C@H](O[C@H](O[C@@H]8[C@H](O[C@H](O[C@@H]9[C@H](O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]9O)CSCCC(=O)O)[C@H](O)[C@H]8O)CSCCC(=O)O)[C@H](O)[C@H]7O)CSCCC(=O)O)[C@H](O)[C@H]6O)CSCCC(=O)O)[C@H](O)[C@H]5O)CSCCC(=O)O)[C@H](O)[C@H]4O)CSCCC(=O)O)[C@H](O)[C@H]3O)CSCCC(=O)O,0
DB06204,CHEMBL1201776,N(C[C@@H]([C@H](c1cc(O)ccc1)CC)C)(C)C,0
DB06203,CHEMBL376359,C(#N)c1c(cccc1)CN2C(=O)N(C(=O)C=C2N3C[C@H](N)CCC3)C,0
DB06202,CHEMBL328190,O(c1ccc(cc1)[C@@H]2c3c(cc(O)cc3)CC[C@@H]2c4ccccc4)CCN5CCCC5,0
DB06201,CHEMBL1201754,C(=O)(c1nnn(c1)Cc2c(F)cccc2F)N,0
DB06196,CHEMBL2028850,C(=O)(N1[C@H](C(=O)N2[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N3[C@@H](C(=O)N4[C@H](C(=O)N[C@H](C(=O)O)CCCNC(=N)N)C[C@H]5[C@@H]4CCCC5)Cc6c(cccc6)C3)CO)Cc7sccc7)C[C@@H](O)C2)CCC1)[C@@H](NC(=O)[C@@H](CCCNC(=N)N)N)CCCNC(=N)N,0
DB06193,CHEMBL167731,O=C1c2c(C(=O)c3c1cncc3)c(NCCN)ccc2NCCN,0
DB06176,CHEMBL343448,O=C1/C(=C/C)/NC(=O)[C@@H]2NC(=O)[C@@H](C(C)C)NC(=O)C[C@H](OC(=O)[C@H](C(C)C)N1)/C=C/CCSSC2,0
DB06174,CHEMBL364713,O=C1c2c(OC)c(OC)ccc2[C@H](O1)[C@H]3c4c(OC)c5c(OCO5)cc4CCN3C,0
DB06155,CHEMBL111,C(=O)(c1c(c(-c2ccc(Cl)cc2)n(-c3c(Cl)cc(Cl)cc3)n1)C)NN4CCCCC4,0
DB06154,CHEMBL466659,C(CO[N+](=O)[O-])(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
DB06153,CHEMBL294951,C1(c2c(scc2)CCc3c1cccc3)=C4CCN(CC4)C,0
DB06152,CHEMBL114655,c1(C(C(NC(CCc2ccccc2)C)C)O)ccc(O)cc1,0
DB06151,CHEMBL600,C(=O)([C@@H](NC(=O)C)CS)O,0
DB06150,CHEMBL62193,O=S(=O)(c1ccc(cc1)N)Nc2nc(OC)nc(OC)c2,0
DB06148,CHEMBL6437,c12c(cccc1)Cc3c(cccc3)C4N2CCN(C4)C,0
DB06147,CHEMBL437,O=S(=O)(c1ccc(cc1)N)Nc2nccs2,0
DB06145,CHEMBL1908369,N([C@H]1[C@H](O[C@@H]2O[C@H]([C@@H]([C@](O)(C2)C)O)C)[C@H](O[C@@H](O[C@@H]3[C@@H](OC)[C@H](O)CC(=O)O[C@@H](C/C=C/C=C/[C@H](O[C@@H]4O[C@H]([C@@H](N(C)C)CC4)C)[C@@H](C[C@@H]3CC=O)C)C)[C@@H]1O)C)(C)C,0
DB06137,CHEMBL571546,C(=O)(NCc1ccccc1)Cc2ncc(-c3ccc(OCCN4CCOCC4)cc3)cc2,0
DB06119,CHEMBL3989949,C(=O)(O[C@H](c1c(Cl)cccc1)Cn2nncn2)N,0
DB06077,CHEMBL3306803,C(=O)(c1ccc(F)cc1)CCCN2C[C@H]3c4c5c(N(CCN5[C@H]3CC2)C)ccc4,0
DB06016,CHEMBL2028019,C(N(C)C)(=O)NC1CCC(CCN2CCN(c3c(Cl)c(Cl)ccc3)CC2)CC1,0
DB05990,CHEMBL566315,C(=O)(O)CC[C@H]([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@H]([C@H]([C@H]3O)CC)C[C@H](O)CC4)C)CC2)CC1)C)C,0
DB05812,CHEMBL254328,C1(c2cnccc2)[C@@]3([C@H]([C@H]4[C@@H]([C@@]5(C(=CC4)C[C@@H](O)CC5)C)CC3)CC=1)C,0
DB05676,CHEMBL514800,C(=O)(Nc1c2C(=O)N(C(=O)c2ccc1)[C@@H](c3cc(OCC)c(OC)cc3)CS(=O)(=O)C)C,0
DB05541,CHEMBL607400,C(=O)([C@@H](N1C(=O)C[C@@H](CCC)C1)CC)N,0
DB05381,CHEMBL90,c1(nc[nH]c1)CCN,0
DB05316,CHEMBL2111101,C(N(C1CCN(CC1)C)Cc2ccc(F)cc2)(=O)NCc3ccc(OCC(C)C)cc3,0
DB05294,CHEMBL24828,O(c1c(OC)cc2c(ncnc2c1)Nc3c(F)cc(Br)cc3)CC4CCN(CC4)C,0
DB05271,CHEMBL1303,N([C@@H]1Cc2c(c(O)ccc2)CC1)(CCc3sccc3)CCC,0
DB05246,CHEMBL697,O=C1C(c2ccccc2)(CC(=O)N1C)C,0
DB05245,CHEMBL1382627,O=S(=O)(c1ccc(cc1)N)[N-]c2ncccn2,0
DB05239,CHEMBL2146883,C(=O)(c1c(c(F)c(F)cc1)Nc2c(F)cc(I)cc2)N3CC(O)([C@H]4NCCCC4)C3,0
DB05219,CHEMBL484785,C(#N)c1ccc(Oc2cc3c(B(OC3)O)cc2)cc1,0
DB05154,CHEMBL227875,C(Oc1ccc(cc1)CO[C@H]2Cn3c(nc([N+](=O)[O-])c3)OC2)(F)(F)F,0
DB05109,CHEMBL450449,C(=O)(Oc1c2c(c3c(c1C)OCO3)[C@H]4N5[C@H]([C@H]6c7c(c(OC)c(cc7C[C@H](N6C)[C@@H]5O)C)O)[C@@H]2SC[C@]8(C(=O)OC4)c9c(cc(c(OC)c9)O)CCN8)C,0
DB05057,CHEMBL1697744,C(=O)(NC1C(=O)SCC1)CSCC(=O)O,0
DB05039,CHEMBL1095777,O=C1C=Cc2c([C@@H](O)CNC3Cc4c(cc(c(c4)CC)CC)C3)ccc(c2N1)O,0
DB05018,CHEMBL110458,O[C@H]1[C@@H](O)[C@H](NC[C@@H]1O)CO,0
DB05016,CHEMBL256997,C(=O)(c1cc(-c2nc(-c3c(F)cccc3)on2)ccc1)O,0
DB05015,CHEMBL408513,C(=O)(/C=C/c1cc(S(=O)(=O)Nc2ccccc2)ccc1)NO,0
DB05013,CHEMBL1863513,C(/C(=C\C)/C)(=O)O[C@H]1C(=C[C@]23C(=O)[C@H](C=C([C@H]([C@@]21O)O)CO)[C@@H]4C([C@@H]4C[C@H]3C)(C)C)C,0
DB04953,CHEMBL41355,C(=O)(OCC)Nc1c(cc(NCc2ccc(F)cc2)cc1)N,0
DB04951,CHEMBL1256391,O=C1N(c2ccccc2)C=C(C=C1)C,0
DB04948,CHEMBL17860,O(c1c(Cl)cccc1Cl)C(C2=NCCN2)C,0
DB04946,CHEMBL14376,C(=O)(c1cc(OC)c(OCCCN2CCC(c3c4c(on3)cc(F)cc4)CC2)cc1)C,0
DB04938,CHEMBL2105395,C(=C(/c1ccccc1)\CCCl)(/c2ccc(OCCO)cc2)\c3ccccc3,0
DB04931,CHEMBL441738,C(=O)(N1[C@H](C(=O)N[C@H](C(=O)N)C(C)C)CCC1)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CO)Cc2ccc(O)cc2)CO)CCCC)CCC(=O)O)Cc3cnc[nH]3)Cc4ccccc4)CCCNC(=N)N)Cc5c6c(cccc6)[nH]c5)CCCCN,0
DB04930,CHEMBL1525,C(=O)(OCc1cc(Oc2ccccc2)ccc1)C3C(C3C=C(Cl)Cl)(C)C,0
DB04920,CHEMBL1237132,C(=O)(OCOC(=O)CCC)C1=C(NC(=C(C(=O)OC)C1c2c(Cl)c(Cl)ccc2)C)C,0
DB04918,CHEMBL520642,C(/C(=N\O)/c1nc(sn1)N)(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4/C(=O)N([C@H]5CNCC5)CC/4)CS[C@@H]32,0
DB04911,CHEMBL1688530,C(=O)([C@H](NC)CC(C)C)N[C@H]1C(=O)N[C@H](C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4c(-c5c(O)ccc3c5)c(O)cc(O)c4)[C@H](O[C@@H]6O[C@H]([C@@H]([C@@](N)(C6)C)O)C)c7cc(Cl)c(Oc8c(O[C@@H]9O[C@@H]([C@@H](O)[C@H](O)[C@H]9O[C@@H]%10O[C@H]([C@@H]([C@@](NCc%11ccc(-c%12ccc(Cl)cc%12)cc%11)(C%10)C)O)C)CO)c(Oc%13c(Cl)cc(cc%13)[C@H]1O)cc2c8)cc7)CC(=O)N,0
DB04908,CHEMBL231068,C(F)(F)(F)c1cc(N2CCN(CCN3C(=O)Nc4c3cccc4)CC2)ccc1,0
DB04896,CHEMBL259209,C(N(CC)CC)(=O)C1(c2ccccc2)C(CN)C1,0
DB04890,CHEMBL1201758,C(=O)(O)CCCN1CCC(OC(c2ncccc2)c3ccc(Cl)cc3)CC1,0
DB04880,CHEMBL249856,C(=O)(C1=C(NC(=O)N1)C)c2ccc(SC)cc2,0
DB04876,CHEMBL142703,C(#N)[C@H]1N(C(=O)CNC23CC4(O)CC(C2)CC(C3)C4)CCC1,0
DB04871,CHEMBL360328,Clc1cc2c(cc1)CCNC[C@@H]2C,0
DB04868,CHEMBL255863,C(=O)(c1cc(c(cc1)C)Nc2nc(-c3cnccc3)ccn2)Nc4cc(C(F)(F)F)cc(-n5cc(nc5)C)c4,0
DB04865,CHEMBL46286,C([C@](O)(CC(=O)OC)CCCC(O)(C)C)(=O)O[C@@H]1C(OC)=C[C@@]23N(CCC2)CCc4c(cc5c(OCO5)c4)[C@@H]31,0
DB04864,CHEMBL395280,O=C1C=CC2=C(N1)C[C@H]3/C(/[C@]2(N)CC(=C3)C)=C\C,0
DB04861,CHEMBL434394,Fc1cc2c(OC(C(O)CNCC(O)C3Oc4c(cc(F)cc4)CC3)CC2)cc1,0
DB04855,CHEMBL184412,C(=O)(c1c2c(oc1CCCC)ccc(NS(=O)(=O)C)c2)c3ccc(OCCCN(CCCC)CCCC)cc3,0
DB04854,CHEMBL1164729,C(#N)c1c(OCC(C)C)ccc(-c2nc(c(C(=O)O)s2)C)c1,0
DB04846,CHEMBL27810,C(N(CC)CC)(=O)Nc1cc(C(=O)C)c(OCC(O)CNC(C)(C)C)cc1,0
DB04845,CHEMBL1201752,C(=C/c1nc(sc1)C)(\[C@H]2NC(=O)C[C@@H](C(C(=O)[C@@H]([C@@H](O)[C@H](CCC[C@]3(O[C@H]3C2)C)C)C)(C)C)O)/C,0
DB04844,CHEMBL117785,O=C1C(CC(C)C)CN2C(c3c(cc(OC)c(OC)c3)CC2)C1,0
DB04843,CHEMBL524004,C(C(c1ccccc1)(c2ccccc2)O)(=O)OC3C[N+](CCC3)(C)C,0
DB04842,CHEMBL46516,O=C1C2(N(c3ccccc3)CN1)CCN(CCCC(c4ccc(F)cc4)c5ccc(F)cc5)CC2,0
DB04841,CHEMBL30008,Fc1ccc(C(c2ccc(F)cc2)N3CCN(C/C=C/c4ccccc4)CC3)cc1,0
DB04840,CHEMBL169901,C(N1Cc2c(cccc2)CC1)(=N)N,0
DB04839,CHEMBL139835,C(=O)(O[C@@]1(C(=O)C)[C@@]2([C@H]([C@@H]3C=C(Cl)C4[C@]([C@@H]5[C@H](C(=O)C=4)C5)([C@H]3CC2)C)CC1)C)C,0
DB04838,CHEMBL1480987,C(=O)(OC1CC(CC(C1)C)(C)C)C(c2ccccc2)O,0
DB04835,CHEMBL1201187,C(=O)(N[C@H](c1ccccc1)CCN2[C@@H]3C[C@H](n4c(nnc4C)C(C)C)C[C@H]2CC3)C5CCC(F)(F)CC5,0
DB04794,CHEMBL277535,c1(-c2ccccc2)ccc(C(c3ccccc3)n4cncc4)cc1,0
DB04711,CHEMBL1165268,C(=O)(c1c(I)c(c(I)cc1I)NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)O,0
DB04703,CHEMBL449317,O=C1c2c(O[C@H](c3cc(c(OC)cc3)O)C1)cc(O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO[C@@H]5O[C@H]([C@H](O)[C@@H](O)[C@H]5O)C)cc2O,0
DB04657,CHEMBL1231667,C(=O)(C1=C(OCCS1)C)Nc2ccccc2,0
DB04575,CHEMBL1201165,C([C@]1([C@@]2([C@H]([C@H]3[C@@H](c4c(cc(OC5CCCC5)cc4)CC3)CC2)CC1)C)O)#C,0
DB04574,CHEMBL494753,O=S(=O)(Oc1cc2c(cc1)[C@@H]3[C@H]([C@H]4[C@@](C(=O)CC4)(CC3)C)CC2)O,0
DB04573,CHEMBL193482,c12c(cc(O)cc1)CC[C@@H]3[C@@H]2CC[C@@]4([C@@H](O)[C@H](O)C[C@H]43)C,0
DB04572,CHEMBL671,P(=S)(N1CC1)(N2CC2)N3CC3,0
DB04571,CHEMBL1475,O=C1Oc2c(C(=C1)C)cc3c(c2C)oc(c3)C,0
DB04570,CHEMBL74632,C(=O)(C1=C(CSc2nnnn2C)CO[C@@H]3[C@@](OC)(C(=O)N13)NC(=O)C(C(=O)O)c4ccc(O)cc4)O,0
DB04564,CHEMBL1200829,O=C1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,0
DB04540,CHEMBL112570,C12[C@@]([C@@H]3[C@H]([C@H]4[C@@]([C@@H]([C@@H](CCCC(C)C)C)CC4)(CC3)C)CC=1)(CC[C@H](O)C2)C,0
DB04398,CHEMBL1200559,C(=O)(C(O)C)O,0
DB04348,CHEMBL224867,C(=O)(NCCS(=O)(=O)O)CC[C@H]([C@@H]1[C@]2([C@@H](O)C[C@@H]3[C@@]4([C@H](C[C@@H](O)[C@H]3[C@@H]2CC1)C[C@H](O)CC4)C)C)C,0
DB04339,CHEMBL396416,C(=O)([C@H](CSCC(=O)O)N)O,0
DB04272,CHEMBL1261,C(C(O)(CC(=O)O)CC(=O)O)(=O)O,0
DB04224,CHEMBL460657,C(=O)(O)CCCCCCC/C=C/CCCCCCCC,0
DB04221,CHEMBL1182247,[N+](CCCCCCCCCC)(CCCCCCCCCC)(C)C,0
DB04209,CHEMBL333826,c12c([n+](c(cc1N)C)CCCCCCCCCC[n+]3c4c(c(cc3C)N)cccc4)cccc2,0
DB04115,CHEMBL295124,O(c1c(OC)ccc2c1c[n+]3c(-c4c(cc5c(OCO5)c4)CC3)c2)C,0
DB04038,CHEMBL1232562,C12[C@@]([C@@H]3C(=CC=1)[C@H]4[C@@]([C@@H]([C@@H](/C=C/[C@@H](C(C)C)C)C)CC4)(CC3)C)(CC[C@H](O)C2)C,0
DB03929,CHEMBL285123,C(=O)([C@@H](CO)N)O,0
DB03904,CHEMBL985,C(=O)(N)N,0
DB03843,CHEMBL1255,O=C,0
DB03808,CHEMBL25105,C(c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1)(=N)N,0
DB03796,CHEMBL82293,C(=O)(O)CCCCCCCCCCCCCCC,0
DB03793,CHEMBL541,C(=O)(c1ccccc1)O,0
DB03766,CHEMBL14021,C(=O)(O)CC,0
DB03756,CHEMBL367149,C(=O)(O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,0
DB03754,CHEMBL1200391,C(CO)(CO)(CO)N,0
DB03619,CHEMBL406393,C(=O)(O)CC[C@H]([C@@H]1[C@]2([C@@H](O)C[C@@H]3[C@@]4([C@@H](C[C@H](O)CC4)CC[C@H]3[C@@H]2CC1)C)C)C,0
DB03615,CHEMBL221572,O([C@@H]1O[C@@H]([C@@H](O)[C@H]1O)CO)[C@H]2[C@H](O[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3N)CN)[C@@H](N)C[C@H]([C@@H]2O)N,0
DB03312,CHEMBL31634,O=C1C(/C=C/Br)=CN(C(=O)N1)[C@@H]2O[C@@H]([C@@H](O)C2)CO,0
DB03310,CHEMBL1372,C(=O)([C@@H](NC(=O)CC[C@@H](C(=O)O)N)CSSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N)NCC(=O)O,0
DB03255,CHEMBL14060,c1(O)ccccc1,0
DB03247,CHEMBL1201794,O=P(OC[C@H]([C@H]([C@@H](O)CN1C2C(C(=O)NC(=O)N=2)=Nc3c1cc(c(c3)C)C)O)O)(O)O,0
DB03209,CHEMBL181932,C(=O)(C1=NC(=O)NC(=O)N1)O,0
DB03193,CHEMBL46403,C(=O)(O)CCCCCCCCCCCCCCCCC,0
DB03175,CHEMBL14687,OCCC,0
DB03166,CHEMBL539,C(=O)(O)C,0
DB03147,CHEMBL1232653,O=[P@](O[P@@](=O)(OC[C@H]1O[C@@H](n2c3c(c(ncn3)N)nc2)[C@H](O)[C@@H]1O)O)(OC[C@H]([C@H]([C@@H](O)CN4C5C(C(=O)NC(=O)N=5)=Nc6c4cc(c(c6)C)C)O)O)O,0
DB03128,CHEMBL667,C(=O)(OCC[N+](C)(C)C)C,0
DB03088,CHEMBL397976,C(=O)(O)[C@H]1NC(=O)CC1,0
DB03085,CHEMBL252557,C(=O)(O)CO,0
DB03017,CHEMBL108766,C(=O)(O)CCCCCCCCCCC,0
DB02959,CHEMBL350221,C(=O)([C@H](Cc1c2c(ccc(O)c2)[nH]c1)N)O,0
DB02925,CHEMBL349803,C(=O)(c1cc(S(=O)(=O)N)c(Oc2ccccc2)c(N3CCCC3)c1)O,0
DB02893,CHEMBL1234268,C(=O)([C@@H](CCSC)N)O,0
DB02789,CHEMBL253363,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC3)C[C@@H](O)CC4)C)CC2)CC1)C)C,0
DB02772,CHEMBL253582,O([C@@]1(O[C@@H]([C@@H](O)[C@@H]1O)CO)CO)[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO,0
