,Identifier,smiles,withdrawn
1480,DB06814,c12c(OCO1)ccc(c2)CC(NCC(c3cc(c(O)cc3)O)O)C,0
1481,DB06815,c1([n+]([O-])cccc1)S,0
1482,DB06816,N(c1cc2c([n+](c(/C=C/c3c(n(-c4ccccc4)c(c3)C)C)cc2)C)cc1)(C)C,0
1483,DB06817,C(=O)(C1=C(C(=O)N(C(C(NC(=O)c2nnc(o2)C)(C)C)=N1)C)O)NCc3ccc(F)cc3,0
1484,DB06819,C(=O)(O)CCCc1ccccc1,0
1485,DB06820,S(C(c1c(Cl)cc(Cl)cc1)Cn2cncc2)Cc3ccc(Cl)cc3,0
1486,DB06821,O=S(=O)(c1ccc(cc1)N)Nc2ncc(OC)cn2,0
1487,DB06823,C(=O)(C(S)C)NCC(=O)O,0
1488,DB06824,N(CCNCCN)CCN,0
1489,DB06825,C(=O)(N1[C@H](C(=O)NCC(=O)N)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3nc[nH]c3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)Cc7c8c(cccc8)[nH]c7)CC(C)C)CCCNC(=N)N,0
1490,DB06826,C(=O)(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CCC(=O)CCCCCCC,0
1491,DB06827,C(=O)(N[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(/C(=O)N[C@H](C(=O)NC1)[C@@H]2NC(=N)N[C@@H](O)C2)=C\NC(=O)N)CO)CO)C[C@H](CCCN)N,0
1492,DB07402,N(C1=Nc2c(N3C(=O)[C@@H](C(=O)N13)CC=C)cc(cc2)C)(C)C,1
1493,DB07565,C(=O)(OC[C@H]([C@@H](c1ccc([N+](=O)[O-])cc1)O)NC(=O)C(Cl)Cl)CCC(=O)O,0
1494,DB07776,O=C1c2c(OC(c3ccccc3)=C1)cccc2,0
1495,DB07931,c1([C@H]([C@H](c2ccc(O)cc2)CC)CC)ccc(O)cc1,1
1496,DB08329,O=S(=O)(c1ccc(N2S(=O)(=O)CCCC2)cc1)N,0
1497,DB08439,C(=O)(NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1)CC,0
1498,DB08604,O(c1c(Cl)cc(Cl)cc1)c2c(O)cc(Cl)cc2,0
1499,DB08794,C(=O)(OCC)C(C1C(=O)Oc2c(C=1O)cccc2)C3C(=O)Oc4c(C=3O)cccc4,1
1500,DB08797,C(=O)(c1c(O)cccc1)N,0
1501,DB08799,N(c1ccccc1)(CC2=NCCN2)Cc3ccccc3,0
1502,DB08801,N(CCC1=C(c2c(cccc2)C1)C(c3ncccc3)C)(C)C,0
1503,DB08804,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)C)CCCCCCCCC,0
1504,DB08809,C(=O)(C(Cl)Cl)O,0
1505,DB08814,C(=O)(Oc1c(C(=O)O)ccc(C(F)(F)F)c1)C,0
1506,DB08815,O=C1N(C(=O)[C@H]2[C@@H]1[C@H]3C[C@@H]2CC3)C[C@H]4[C@H](CN5CCN(c6c7c(sn6)cccc7)CC5)CCCC4,0
1507,DB08816,O([C@@H]1[C@@H](O)[C@@H](O)[C@H](n2c3c(c(nc(SCCC)n3)N[C@H]4[C@H](c5cc(F)c(F)cc5)C4)nn2)C1)CCO,0
1508,DB08818,C(=O)(O)[C@H]1O[C@@H](OC2[C@@H](NC(=O)C)[C@@H](O[C@@H]([C@H]2O)CO)O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3O[C@@H]([C@@H](O)C(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]4O)[C@H]3NC(=O)C)CO,0
1509,DB08819,C(=O)(OC(C)C)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O,0
1510,DB08820,C(=O)(C1C(=O)c2c(cccc2)NC=1)Nc3c(C(C)(C)C)cc(C(C)(C)C)c(O)c3,0
1511,DB08822,C(=O)(OCC1=C(OC(=O)O1)C)c2c3c(nc(OCC)n3Cc4ccc(-c5c(C6=NOC(=O)N6)cccc5)cc4)ccc2,0
1512,DB08823,N([C@@H]1[C@H](O[C@@H](O[C@@H]2[C@H](C(=O)C3=C[C@@H]4[C@@H](C=C[C@H]5[C@H]4C[C@H](O[C@@H]6O[C@H]([C@H](OC)[C@@H](OC)[C@H]6OC)C)C5)[C@@H]3CC(=O)O[C@@H](CC)CCC2)C)CC1)C)(C)C,0
1513,DB08824,C(=O)(OC)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@H]3N([C@@H]1CC3)CCCF,0
1514,DB08826,O=C1C(=C(N(C=C1)C)C)O,0
1515,DB08827,C(=O)(c1c(-c2ccc(C(F)(F)F)cc2)cccc1)NC3CCN(CCCCC4(C(=O)NCC(F)(F)F)c5c(-c6c4cccc6)cccc5)CC3,0
1516,DB08828,C(=O)(c1c(Cl)cc(S(=O)(=O)C)cc1)Nc2cc(c(Cl)cc2)-c3ncccc3,0
1517,DB08842,C(=O)(O[C@H](CC(=O)[O-])C[N+](C)(C)C)C,0
1518,DB08860,C(=O)(O)C[C@H](O)C[C@@H](/C=C/c1c(c2c(nc1C3CC3)cccc2)-c4ccc(F)cc4)O,0
1519,DB08864,C(#N)c1ccc(Nc2nc(Nc3c(cc(/C=C/C#N)cc3C)C)ccn2)cc1,0
1520,DB08865,O(c1c(ncc(-c2cnn(c2)C3CCNCC3)c1)N)[C@@H](c4c(Cl)c(F)ccc4Cl)C,0
1521,DB08867,C(=O)([C@@]1([C@@]2([C@H]([C@H]3C(=C4C(=CC(=O)CC4)CC3)[C@@H](c5ccc(N(C)C)cc5)C2)CC1)C)O)C,0
1522,DB08868,C(CO)(CO)(CCc1ccc(cc1)CCCCCCCC)N,0
1523,DB08871,O=C1C[C@@H]2[C@@H](OC)[C@H](O[C@H]2C[C@@H]3C([C@@H](C[C@@H](O3)CC[C@H]4C(=C)C[C@@H](O4)CC[C@]56O[C@@H]7[C@@H]8O[C@@H]9[C@H](O[C@@H](C1)CC9)[C@H](O5)[C@@H]8O[C@H]7C6)C)=C)C[C@H](O)CN,0
1524,DB08872,C(=O)(OC(OC(=O)NCC1(CC(=O)O)CCCCC1)C)C(C)C,0
1525,DB08873,C(C(=O)N)(=O)C(NC(=O)[C@H]1N(C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C[C@@H]2C([C@H]12)(C)C)CC3CCC3,1
1526,DB08874,C(=O)(O[C@@H]1[C@H](O[C@@H](OC/C2/C(=O)O[C@H]([C@H](O)C)C/C=C(/C=C(/[C@H](O[C@@H]3OC([C@@H](OC(=O)C(C)C)[C@H](O)[C@@H]3O)(C)C)[C@H](/C=C(/[C@@H](O)C/C=C/C=2)\C)CC)\C)\C)[C@@H](OC)[C@H]1O)C)c4c(c(Cl)c(c(Cl)c4CC)O)O,0
1527,DB08875,C(=O)(C1(C(=O)Nc2ccc(F)cc2)CC1)Nc3ccc(Oc4c5c(ncc4)cc(OC)c(OC)c5)cc3,0
1528,DB08877,C(#N)C[C@@H](n1ncc(-c2c3c(ncn2)[nH]cc3)c1)C4CCCC4,0
1529,DB08878,C(=O)(c1ccc(NCc2nc3c(nc(nc3N)N)nc2)cc1)N[C@H](C(=O)O)CCC(=O)O,1
1530,DB08880,C(/C(/C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)\C)#N,0
1531,DB08881,C(=O)(c1c(F)c(NS(=O)(=O)CCC)ccc1F)c2c3c(ncc(-c4ccc(Cl)cc4)c3)[nH]c2,0
1532,DB08882,C(#CC)Cn1c2C(=O)N(C(=O)N(c2nc1N3C[C@H](N)CCC3)C)Cc4nc5c(c(n4)C)cccc5,0
1533,DB08883,C(#N)c1c(C2C(=O)N(c3ccccc3)C=C(c4ncccc4)C=2)cccc1,0
1534,DB08887,C(=O)(OCC)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,0
1535,DB08889,C(=O)([C@@]1(OC1)C)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN2CCOCC2)CCc3ccccc3)CC(C)C)Cc4ccccc4)CC(C)C,0
1536,DB08890,C(=O)([C@@H](NC(=O)[C@H]1NC(=O)CNC(=O)[C@H]([C@H](O)C)NC(=O)[C@H]2NC(=O)[C@@H](NC(=O)[C@H]3N(C(=O)[C@@H](NC(=O)[C@H]4NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CSSC4)CSSC2)CCC(=O)O)Cc5ccc(O)cc5)CSSC1)CC(=O)N)CCC3)C)Cc6ccc(O)cc6)O,0
1537,DB08893,C(=O)(Nc1ccc(cc1)CCNC[C@@H](c2ccccc2)O)Cc3nc(sc3)N,0
1538,DB08895,C(#N)CC(=O)N1C[C@H](N(c2c3c(ncn2)[nH]cc3)C)[C@@H](CC1)C,0
1539,DB08896,C(=O)(c1nccc(Oc2cc(F)c(NC(=O)Nc3cc(C(F)(F)F)c(Cl)cc3)cc2)c1)NC,0
1540,DB08897,C(C(c1sccc1)(c2sccc2)O)(=O)O[C@@H]3C4CC[N+](CCCOc5ccccc5)(C3)CC4,0
1541,DB08899,C(#N)c1c(C(F)(F)F)cc(N2C(=O)C(N(C2=S)c3cc(F)c(C(=O)NC)cc3)(C)C)cc1,0
1542,DB08901,C(#Cc1n2c(nc1)C=CC=N2)c3c(ccc(C(=O)Nc4cc(C(F)(F)F)c(cc4)CN5CCN(CC5)C)c3)C,0
1543,DB08903,[C@](c1c2c(ccc1)cccc2)([C@@H](c3c(OC)nc4c(c3)cc(Br)cc4)c5ccccc5)(O)CCN(C)C,0
1544,DB08905,O=C1C(=C2[C@@]([C@@H]3[C@H]([C@H]4[C@@](C(=O)CC4)(CC3)C)CC2)(CC1)C)O,1
1545,DB08906,C(=O)(O[C@@]1(C(=O)SCF)[C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C)c5occc5,0
1546,DB08907,Fc1ccc(-c2sc(cc2)Cc3c(ccc(c3)[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO)C)cc1,0
1547,DB08908,C(=O)(OC)/C=C/C(=O)OC,0
1548,DB08909,C(=O)(OC(COC(=O)CCCc1ccccc1)COC(=O)CCCc2ccccc2)CCCc3ccccc3,0
1549,DB08910,O=C1c2c(C(=O)N1C3C(=O)NC(=O)CC3)cccc2N,0
1550,DB08911,C(=O)(Nc1cc(N2C(=O)N(C(=O)C3C2=C(C(=O)N(C=3Nc4c(F)cc(I)cc4)C)C)C5CC5)ccc1)C,0
1551,DB08912,C(c1nc(c(-c2nc(ncc2)N)s1)-c3c(F)c(NS(=O)(=O)c4c(F)cccc4F)ccc3)(C)(C)C,0
1552,DB08916,C(=O)(/C=C/CN(C)C)Nc1c(O[C@@H]2COCC2)cc3c(c(ncn3)Nc4cc(Cl)c(F)cc4)c1,0
1553,DB08930,C(=O)(C1C(=O)C(=C2C(=O)N3[C@@H](OCC[C@H]3C)CN2C=1)O)NCc4c(F)cc(F)cc4,0
1554,DB08931,C(N(c1c(nc(-c2c3c(nccc3)n(n2)Cc4c(F)cccc4)nc1N)N)C)(=O)OC,0
1555,DB08932,O=S(=O)(Nc1c(c(OCCOc2ncc(Br)cn2)ncn1)-c3ccc(Br)cc3)NCCC,0
1556,DB08933,C(/C(=C1\S[C@H](c2c(Cl)cc(Cl)cc2)CS\1)/n3cncc3)#N,0
1557,DB08934,C(=O)(OC(C)C)[C@@H](N[P@@](=O)(Oc1ccccc1)OC[C@H]2O[C@H]([C@](F)([C@@H]2O)C)N3C(=O)NC(=O)C=C3)C,0
1558,DB08936,Clc1ccc(C(c2ccccc2)N3CCN(CC3)C)cc1,0
1559,DB08941,O(c1ccccc1)C[C@H](N[C@@H]([C@H](c2ccc(O)cc2)O)C)C,1
1560,DB08942,C(=O)(C1=C(c2c(S(=O)(=O)N1C)cccc2)O)Nc3noc(c3)C,1
1561,DB08943,O(C(c1c(Cl)cc(Cl)cc1)Cn2cncc2)Cc3c(Cl)cccc3Cl,0
1562,DB08944,C([C@@](c1ccccc1)(C(C)C)C[C@@H](N(C)C)C)#N,1
1563,DB08945,C(=O)(c1c(I)c(c(I)cc1I)NC(=O)COCCOCCOCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)O,1
1564,DB08946,C(=O)(C(Cc1c(I)c(c(I)cc1I)N)CC)O,1
1565,DB08947,C(=O)(c1c(I)c(C(=O)NC(CO)CO)c(I)c(c1I)NC(=O)[C@@H](O)C)NC(CO)CO,0
1566,DB08948,C(=O)(c1c(I)c(c(I)c(c1I)CNC(=O)C)NC(=O)C)O,1
1567,DB08949,C(=O)(OC1[C@@H](OC(=O)c2cnccc2)[C@@H](OC(=O)c3cnccc3)[C@H](OC(=O)c4cnccc4)[C@@H](OC(=O)c5cnccc5)[C@@H]1OC(=O)c6cnccc6)c7cnccc7,1
1568,DB08950,C(=O)(c1ccccc1)NC2CCN(CCc3c4c(cccc4)[nH]c3)CC2,1
1569,DB08951,C(=O)(C(c1ccc(N2C(=O)c3c(cccc3)C2)cc1)C)O,1
1570,DB08952,O(c1c2c(ccc1)CC=C2)CC(O)CNC(C)C,1
1571,DB08953,c12c(c[nH]c1cccc2)CCC3CCNCC3,1
1572,DB08954,c1(C(C(N2CCC(Cc3ccccc3)CC2)C)O)ccc(O)cc1,1
1573,DB08955,C(=O)(C(c1ccc(cc1)CC(C)C)C)NO,1
1574,DB08956,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC(=O)CC4)CC3)C)CC2)CC1)C)CO,1
1575,DB08957,c1(c(O)ccc(C(O)CNCCCCCCNCC(c2cc(c(O)cc2)O)O)c1)O,1
1576,DB08958,C1(N)(CN(CC(CCCC)CC)CN(CC(CCCC)CC)C1)C,0
1577,DB08962,C(=O)(NS(=O)(=O)c1ccc(cc1)C)N[C@@H]2[C@@H]([C@]3(C([C@@H]2CC3)(C)C)C)O,1
1578,DB08964,C(=O)(OC)/C=C/CCCC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](C(CCCC)(C)C)O,1
1579,DB08965,O=C1N([C@H](C(=O)OC(C(=O)N([C@H](C(=O)OC(C(=O)N([C@H](C(=O)OC1C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C,1
1580,DB08966,C(=C(/SSCC1OCCC1)\CCO)(\N(C=O)Cc2c(nc(nc2)C)N)/C,0
1581,DB08967,N(S(=O)(=O)c1cc2c(Sc3c(N2CC(N(C)C)C)cccc3)cc1)(C)C,0
1582,DB08968,C(=O)(c1ccccc1)Nc2c(c(Cl)ccc2)CN(CC(=O)N3CCOCC3)C,1
1583,DB08969,C(F)(F)(F)COCC(F)(F)F,1
1584,DB08971,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C)CO,1
1585,DB08972,C(=O)(C1C(=O)c2c3c(cc(F)c2)CCC(N3C=1)C)O,1
1586,DB08973,C(=O)([C@]12[C@@]3([C@H]([C@H]4[C@@](Cl)([C@@]5(C(=CC(=O)C=C5)[C@@H](F)C4)C)[C@@H](Cl)C3)C[C@H]1OC(O2)(C)C)C)CO,1
1587,DB08974,C(=O)(OC)Nc1nc2c(ccc(C(=O)c3ccc(F)cc3)c2)[nH]1,1
1588,DB08975,C(=O)(c1cc2-c3c4c(-c2cc1)cccc4ccc3)CCC(=O)O,1
1589,DB08976,C(=O)(OCC(O)CO)c1c(Nc2c3c(c(C(F)(F)F)ccc3)ncc2)cccc1,1
1590,DB08978,C(=O)(O[C@@H]1C[C@H]2[N+]([C@@H](C1)CC2)(CC(=O)c3ccc(-c4ccccc4)cc3)C)[C@@H](c5ccccc5)CO,1
1591,DB08980,c1(C(c2ccccc2)CCNC(c3ccccc3)C)ccccc1,1
1592,DB08981,C(=O)(c1ccc(-c2ccccc2)cc1)CCC(=O)O,0
1593,DB08985,c1(C(O)CNCC)cc(O)ccc1,1
1594,DB08986,Clc1cc2c(N=C(OC2(c3ccccc3)C)NCC)cc1,1
1595,DB08987,C(=O)(C(N(CCC)CC)CC)Nc1c(cccc1C)C,0
1596,DB08988,C(=O)(OCC)C1(c2ccccc2)CCN(CCC1)C,1
1597,DB08989,C(N(CC)CC)(=O)c1cc(OC)c(O)cc1,1
1598,DB08990,C(=O)(c1ccccc1)C(CN2CCN(CC(OCC)c3ccccc3)CC2)C,1
1599,DB08994,N(c1nc(c(-c2ccccc2)o1)-c3ccccc3)(CCO)CCO,1
1600,DB08995,O=C1c2c(OC(c3cc(c(OC)cc3)O)=C1)cc(O[C@@H]4O[C@@H]([C@@H](O)[C@H](O)[C@H]4O)CO[C@@H]5O[C@H]([C@H](O)[C@@H](O)[C@H]5O)C)cc2O,0
1601,DB08996,N(CCCN1c2c(C(c3c1cccc3)(C)C)cccc2)(C)C,1
1602,DB08997,O=C1[C@](c2ccccc2)(C3CCN(Cc4ccccc4)CC3)CCC(=O)N1,1
1603,DB08999,C(NC)(CC1CCCC1)C,1
1604,DB09004,C(C(CN(C)C)C)(O)(Cc1ccc(Cl)cc1)C,1
1605,DB09007,C(OCCN(C)C)(c1ccc(Cl)cc1)(c2ccccc2)C,1
1606,DB09008,C(=O)(C1=C(C[n+]2ccccc2)CS[C@H]3N1C(=O)[C@H]3NC(=O)Cc4sccc4)[O-],1
1607,DB09009,C(=O)(OC)c1c(c(cs1)C)NC(=O)C(NCCC)C,0
1608,DB09010,C(=O)(N1C(=O)NC(=O)C(F)=C1)NCCCCCC,1
1609,DB09012,C(=O)(N/N=C1\C(=O)C=C2C(=C\1)C(O)CN2C)N,1
1610,DB09015,C(=O)(O)CC[C@]1([C@@]2([C@H]([C@@H]3C=CC4[C@@]([C@H]3CC2)(CCC(=O)C=4)C)CC1)C)O,1
1611,DB09017,Clc1c(C2c3c(-n4c(nnc4C)CN=2)sc(Br)c3)cccc1,1
1612,DB09019,N(C1CCCCC1)(Cc2c(c(Br)cc(Br)c2)N)C,0
1613,DB09020,C(=O)(Oc1ccc(C(c2ncccc2)c3ccc(OC(=O)C)cc3)cc1)C,0
1614,DB09022,C(=O)(OCCNC(Cc1cc(C(F)(F)F)ccc1)C)c2ccccc2,1
1615,DB09023,C(C(c1ccccc1)(c2ccccc2)O)(=O)OCCN(CC)CC,1
1616,DB09026,C(C(CNC(=O)[C@H](C(C)C)C[C@@H]([C@H](C[C@@H](C(C)C)Cc1cc(OCCCOC)c(OC)cc1)N)O)(C)C)(=O)N,0
1617,DB09027,C(=O)(OC)N[C@H](C(=O)N1[C@H](c2nc3c(ccc(-c4cc5c(-c6c(C5(F)F)cc(-c7nc([C@H]8N(C(=O)[C@H](C(C)C)NC(=O)OC)CC9(C8)CC9)[nH]c7)cc6)cc4)c3)[nH]2)[C@@H]%10C[C@H]1CC%10)C(C)C,0
1618,DB09030,C(=O)(OCC)N[C@H]1C[C@@H]2[C@H]([C@H](/C=C/c3ncc(-c4cc(F)ccc4)cc3)[C@H]5[C@H](C(=O)O[C@@H]5C)C2)CC1,0
1619,DB09031,O=P(OCC[N+](C)(C)C)(OCCCCCCCCCCCCCCCC)[O-],0
1620,DB09034,C(=O)(c1c(-n2nccn2)ccc(c1)C)N3[C@@H](CCN(c4nc5c(o4)ccc(Cl)c5)CC3)C,0
1621,DB09038,O(c1ccc(cc1)Cc2c(Cl)ccc(c2)[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)[C@@H]4COCC4,0
1622,DB09039,C(=O)(N[C@@H]([C@@H](c1cc2c(OCCO2)cc1)O)CN3CCCC3)CCCCCCC,0
1623,DB09040,[C@@](c1c(F)cc(F)cc1)([C@H](N2CCC(=C)CC2)C)(O)Cn3ncnc3,0
1624,DB09041,Fc1cc2c(B(OC2)O)cc1,0
1625,DB09042,O=P(OC[C@@H]1OC(=O)N(c2cc(F)c(-c3cnc(-c4nnn(n4)C)cc3)cc2)C1)(O)O,0
1626,DB09047,C(#N)c1c(c(F)cc2C(=O)C(C(=O)O)=CN(c12)C3CC3)N4C[C@@H]5OCCN[C@H]5C4,0
1627,DB09048,C(C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(C)C)(N(c2c(-c3c(cccc3)C)cc(nc2)N4CCN(CC4)C)C)=O,0
1628,DB09049,O([C@@H]1[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)CC1)N(CC=C)CC4)O2)CCOCCOCCOCCOCCOCCOCCOC,0
1629,DB09050,C(/C(=N\OC(C(=O)O)(C)C)/c1nc(sn1)N)(=O)N[C@@H]2C(=O)N3C(C(=O)[O-])=C(C[n+]4n(c(c(NC(=O)NCCN)c4)N)C)CS[C@@H]32,0
1630,DB09053,C(=O)(N1C[C@H](n2c3c(c(-c4ccc(Oc5ccccc5)cc4)n2)c(ncn3)N)CCC1)C=C,0
1631,DB09054,O=C1c2c(F)cccc2N=C(N1c3ccccc3)[C@@H](Nc4c5c(ncn4)[nH]cn5)CC,0
1632,DB09055,C(=O)(c1ncc([n+]([O-])c1)C)O,0
1633,DB09056,C(c1ccc(cc1)CC(CN2C[C@@H](O[C@@H](C2)C)C)C)(CC)(C)C,0
1634,DB09059,C(=O)(N1[C@H](C(=O)N[C@H](C(=O)NCC(=O)N)CCCN)CCC1)[C@H]2NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@H](NC(=O)CCSSC2)Cc3ccc(OCC)cc3)CC(=O)N,0
1635,DB09060,C(=O)([C@H]1N2C(=O)N(OS(=O)(=O)O)[C@@H](C2)CC1)N,0
1636,DB09061,C([C@H]1[C@H](c2c(O)cc(cc2O)CCCCC)C=C(CC1)C)(=C)C,0
1637,DB09063,O=S(=O)(c1c(Nc2c(Cl)cnc(n2)Nc3c(OC(C)C)cc(c(c3)C)C4CCNCC4)cccc1)C(C)C,0
1638,DB09064,C(C(Oc1ccc(cc1)C2C(Cl)(Cl)C2)(C)C)(=O)O,0
1639,DB09065,C(N(Cc1nc(sc1)C(C)C)C)(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)CC[C@@H](NC(=O)OCc3scnc3)Cc4ccccc4)CCN5CCOCC5,0
1640,DB09068,S(c1c(N2CCNCC2)cccc1)c3c(cc(cc3)C)C,0
1641,DB09069,O(c1c(OC)c(ccc1OC)CN2CCNCC2)C,0
1642,DB09070,C([C@]1([C@@]2([C@H]([C@H]3[C@@H](C4=C(CC(=O)CC4)C[C@H]3C)CC2)CC1)C)O)#C,0
1643,DB09071,C(=O)(NC[C@H]1[C@H](c2c3c(OCC3)ccc2)C1)CC,0
1644,DB09072,C(=O)([O-])CCCO,0
1645,DB09073,C(=O)(C1C(=O)N(c2c(C=1C)cnc(n2)Nc3ncc(N4CCNCC4)cc3)C5CCCC5)C,0
1646,DB09074,C(=O)(c1c(F)ccc(c1)CC2c3c(C(=O)NN=2)cccc3)N4CCN(C(=O)C5CC5)CC4,0
1647,DB09075,C(C(=O)N[C@@H]1[C@H](NC(=O)c2nc3c(s2)CN(CC3)C)C[C@@H](C(N(C)C)=O)CC1)(=O)Nc4ncc(Cl)cc4,0
1648,DB09076,C(c1ccccc1)(c2ccccc2)(C34CC[N+](CCOCc5ccccc5)(CC3)CC4)O,0
1649,DB09078,C(=O)(c1c(OC)cc2c(c(Oc3cc(Cl)c(NC(=O)NC4CC4)cc3)ccn2)c1)N,0
1650,DB09079,C(=O)(OC)c1cc2c(/C(=C(\c3ccccc3)/Nc4ccc(N(C(=O)CN5CCN(CC5)C)C)cc4)/C(=O)N2)cc1,0
1651,DB09080,C(NC[C@@H](c1c2c(cc(O)c1)NC(=O)CO2)O)(Cc3ccc(OC)cc3)(C)C,0
1652,DB09081,O=C1C(OC)=C(OC)C(=O)C(=C1CCCCCCCCCCCCO)C,0
1653,DB09082,O(Cc1c(Cl)cccc1Cl)CCOCCCCCCNC[C@@H](c2cc(c(O)cc2)CO)O,0
1654,DB09083,N(C[C@@H]1c2c(cc(OC)c(OC)c2)C1)(CCCN3C(=O)Cc4c(cc(OC)c(OC)c4)CC3)C,0
1655,DB09084,N(CCCOc1c2c(n(n1)Cc3ccccc3)cccc2)(C)C,0
1656,DB09085,C(=O)(OCCN(C)C)c1ccc(NCCCC)cc1,0
1657,DB09086,O(c1c(O)ccc(c1)CC=C)C,0
1658,DB09088,C(=O)(OC(CN(C)C)(CC)C)c1ccccc1,1
1659,DB09089,C(=O)(OCC(N(C)C)(c1ccccc1)CC)c2cc(OC)c(OC)c(OC)c2,0
1660,DB09090,O(c1c(OC)cc(c(Br)c1)C[N+]2(CCOCCC3C4C(C(C4)CC3)(C)C)CCOCC2)C,0
1661,DB09091,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)CS,1
1662,DB09092,N(CC(O)Cn1c2C(=O)N(C(=O)N(c2nc1)C)C)(CCO)C,1
1663,DB09093,C(=O)(C1C(=O)[C@]2(C(=C3C(=O)c4c(c(Cl)ccc4O)[C@@](O)([C@H]3C[C@H]2[C@H](N(C)C)C=1O)C)O)O)N,0
1664,DB09094,O=C1OCC2C1C(c3c(cc4c(OCO4)c3)C2O)c5cc(OC)c(OC)c(OC)c5,0
1665,DB09095,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C)CO,1
1666,DB09096,C(=O)(OOC(=O)c1ccccc1)c2ccccc2,0
1667,DB09097,N(S(=O)(=O)N[C@@H]1CN([C@H]2[C@@H](Cc3c(O)cccc3C2)C1)CCC)(CC)CC,0
1668,DB09099,C(=O)([C@@H](N)C)NCC(=O)N[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CSSC1)CO)[C@H](O)C)Cc2ccccc2)[C@H](O)C)CCCCN)Cc3c4c(cccc4)[nH]c3)Cc5ccccc5)Cc6ccccc6)CC(=O)N)CCCCN,0
1669,DB09101,C(=O)(C1C(=O)c2c(N([C@@H](C(C)C)CO)C=1)cc(OC)c(c2)Cc3c(F)c(Cl)ccc3)O,0
1670,DB09102,C(=O)(OC)N[C@H](C(=O)N1[C@H](c2ncc(-c3ccc(-c4ccc(-c5cnc([C@H]6N(C(=O)[C@H](C(C)C)NC(=O)OC)CCC6)[nH]5)cc4)cc3)[nH]2)CCC1)C(C)C,0
1671,DB09110,O=S(=O)(O)CCS,0
1672,DB09114,C(=O)(O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCCCC,1
1673,DB09115,Ic1c(c2c(c(I)c1)cccn2)O,0
1674,DB09117,O1C(OC(OC1C)C)C,0
1675,DB09118,C(C(/C=C/c1cc2c(OCO2)cc1)O)(C)(C)C,0
1676,DB09119,C(=O)(O[C@@H]1c2c(N(C(=O)N)c3c(cccc3)C1)cccc2)C,0
