,smiles,ChEMBL_ID,SUM,withdrawn_0.5,withdrawn_1.0,withdrawn_1.5,withdrawn_2.0,withdrawn_2.5,withdrawn_3.0,standardized_smiles,scaffolds
1410,C(=O)(OC)/C=C/C(=O)O,CHEMBL589586,0.0,0,0,0,0,0,0,COC(=O)/C=C/C(=O)O,CCC(C)CCC(C)C
1411,C(=O)(O)CC1(CS[C@@H](c2cc(/C=C/c3nc4c(ccc(Cl)c4)cc3)ccc2)CCc5c(C(O)(C)C)cccc5)CC1,CHEMBL787,0.0,0,0,0,0,0,0,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,CC(C)CC1(CCC(CCC2CCCCC2C(C)(C)C)C2CCCC(CCC3CCC4CCC(C)CC4C3)C2)CC1
1412,C(=O)(OCC)Nc1cc2c(Sc3c(N2C(=O)CCN4CCOCC4)cccc3)cc1,CHEMBL1075,1.5,1,1,1,0,0,0,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,CCCC(C)CC1CCC2CC3CCCCC3C(C(C)CCC3CCCCC3)C2C1
1413,c12c3c(O)ccc1C[C@H]4N(CC[C@@]25[C@@H](O3)[C@@H](O)C=C[C@H]54)C,CHEMBL70,0.0,0,0,0,0,0,0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,CC1CCC23C4CC5C(C)CCC(CC1C2CCC4C)C53
1414,S(c1nc2c(s1)cccc2)N3CCOCC3,CHEMBL1530581,0.0,0,0,0,0,0,0,c1ccc2sc(SN3CCOCC3)nc2c1,C1CCC(CC2CC3CCCCC3C2)CC1
1415,C(=C/C(C)C)(\[C@H]1O[C@]2(O[C@@H]3C/C=C(/C[C@H](/C=C/C=C4/[C@@]5(O)[C@H](C(=O)O[C@H](C2)C3)C=C([C@@H](O)[C@H]5OC/4)C)C)\C)C/C(=N\OC)/[C@@H]1C)/C,CHEMBL2104415,0.0,0,0,0,0,0,0,CO/N=C1\C[C@]2(C[C@@H]3C[C@@H](C/C=C(\C)C[C@@H](C)/C=C/C=C4\CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@H](/C(C)=C/C(C)C)[C@H]1C,CCCC1CC2(CC3CCC(C)CC(C)CCCC4CCC5C(C)C(C)CC(C(C)CC(C3)C2)C54C)CC(C(C)CC(C)C)C1C
1416,C(=O)(C1C(=O)c2c(c(OC)c(c(F)c2)N3C[C@@H]4[C@H](C3)CCCN4)N(C=1)C5CC5)O,CHEMBL32,0.0,0,0,0,0,0,0,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,CCC1C(C2CC3CCCCC3C2)C(C)CC2C(C)C(C(C)C)CC(C3CC3)C21
1417,C(=O)(Oc1c(cc(OCCN(C)C)c(C(C)C)c1)C)C,CHEMBL159226,2.0,1,1,1,1,0,0,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,CC(C)CCCC1CC(C)C(CC(C)C)CC1C(C)C
1418,O(c1c(c(Cl)nc(n1)C)NC2=NCCN2)C,CHEMBL19236,0.0,0,0,0,0,0,0,COc1nc(C)nc(Cl)c1NC1=NCCN1,CCC1CC(C)CC(C)C1CC1CCCC1
1419,C(=O)(OCCCCCCCCC(=O)O)/C=C(/C[C@@H]1OC[C@@H]([C@@H](O)[C@H]1O)C[C@@H]2O[C@H]2[C@H]([C@@H](O)C)C)\C,CHEMBL719,0.0,0,0,0,0,0,0,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,CC(C)CCCCCCCCCC(C)CC(C)CC1CCC(CC2CC2C(C)C(C)C)C(C)C1C
1420,O=C1N(N=C(N)C1)C(c2cc(Cl)c(Cl)cc2)C,CHEMBL1697760,3.0,1,1,1,1,1,1,CC(c1ccc(Cl)c(Cl)c1)N1N=C(N)CC1=O,CC1CC(C)C(C(C)C2CCC(C)C(C)C2)C1
1421,C(=O)(OCCN1CCOCC1)CC/C(=C/Cc2c(OC)c(c3c(C(=O)OC3)c2O)C)/C,CHEMBL1456,0.0,0,0,0,0,0,0,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)OCCN1CCOCC1)C(=O)OC2,CCC1C(C)C2CCC(C)C2C(C)C1CCC(C)CCC(C)CCCC1CCCCC1
1422,C(=O)(O)CC/C(=C/Cc1c(OC)c(c2c(C(=O)OC2)c1O)C)/C,CHEMBL866,0.0,0,0,0,0,0,0,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,CCC1C(C)C2CCC(C)C2C(C)C1CCC(C)CCC(C)C
1423,C(c1cc2c(c(O)c1)[C@H]3[C@H](C(O2)(C)C)CCC(=O)C3)(CCCCCC)(C)C,CHEMBL947,0.0,0,0,0,0,0,0,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,CCCCCCC(C)(C)C1CC(C)C2C(C1)CC(C)(C)C1CCC(C)CC21
1424,C(=O)(CCc1cc2c(cc(OC)cc2)cc1)C,CHEMBL1070,0.0,0,0,0,0,0,0,COc1ccc2cc(CCC(C)=O)ccc2c1,CCC1CCC2CC(CCC(C)C)CCC2C1
1425,C(=O)(N[C@@H](C=O)[C@H]([C@@H]([C@H](O)CO)O)O)C,CHEMBL447878,0.0,0,0,0,0,0,0,CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,CCC(C)C(C)C(C)C(CC)CC(C)C
1426,C(=O)([C@@H](NC(=O)C)Cc1ccc(O)cc1)O,CHEMBL65543,0.0,0,0,0,0,0,0,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,CC(C)CC(CC1CCC(C)CC1)C(C)C
1427,C(NCC(O)COc1c2c(ccc1)C[C@@H](O)[C@@H](O)C2)(C)(C)C,CHEMBL649,0.0,0,0,0,0,0,0,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,CC(CCC1CCCC2CC(C)C(C)CC12)CCC(C)(C)C
1428,C(=O)(N1[C@H](C(=O)NCC(=O)N)CCC1)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2NC(=O)CC2)Cc3nc[nH]c3)Cc4c5c(cccc5)[nH]c4)CO)Cc6ccc(O)cc6)Cc7cc8c(cc7)cccc8)CC(C)C)CCCNC(=N)N,CHEMBL1201309,0.0,0,0,0,0,0,0,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)NCC(N)=O,CCC(CC(C)C(CC(C)C(CC1CCCC1)CC(C)C1CCC(C)C1)CC1CCC2CCCCC21)C(C)CC(CC1CCC(C)CC1)C(C)CC(CC1CCC2CCCCC2C1)C(C)CC(CC(C)C)C(C)CC(CCCCC(C)C)C(C)C1CCCC1C(C)CCC(C)C
1429,C(=O)(c1c(OCC)ccc2c1cccc2)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(S[C@@H]43)(C)C,CHEMBL1443,0.0,0,0,0,0,0,0,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CCCC1CCC2CCCCC2C1C(C)CC1C(C)C2C1CC(C)(C)C2C(C)C
1430,C(=O)(N/N=C1/C(=O)c2c(C=C/1)cccc2)N,CHEMBL2106794,0.0,0,0,0,0,0,0,NC(=O)N/N=C1\C=Cc2ccccc2C1=O,CC(C)CCC1CCC2CCCCC2C1C
1431,N(Cc1c2c(ccc1)cccc2)(CC=Cc3ccccc3)C,CHEMBL626,0.0,0,0,0,0,0,0,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12,CC(CCCC1CCCCC1)CC1CCCC2CCCCC21
1432,c12c3c(O)ccc1C[C@@H]4[C@]5([C@@]2([C@@H](O3)[C@@H](O)CC5)CCN4CC6CCC6)O,CHEMBL895,0.0,0,0,0,0,0,0,Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,CC1CCC2CC3C(CC4CCC4)CCC45C(CC1C24)C(C)CCC35C
1433,C(=O)(C1=C(O)[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)C1)N(CC6CC6)CC4)O2)NC(c7nc(-c8ccccc8)no7)(C)C,CHEMBL2105755,0.0,0,0,0,0,0,0,CC(C)(NC(=O)C1C[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@@H](O5)C1=O)c1nc(-c2ccccc2)no1,CC(CC(C)(C)C1CCC(C2CCCCC2)C1)C1CC2(C)C3CC4CCC(C)C5CC(C1C)C2(CCC3CC1CC1)C45
1434,C(=O)(C1C(=O)c2c(nc(cc2)C)N(C=1)CC)O,CHEMBL5,0.5,1,0,0,0,0,0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,CCC1CC(C(C)C)C(C)C2CCC(C)CC12
1435,c12c3c(O)ccc1C[C@@H]4[C@]5([C@@]2([C@H](C(=C)CC5)O3)CCN4CC6CC6)O,CHEMBL982,1.5,1,1,1,0,0,0,C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,CC1CCC2CC3C(CC4CC4)CCC45C(CC1C24)C(C)CCC35C
1436,O([C@@H]1[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)CC1)N(CC=C)CC4)O2)CCOCCOCCOCCOCCOCCOCCOC,CHEMBL2219418,0.0,0,0,0,0,0,0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](OCCOCCOCCOCCOCCOCCOCCOC)CC[C@@]3(O)[C@H]1C5,CCCCCCCCCCCCCCCCCCCCCCCC1CCC2(C)C3CC4CCC(C)C5CC1C2(CCC3CCC)C45
1437,O=C1[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)CC1)N(CC=C)CC4)O2,CHEMBL80,0.0,0,0,0,0,0,0,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,CCCC1CCC23C4CC5C(C)CCC(CC1C2(C)CCC4C)C53
1438,O=C1[C@H]2[C@]34c5c(c(O)ccc5C[C@H]([C@]3(O)CC1)N(CC6CC6)CC4)O2,CHEMBL19019,0.0,0,0,0,0,0,0,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,CC1CCC2CC3C(CC4CC4)CCC45C(CC1C24)C(C)CCC35C
1439,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)C)CCCCCCCCC,CHEMBL1200946,0.0,0,0,0,0,0,0,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,CCCCCCCCCC(C)CC1CCC2C3CCC4CC(C)CCC4C3CCC12C
1440,C(=O)(O[C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@H]4C(=CC(=O)CC4)CC3)CC2)CC1)C)CCc5ccccc5,CHEMBL1200412,0.5,1,0,0,0,0,0,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccccc1,CC1CCC2C(CCC3C2CCC2(C)C(CC(C)CCC4CCCCC4)CCC32)C1
1441,c12c(cccc1CC3=NCCN3)cccc2,CHEMBL761,0.0,0,0,0,0,0,0,c1ccc2c(CC3=NCCN3)cccc2c1,C1CCC(CC2CCCC3CCCCC32)C1
1442,C(=O)([C@H](c1cc2c(cc(OC)cc2)cc1)C)O,CHEMBL154,0.0,0,0,0,0,0,0,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,CCC1CCC2CC(C(C)C(C)C)CCC2C1
1443,O=S(=O)(NC)CCc1cc2c(c[nH]c2cc1)C3CCN(CC3)C,CHEMBL1278,0.0,0,0,0,0,0,0,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,CCC(C)(C)CCC1CCC2CCC(C3CCC(C)CC3)C2C1
1444,C(=O)(O)[C@H]1[C@H]2O[C@@](O)(C[C@@H]1O)C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O[C@@H](C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]4O[C@@H]([C@@H](O)[C@@H]([C@@H]4O)N)C)C2)C,CHEMBL1200656,0.0,0,0,0,0,0,0,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,CC1CCCCCCCCCC(CC2CC(C)C(C)C(C)C2C)CC2CC(C)(CC(C)CC3CC3CCC(C)C1)CC(C)C2C(C)C
1445,C(=O)([C@H](NC(=O)C1CCC(C(C)C)CC1)Cc2ccccc2)O,CHEMBL783,0.0,0,0,0,0,0,0,CC(C)C1CCC(C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,CC(C)C1CCC(C(C)CC(CC2CCCCC2)C(C)C)CC1
1446,Fc1cc2c(OC(C(O)CNCC(O)C3Oc4c(cc(F)cc4)CC3)CC2)cc1,CHEMBL434394,0.0,0,0,0,0,0,0,OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1,CC1CCC2CC(C(C)CCCC(C)C3CCC4CC(C)CCC4C3)CCC2C1
1447,C(=O)(C1N(c2c(C(=O)C=1)cc3C(=O)C=C(C(=O)O)Oc3c2CCC)CC)O,CHEMBL746,0.0,0,0,0,0,0,0,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,CCCC1C2CC(C(C)C)CC(C)C2CC2C(C)CC(C(C)C)C(CC)C21
1448,O=C1N(C(=NN1CCCN2CCN(c3cc(Cl)ccc3)CC2)CC)CCOc4ccccc4,CHEMBL623,2.0,1,1,1,1,0,0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,CCC1CC(CCCC2CCC(C3CCCC(C)C3)CC2)C(C)C1CCCC1CCCCC1
1449,c12c(cccc1)CN(CCOC2c3ccccc3)C,CHEMBL465026,0.0,0,0,0,0,0,0,CN1CCOC(c2ccccc2)c2ccccc2C1,CC1CCCC(C2CCCCC2)C2CCCCC2C1
1450,O(c1c2c(nc(n1)N)n(cn2)[C@@H]3O[C@@H]([C@@H](O)[C@@H]3O)CO)C,CHEMBL1201112,0.0,0,0,0,0,0,0,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,CCC1CC(C2CCC3C(CC)CC(C)CC32)C(C)C1C
1451,C(=O)(c1c(c(O)ccc1)C)N[C@H]([C@H](O)CN2[C@H](C(=O)NC(C)(C)C)C[C@H]3[C@@H](C2)CCCC3)CSc4ccccc4,CHEMBL584,0.0,0,0,0,0,0,0,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,CC(CC1CC2CCCCC2CC1C(C)CC(C)(C)C)C(CCC1CCCCC1)CC(C)C1CCCC(C)C1C
1452,C(N(C)C)(=O)Oc1cc([N+](C)(C)C)ccc1,CHEMBL278020,0.0,0,0,0,0,0,0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1,CC(C)C(C)CC1CCCC(C(C)(C)C)C1
1453,C(=O)(c1c(c(ccc1)CC(=O)N)N)c2ccccc2,CHEMBL1021,0.0,0,0,0,0,0,0,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,CC(C)CC1CCCC(C(C)C2CCCCC2)C1C
1454,C(#N)c1c(c2c(nc1)cc(OCC)c(NC(=O)/C=C/CN(C)C)c2)Nc3cc(Cl)c(OCc4ncccc4)cc3,CHEMBL180022,0.0,0,0,0,0,0,0,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,CCCC1CC2CCC(CC)C(CC3CCC(CCC4CCCCC4)C(C)C3)C2CC1CC(C)CCCC(C)C
1455,C(=O)(OCc1ccc([C@H](C(=O)Nc2cc3c(cncc3)cc2)CN)cc1)c4c(cc(cc4)C)C,CHEMBL4594250,0.0,0,0,0,0,0,0,Cc1ccc(C(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)c(C)c1,CCC(C(C)CC1CCC2CCCCC2C1)C1CCC(CCC(C)C2CCC(C)CC2C)CC1
1456,O([C@H]1OC(=CC[C@H]1N)CN)[C@H]2[C@H](O)[C@@H](O[C@H]3OC[C@](O)([C@H](NC)[C@H]3O)C)[C@H](NCC)C[C@@H]2N,CHEMBL1572,0.5,1,0,0,0,0,0,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,CCCC1CC(C)C(CC2CC(CC)CCC2C)C(C)C1CC1CCC(C)(C)C(CC)C1C
1457,C(C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(C)C)(N(c2c(-c3c(cccc3)C)cc(nc2)N4CCN(CC4)C)C)=O,CHEMBL206253,0.0,0,0,0,0,0,0,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,CC1CCC(C2CCC(C(C)C(C)C(C)(C)C3CC(C(C)(C)C)CC(C(C)(C)C)C3)C(C3CCCCC3C)C2)CC1
1458,O=C1c2c(nccc2)N(c3c(c(ccn3)C)N1)C4CC4,CHEMBL57,0.0,0,0,0,0,0,0,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,CC1CC2C(C)CCCC2C(C2CC2)C2CCCCC12
1460,C(=O)(c1ccncc1)NNCCC(=O)NCc2ccccc2,CHEMBL1256841,3.0,1,1,1,1,1,1,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,CC(CCCCC(C)C1CCCCC1)CCC1CCCCC1
1461,C(=O)(OCCN(Cc1ccccc1)C)C2=C(NC(=C(C(=O)OC)C2c3cc([N+](=O)[O-])ccc3)C)C,CHEMBL1484,0.0,0,0,0,0,0,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CCC(C)C1C(C)CC(C)C(C(C)CCCC(C)CC2CCCCC2)C1C1CCCC(C(C)C)C1
1462,C(=O)(OC[C@@H]1C[C@]2(OC)c3c4c(n(cc4C[C@H]2N(C1)C)C)ccc3)c5cc(Br)cnc5,CHEMBL1372950,0.0,0,0,0,0,0,0,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,CCC12CC(CCC(C)C3CCCC(C)C3)CC(C)C1CC1CC(C)C3CCCC2C13
1463,C(=O)(c1c(O)ccc(Cl)c1)Nc2c(Cl)cc([N+](=O)[O-])cc2,CHEMBL1448,0.5,1,0,0,0,0,0,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CC1CCC(C)C(C(C)CC2CCC(C(C)C)CC2C)C1
1464,C(=O)(OCCOCCCC)c1cnccc1,CHEMBL2105161,0.0,0,0,0,0,0,0,CCCCOCCOC(=O)c1cccnc1,CCCCCCCCC(C)C1CCCCC1
1465,C(=O)(c1cnccc1)NCCO[N+](=O)[O-],CHEMBL284906,0.0,0,0,0,0,0,0,O=C(NCCO[N+](=O)[O-])c1cccnc1,CC(C)CCCCC(C)C1CCCCC1
1466,C(=O)(c1cnccc1)N,CHEMBL1140,0.0,0,0,0,0,0,0,NC(=O)c1cccnc1,CC(C)C1CCCCC1
1467,c1(cnccc1)[C@H]2N(CCC2)C,CHEMBL3,0.0,0,0,0,0,0,0,CN1CCC[C@H]1c1cccnc1,CC1CCCC1C1CCCCC1
1468,C(=O)(OC)C1=C(NC(=C(C(=O)OC)C1c2c([N+](=O)[O-])cccc2)C)C,CHEMBL193,1.0,1,1,0,0,0,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],CCC(C)C1C(C)CC(C)C(C(C)CC)C1C1CCCCC1C(C)C
1469,N(/N1C(CS(=O)(=O)CC1)C)=C\c2oc([N+](=O)[O-])cc2,CHEMBL290960,0.0,0,0,0,0,0,0,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,CC(C)C1CCC(CCC2CCC(C)(C)CC2C)C1
1470,C(=O)(c1cc(c(cc1)C)Nc2nc(-c3cnccc3)ccn2)Nc4cc(C(F)(F)F)cc(-n5cc(nc5)C)c4,CHEMBL255863,0.0,0,0,0,0,0,0,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,CC1CCC(C2CC(CC(C)C3CCC(C)C(CC4CCCC(C5CCCCC5)C4)C3)CC(C(C)(C)C)C2)C1
1471,C(F)(F)(F)c1c([N+](=O)[O-])ccc(N2C(=O)C(NC2=O)(C)C)c1,CHEMBL1274,0.0,0,0,0,0,0,0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O,CC(C)C1CCC(C2C(C)CC(C)(C)C2C)CC1C(C)(C)C
1472,C(#N)C1=C(C(=O)OC)C(C(C(=O)OC(C)C)=C(N1)C)c2cc([N+](=O)[O-])ccc2,CHEMBL517427,0.0,0,0,0,0,0,0,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCC(C)C1C(CC)CC(C)C(C(C)CC(C)C)C1C1CCCC(C(C)C)C1
1473,O=S(=O)(Nc1c(Oc2ccccc2)cc([N+](=O)[O-])cc1)C,CHEMBL56367,1.0,1,1,0,0,0,0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,CC(C)C1CCC(CC(C)(C)C)C(CC2CCCCC2)C1
1474,C(=O)(OC(C)C)C1=C(NC(=C(C(=O)OCCOC)C1c2cc([N+](=O)[O-])ccc2)C)C,CHEMBL1428,0.0,0,0,0,0,0,0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,CCCCCC(C)C1C(C)CC(C)C(C(C)CC(C)C)C1C1CCCC(C(C)C)C1
1475,C(=O)(OC)c1cc2c(/C(=C(\c3ccccc3)/Nc4ccc(N(C(=O)CN5CCN(CC5)C)C)cc4)/C(=O)N2)cc1,CHEMBL502835,0.0,0,0,0,0,0,0,COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,CCC(C)C1CCC2C(C1)CC(C)C2C(CC1CCC(C(C)C(C)CC2CCC(C)CC2)CC1)C1CCCCC1
1476,C(=O)(c1c2c(cn(-c3ccc(cc3)[C@H]4CNCCC4)n2)ccc1)N,CHEMBL1094636,0.0,0,0,0,0,0,0,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,CC(C)C1CCCC2CC(C3CCC(C4CCCCC4)CC3)CC21
1477,C(=O)(OCC(C)C)C1=C(NC(=C(C(=O)OC)C1c2c([N+](=O)[O-])cccc2)C)C,CHEMBL1726,0.0,0,0,0,0,0,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],CCC(C)C1C(C)CC(C)C(C(C)CCC(C)C)C1C1CCCCC1C(C)C
1478,C(=O)(Oc1c(C(=O)Nc2ncc(s2)[N+](=O)[O-])cccc1)C,CHEMBL1401,0.0,0,0,0,0,0,0,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,CC(C)CC1CCCCC1C(C)CC1CCC(C(C)C)C1
1479,C(=O)(c1c([N+](=O)[O-])cc(C(F)(F)F)cc1)C2C(=O)CCCC2=O,CHEMBL1337,0.0,0,0,0,0,0,0,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],CC(C)C1CC(C(C)(C)C)CCC1C(C)C1C(C)CCCC1C
1480,O=C1Nc2c(C(c3ccccc3)=NC1)cc([N+](=O)[O-])cc2,CHEMBL13209,0.0,0,0,0,0,0,0,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,CC1CCC(C2CCCCC2)C2CC(C(C)C)CCC2C1
1481,C(=O)(OCC)C1=C(NC(=C(C(=O)OC)C1c2cc([N+](=O)[O-])ccc2)C)C,CHEMBL475534,0.0,0,0,0,0,0,0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,CCCC(C)C1C(C)CC(C)C(C(C)CC)C1C1CCCC(C(C)C)C1
1482,C(=O)(N/N=C/c1oc([N+](=O)[O-])cc1)N,CHEMBL869,1.0,1,1,0,0,0,0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)CCCC1CCC(C(C)C)C1
1483,N(/N1C(=O)NC(=O)C1)=C\c2oc([N+](=O)[O-])cc2,CHEMBL572,0.0,0,0,0,0,0,0,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,CC1CC(C)C(CCC2CCC(C(C)C)C2)C1
1484,O=[N+](OC(CO[N+](=O)[O-])CO[N+](=O)[O-])[O-],CHEMBL730,0.0,0,0,0,0,0,0,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],CC(C)CCC(CCC(C)C)CC(C)C
1485,C(=C[N+](=O)[O-])(NCCSCc1nc(sc1)CN(C)C)NC,CHEMBL3183075,0.0,0,0,0,0,0,0,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,CCC(CCCCCC1CCC(CC(C)C)C1)CC(C)C
1486,C(=O)([C@@]1([C@@]2([C@H]([C@@H]3C=C(C4=CC(=O)CC[C@@H]4[C@H]3CC2)C)CC1)C)O)C,CHEMBL2105722,0.0,0,0,0,0,0,0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,CC1CCC2C(C1)C(C)CC1C2CCC2(C)C1CCC2(C)C(C)C
