chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,original_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class,standardized_smiles,scaffolds,wd_consensus_1,wd_consensus_2,wd_consensus_3
CHEMBL819,DB00713,C(=O)(c1c(-c2ccccc2)noc1C)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(S[C@@H]43)(C)C,C(=O)(c1c(-c2ccccc2)noc1C)NC3C(=O)N4C(C(=O)O)C(SC43)(C)C,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,401.44343,0,,yes,yes,0,0,0,AD,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CC(C)C1C2C(C)C(CC(C)C3C(C)CCC3C3CCCCC3)C2CC1(C)C,0,0,0
CHEMBL820,DB01008,O=S(=O)(OCCCCOS(=O)(=O)C)C,O=S(=O)(OCCCCOS(=O)(=O)C)C,CS(=O)(=O)OCCCCOS(C)(=O)=O,246.30258,0,,yes,yes,0,0,0,AD,CS(=O)(=O)OCCCCOS(C)(=O)=O,CC(C)(C)CCCCCCC(C)(C)C,0,0,0
CHEMBL821,DB00536,C(=N)(N)N,C(=N)(N)N,N=C(N)N,59.07105,0,,yes,yes,0,0,0,AD,N=C(N)N,CC(C)C,0,0,0
CHEMBL822,DB00857,C(#C/C=C/CN(Cc1c2c(ccc1)cccc2)C)C(C)(C)C,C(#CC=CCN(Cc1c2c(ccc1)cccc2)C)C(C)(C)C,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,291.43905,1,LP,yes,yes,0,0,0,AD,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,CC(CCCCCC(C)(C)C)CC1CCCC2CCCCC21,0,0,0
CHEMBL82202,DB00114,O=P(OCc1c(c(c(nc1)C)O)C=O)(O)O,O=P(OCc1c(c(c(nc1)C)O)C=O)(O)O,CC1=NC=C(COP(O)(O)=O)C(C=O)=C1O,247.1454,0,,yes,yes,0,,0,AD,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,CCC1C(CCC(C)(C)C)CCC(C)C1C,0,0,0
CHEMBL826,DB00467,C(=O)(C1C(=O)c2c(nc(c(F)c2)N3CCNCC3)N(C=1)CC)O,C(=O)(C1C(=O)c2c(nc(c(F)c2)N3CCNCC3)N(C=1)CC)O,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,320.32539,0,,yes,yes,0,0,0,AD,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,CCC1CC(C(C)C)C(C)C2CC(C)C(C3CCCCC3)CC12,0,0,0
CHEMBL829,DB01246,N(CC(CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,N(CC(CN1c2c(Sc3c1cccc3)cccc2)C)(C)C,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,298.45254,0,,yes,yes,0,0,0,AD,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,CC(C)CC(C)CC1C2CCCCC2CC2CCCCC21,0,0,0
CHEMBL83,DB00675,C(=C(/c1ccccc1)\CC)(/c2ccc(OCCN(C)C)cc2)\c3ccccc3,C(=C(c1ccccc1)CC)(c2ccc(OCCN(C)C)cc2)c3ccccc3,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,371.52583,1,LP,yes,yes,0,0,0,AD,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(C1CCCCC1)C(C1CCCCC1)C1CCC(CCCC(C)C)CC1,0,0,0
CHEMBL830,DB06243,C(C(C(F)F)(CCCN)N)(=O)O,C(C(C(F)F)(CCCN)N)(=O)O,NCCCC(N)(C(=O)O)C(F)F,182.17124,0,,yes,yes,1,0,0,DISCONT,NCCCC(N)(C(=O)O)C(F)F,CCCCC(C)(C(C)C)C(C)C,0,0,0
CHEMBL83063,DB00867,c1(C(C(NCCc2ccc(O)cc2)C)O)ccc(O)cc1,c1(C(C(NCCc2ccc(O)cc2)C)O)ccc(O)cc1,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,287.36097,0,,yes,yes,0,0,0,AD,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,CC1CCC(CCCC(C)C(C)C2CCC(C)CC2)CC1,0,0,0
CHEMBL831,DB00408,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N4CCN(CC4)C,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N4CCN(CC4)C,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,327.81576,0,,yes,yes,0,0,0,AD,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,CC1CCC(C2CC3CCCCC3CC3CCC(C)CC32)CC1,0,0,0
CHEMBL832,DB01138,O=S(c1ccccc1)CCC2C(=O)N(c3ccccc3)N(C2=O)c4ccccc4,O=S(c1ccccc1)CCC2C(=O)N(c3ccccc3)N(C2=O)c4ccccc4,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,404.4903,0,,yes,yes,0,0,0,AD,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,CC(CCC1C(C)C(C2CCCCC2)C(C2CCCCC2)C1C)C1CCCCC1,0,0,0
CHEMBL833,DB00208,Clc1c(cccc1)CN2Cc3c(scc3)CC2,Clc1c(cccc1)CN2Cc3c(scc3)CC2,Clc1ccccc1CN1CCc2sccc2C1,263.79068,0,,yes,yes,0,0,0,AD,Clc1ccccc1CN1CCc2sccc2C1,CC1CCCCC1CC1CCC2CCCC2C1,0,0,0
CHEMBL834,DB00282,C(P(=O)(O)O)(P(=O)(O)O)(O)CCN,C(P(=O)(O)O)(P(=O)(O)O)(O)CCN,NCCC(O)(P(=O)(O)O)P(=O)(O)O,235.07107,1,Hb,yes,yes,0,0,0,AD,NCCC(O)(P(=O)(O)O)P(=O)(O)O,CCCC(C)(C(C)(C)C)C(C)(C)C,0,0,0
CHEMBL836,DB00706,O=S(=O)(c1c(OC)ccc(c1)C[C@H](NCCOc2c(OCC)cccc2)C)N,O=S(=O)(c1c(OC)ccc(c1)CC(NCCOc2c(OCC)cccc2)C)N,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,408.51956,0,,yes,yes,0,0,0,AD,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCCC1CCCCC1CCCCC(C)CC1CCC(CC)C(C(C)(C)C)C1,0,0,0
CHEMBL83668,DB00525,C(N(c1cc(ccc1)C)C)(Oc2cc3c(cc2)cccc3)=S,C(N(c1cc(ccc1)C)C)(Oc2cc3c(cc2)cccc3)=S,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,307.41649,1,LP,yes,yes,0,0,0,AD,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1,CC1CCCC(C(C)C(C)CC2CCC3CCCCC3C2)C1,0,0,0
CHEMBL838,DB00542,C(=O)(OCC)[C@@H](N[C@@H]1C(=O)N(c2c(cccc2)CC1)CC(=O)O)CCc3ccccc3,C(=O)(OCC)C(NC1C(=O)N(c2c(cccc2)CC1)CC(=O)O)CCc3ccccc3,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,424.49996,0,,yes,yes,0,0,0,AD,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,CCCC(C)C(CCC1CCCCC1)CC1CCC2CCCCC2C(CC(C)C)C1C,0,0,0
CHEMBL839,DB00521,C(NCC(O)COc1c2c(ccc1)NC(=O)CC2)(C)(C)C,C(NCC(O)COc1c2c(ccc1)NC(=O)CC2)(C)(C)C,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,292.38048,0,,yes,yes,0,0,0,AD,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,CC(CCC1CCCC2CC(C)CCC12)CCC(C)(C)C,0,0,0
CHEMBL84,DB01030,N(Cc1c2c(nc3C4N(C(=O)C5=C([C@@](C(=O)OC5)(O)CC)C=4)Cc3c2)ccc1O)(C)C,N(Cc1c2c(nc3C4N(C(=O)C5=C(C(C(=O)OC5)(O)CC)C=4)Cc3c2)ccc1O)(C)C,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,421.45571,0,,yes,yes,0,0,0,AD,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,CCC1(C)C(C)CCC2C(C)C3CC4CC5C(CCC(C)C5CC(C)C)CC4C3CC21,0,0,0
CHEMBL841,DB00836,C(C(c1ccccc1)(c2ccccc2)CCN3CCC(c4ccc(Cl)cc4)(O)CC3)(N(C)C)=O,C(C(c1ccccc1)(c2ccccc2)CCN3CCC(c4ccc(Cl)cc4)(O)CC3)(N(C)C)=O,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,477.05011,1,LP,yes,yes,0,0,1,AD,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CC1CCC(C2(C)CCC(CCC(C3CCCCC3)(C3CCCCC3)C(C)C(C)C)CC2)CC1,1,0,0
CHEMBL842,DB00880,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)N=CN2)c1)N,O=S(=O)(c1c(Cl)cc2c(S(=O)(=O)N=CN2)c1)N,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,295.72422,0,,yes,yes,0,0,0,AD,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,CC1CC2CCCC(C)(C)C2CC1C(C)(C)C,0,0,0
CHEMBL844,DB00484,Brc1c2c(nccn2)ccc1NC3=NCCN3,Brc1c2c(nccn2)ccc1NC3=NCCN3,Brc1c(NC2=NCCN2)ccc2nccnc12,292.1443,0,,yes,yes,0,0,0,AD,Brc1c(NC2=NCCN2)ccc2nccnc12,CC1C(CC2CCCC2)CCC2CCCCC21,0,0,0
CHEMBL846,DB00136,C(O)(CCC[C@H]([C@@H]1[C@@]2([C@H](/C(=C/C=C3\C([C@@H](O)C[C@H](O)C\3)=C)/CCC2)CC1)C)C)(C)C,C(O)(CCCC(C1C2(C(C(=CC=C3C(C(O)CC(O)C3)=C)CCC2)CC1)C)C)(C)C,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,416.64858,1,LP,yes,yes,0,0,0,AD,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,CC1CC(C)C(C)C(CCC2CCCC3(C)C(C(C)CCCC(C)(C)C)CCC23)C1,0,0,0
CHEMBL847,DB01096,O=[N+](c1c(cc2c(c1)NC(CNC(C)C)CC2)CO)[O-],O=[N+](c1c(cc2c(c1)NC(CNC(C)C)CC2)CO)[O-],CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,279.34107,0,,yes,yes,0,0,0,AD,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,CCC1CC2CCC(CCC(C)C)CC2CC1C(C)C,0,0,0
CHEMBL848,DB00480,O=C1c2c(c(ccc2)N)CN1C3C(=O)NC(=O)CC3,O=C1c2c(c(ccc2)N)CN1C3C(=O)NC(=O)CC3,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,259.26621,0,,yes,yes,0,0,0,AD,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,CC1CCC(C2CC3C(C)CCCC3C2C)C(C)C1,0,0,0
CHEMBL849,DB08604,O(c1c(Cl)cc(Cl)cc1)c2c(O)cc(Cl)cc2,O(c1c(Cl)cc(Cl)cc1)c2c(O)cc(Cl)cc2,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,289.54679,1,LP,yes,yes,0,0,0,AD,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,CC1CCC(CC2CCC(C)CC2C)C(C)C1,0,0,0
CHEMBL85,DB00734,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(c4c5c(on4)cc(F)cc5)CC3,O=C1C(=C(N=C2N1CCCC2)C)CCN3CCC(c4c5c(on4)cc(F)cc5)CC3,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,410.49449,0,,yes,yes,0,0,0,AD,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,CC1CCC2C(CCC2C2CCC(CCC3C(C)CC4CCCCC4C3C)CC2)C1,0,0,0
CHEMBL850,DB01208,C(=O)(C1C(=O)c2c(c(F)c(c(F)c2N)N3C[C@@H](N[C@@H](C3)C)C)N(C=1)C4CC4)O,C(=O)(C1C(=O)c2c(c(F)c(c(F)c2N)N3CC(NC(C3)C)C)N(C=1)C4CC4)O,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,392.40804,0,,yes,yes,1,1,1,WD,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,CC1CC(C)CC(C2C(C)C(C)C3C(C)C(C(C)C)CC(C4CC4)C3C2C)C1,1,1,0
CHEMBL852,DB01042,C(=O)([C@H](Cc1ccc(N(CCCl)CCCl)cc1)N)O,C(=O)(C(Cc1ccc(N(CCCl)CCCl)cc1)N)O,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,305.20596,0,,yes,yes,0,0,0,AD,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,CCCC(CCC)C1CCC(CC(C)C(C)C)CC1,0,0,0
CHEMBL85231,DB13219,N(CC(Oc1ccccc1)Oc2ccccc2)(C)C,N(CC(Oc1ccccc1)Oc2ccccc2)(C)C,CN(C)CC(OC1=CC=CC=C1)OC1=CC=CC=C1,257.33453,0,,yes,yes,0,,1,AD,CN(C)CC(Oc1ccccc1)Oc1ccccc1,CC(C)CC(CC1CCCCC1)CC1CCCCC1,1,0,0
CHEMBL853,DB00943,O=C1N=C(C=CN1[C@@H]2O[C@H](CO)CC2)N,O=C1N=C(C=CN1C2OC(CO)CC2)N,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,211.22181,0,,yes,yes,0,0,0,AD,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,CCC1CCC(C2CCC(C)CC2C)C1,0,0,0
CHEMBL855,DB00427,C(/c1ncccc1)(\c2ccc(cc2)C)=C\CN3CCCC3,C(c1ncccc1)(c2ccc(cc2)C)=CCN3CCCC3,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,278.39964,0,,yes,yes,0,0,0,AD,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,CC1CCC(C(CCC2CCCC2)C2CCCCC2)CC1,0,0,0
CHEMBL856,DB00794,O=C1C(C(=O)NCN1)(c2ccccc2)CC,O=C1C(C(=O)NCN1)(c2ccccc2)CC,CCC1(c2ccccc2)C(=O)NCNC1=O,218.25698,0,,yes,yes,0,0,0,AD,CCC1(c2ccccc2)C(=O)NCNC1=O,CCC1(C2CCCCC2)C(C)CCCC1C,0,0,0
CHEMBL857,DB00121,C(=O)(O)CCCC[C@@H]1SC[C@H]2[C@@H]1NC(=O)N2,C(=O)(O)CCCCC1SCC2C1NC(=O)N2,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,244.31412,0,,yes,yes,0,0,0,AD,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,CC(C)CCCCC1CCC2CC(C)CC12,0,0,0
CHEMBL859,,O=C1c2c(n[nH]c2)NC(=O)N1,O=C1c2c(n[nH]c2)NC(=O)N1,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,152.11298,0,,no,yes,,0,0,,O=c1[nH]c(=O)c2c[nH]nc2[nH]1,CC1CC(C)C2CCCC2C1,0,0,0
CHEMBL86,DB01233,C(=O)(c1c(OC)cc(c(Cl)c1)N)NCCN(CC)CC,C(=O)(c1c(OC)cc(c(Cl)c1)N)NCCN(CC)CC,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,299.80264,0,,yes,yes,0,0,0,AD,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,CCC(CC)CCCC(C)C1CC(C)C(C)CC1CC,0,0,0
CHEMBL861,DB00532,O=C1C(c2ccccc2)(NC(=O)N1C)CC,O=C1C(c2ccccc2)(NC(=O)N1C)CC,CCC1(c2ccccc2)NC(=O)N(C)C1=O,218.25698,0,,yes,yes,1,0,0,DISCONT,CCC1(c2ccccc2)NC(=O)N(C)C1=O,CCC1(C2CCCCC2)CC(C)C(C)C1C,0,0,0
CHEMBL862,DB01018,C(=O)(NC(=N)N)Cc1c(Cl)cccc1Cl,C(=O)(NC(=N)N)Cc1c(Cl)cccc1Cl,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,246.09713,0,,yes,yes,0,0,0,AD,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,CC(C)CC(C)CC1C(C)CCCC1C,0,0,0
CHEMBL863,DB00151,C(=O)([C@H](CS)N)O,C(=O)(C(CS)N)O,N[C@@H](CS)C(=O)O,121.15859,0,,yes,yes,0,0,0,AD,N[C@@H](CS)C(=O)O,CCC(C)C(C)C,0,0,0
CHEMBL86304,DB01171,C(=O)(c1ccc(Cl)cc1)NCCN2CCOCC2,C(=O)(c1ccc(Cl)cc1)NCCN2CCOCC2,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,268.74499,0,,yes,yes,0,0,0,AD,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,CC1CCC(C(C)CCCC2CCCCC2)CC1,0,0,0
CHEMBL864,DB00748,N(CCOC(c1ncccc1)c2ccc(Cl)cc2)(C)C,N(CCOC(c1ncccc1)c2ccc(Cl)cc2)(C)C,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,290.79483,0,,yes,yes,0,0,0,AD,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,CC(C)CCCC(C1CCCCC1)C1CCC(C)CC1,0,0,0
CHEMBL865,DB00580,O=S(=O)(c1ccc(-c2c(-c3ccccc3)noc2C)cc1)N,O=S(=O)(c1ccc(-c2c(-c3ccccc3)noc2C)cc1)N,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,314.36478,0,,yes,yes,1,1,1,WD,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,CC1CCC(C2CCCCC2)C1C1CCC(C(C)(C)C)CC1,1,1,0
CHEMBL866,DB01024,C(=O)(O)CC/C(=C/Cc1c(OC)c(c2c(C(=O)OC2)c1O)C)/C,C(=O)(O)CCC(=CCc1c(OC)c(c2c(C(=O)OC2)c1O)C)C,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,320.3445,0,,yes,yes,0,0,0,AD,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,CCC1C(C)C2CCC(C)C2C(C)C1CCC(C)CCC(C)C,0,0,0
CHEMBL867,DB08946,C(=O)(C(Cc1c(I)c(c(I)cc1I)N)CC)O,C(=O)(C(Cc1c(I)c(c(I)cc1I)N)CC)O,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,570.93524,1,Mw,yes,yes,1,0,0,DISCONT,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O,CCC(CC1C(C)CC(C)C(C)C1C)C(C)C,0,0,0
CHEMBL86715,DB00387,C(c1ccccc1)(O)(C2CCCCC2)CCN3CCCC3,C(c1ccccc1)(O)(C2CCCCC2)CCN3CCCC3,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,287.44813,0,,yes,yes,0,0,0,AD,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,CC(CCC1CCCC1)(C1CCCCC1)C1CCCCC1,0,0,0
CHEMBL86754,DB09115,Ic1c(c2c(c(I)c1)cccn2)O,Ic1c(c2c(c(I)c1)cccn2)O,OC1=C2N=CC=CC2=C(I)C=C1I,396.95385,0,,yes,yes,0,,0,AD,Oc1c(I)cc(I)c2cccnc12,CC1CC(C)C2CCCCC2C1C,0,0,0
CHEMBL86882,DB08985,c1(C(O)CNCC)cc(O)ccc1,c1(C(O)CNCC)cc(O)ccc1,CCNCC(O)c1cccc(O)c1,181.23605,0,,yes,yes,1,0,0,DISCONT,CCNCC(O)c1cccc(O)c1,CCCCC(C)C1CCCC(C)C1,0,0,0
CHEMBL869,DB00336,C(=O)(N/N=C/c1oc([N+](=O)[O-])cc1)N,C(=O)(NN=Cc1oc([N+](=O)[O-])cc1)N,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,198.13882,0,,yes,yes,0,1,0,AD,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,CC(C)CCCC1CCC(C(C)C)C1,1,0,0
CHEMBL870,DB00630,C(P(=O)(O)O)(P(=O)(O)O)(O)CCCN,C(P(=O)(O)O)(P(=O)(O)O)(O)CCCN,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,249.09811,1,Hb,yes,yes,0,0,0,AD,NCCCC(O)(P(=O)(O)O)P(=O)(O)O,CCCCC(C)(C(C)(C)C)C(C)(C)C,0,0,0
CHEMBL871,DB01077,C(P(=O)(O)O)(P(=O)(O)O)(O)C,C(P(=O)(O)O)(P(=O)(O)O)(O)C,CC(O)(P(=O)(O)O)P(=O)(O)O,206.02936,0,,yes,yes,0,0,0,AD,CC(O)(P(=O)(O)O)P(=O)(O)O,CC(C)(C)C(C)(C)C(C)(C)C,0,0,0
CHEMBL8739,DB00132,C(=O)(O)CCCCCCC/C=C\C/C=C\C/C=C\CC,C(=O)(O)CCCCCCCC=CCC=CCC=CCC,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O,278.4377,0,,yes,yes,0,,0,AD,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,CCCCCCCCCCCCCCCCCC(C)C,0,0,0
CHEMBL877,DB00302,C(=O)(O)C1CCC(CN)CC1,C(=O)(O)C1CCC(CN)CC1,NC[C@H]1CC[C@H](C(=O)O)CC1,157.21385,0,,yes,yes,0,0,0,AD,NC[C@H]1CC[C@H](C(=O)O)CC1,CCC1CCC(C(C)C)CC1,0,0,0
CHEMBL87708,,C(=O)(c1ccc(Cl)cc1)CN(CCCN2c3c(cccc3)CCc4c2cccc4)C,C(=O)(c1ccc(Cl)cc1)CN(CCCN2c3c(cccc3)CCc4c2cccc4)C,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,418.96959,1,LP,no,yes,,0,0,,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1,CC1CCC(C(C)CC(C)CCCC2C3CCCCC3CCC3CCCCC32)CC1,0,0,0
CHEMBL878,DB00524,O=S(=O)(c1c(Cl)cc2c(C(=O)N(c3c(cccc3)C)C(N2)C)c1)N,O=S(=O)(c1c(Cl)cc2c(C(=O)N(c3c(cccc3)C)C(N2)C)c1)N,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,365.84042,0,,yes,yes,0,0,0,AD,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,CC1CCCCC1C1C(C)CC2CC(C)C(C(C)(C)C)CC2C1C,0,0,0
CHEMBL87992,DB09119,C(=O)(O[C@@H]1c2c(N(C(=O)N)c3c(cccc3)C1)cccc2)C,C(=O)(OC1c2c(N(C(=O)N)c3c(cccc3)C1)cccc2)C,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,296.32782,0,,yes,yes,0,0,0,AD,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,CC(C)CC1CC2CCCCC2C(C(C)C)C2CCCCC12,0,0,0
CHEMBL88,DB00531,N(P1(=O)OCCCN1)(CCCl)CCCl,N(P1(=O)OCCCN1)(CCCl)CCCl,O=P1(N(CCCl)CCCl)NCCCO1,261.08925,0,,yes,yes,0,0,0,AD,O=P1(N(CCCl)CCCl)NCCCO1,CCCC(CCC)C1(C)CCCCC1,0,0,0
CHEMBL880,DB00426,C(=O)(OCC(COC(=O)C)CCn1c2c(nc1)cnc(n2)N)C,C(=O)(OCC(COC(=O)C)CCn1c2c(nc1)cnc(n2)N)C,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,321.33793,0,,yes,yes,0,0,0,AD,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,CC(C)CCC(CCC(C)C)CCC1CCC2CCC(C)CC21,0,0,0
CHEMBL88055,,c1(c(O)ccc(C(O)C2NCCCC2)c1)O,c1(c(O)ccc(C(O)C2NCCCC2)c1)O,Oc1ccc(C(O)C2CCCCN2)cc1O,223.27359,0,,no,yes,,0,0,,Oc1ccc(C(O)C2CCCCN2)cc1O,CC1CCC(C(C)C2CCCCC2)CC1C,0,0,0
CHEMBL885,DB00879,O=C1N=C(C(F)=CN1[C@H]2O[C@H](SC2)CO)N,O=C1N=C(C(F)=CN1C2OC(SC2)CO)N,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,247.2492,0,,yes,yes,0,0,0,AD,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,CCC1CCC(C2CC(C)C(C)CC2C)C1,0,0,0
CHEMBL887,DB01367,C(#C)CN[C@H]1c2c(cccc2)CC1,C(#C)CNC1c2c(cccc2)CC1,C#CCN[C@@H]1CCc2ccccc21,171.24351,0,,yes,yes,0,0,0,AD,C#CCN[C@@H]1CCc2ccccc21,CCCCC1CCC2CCCCC12,0,0,0
CHEMBL888,DB00441,O=C1N=C(C=CN1[C@H]2C(F)(F)[C@H](O)[C@H](O2)CO)N,O=C1N=C(C=CN1C2C(F)(F)C(O)C(O2)CO)N,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,263.20207,0,,yes,yes,0,0,0,AD,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,CCC1CC(C2CCC(C)CC2C)C(C)(C)C1C,0,0,0
CHEMBL891,DB01147,C(=O)(c1c(-c2c(Cl)cccc2)noc1C)N[C@@H]3C(=O)N4[C@@H](C(=O)O)C(S[C@@H]43)(C)C,C(=O)(c1c(-c2c(Cl)cccc2)noc1C)NC3C(=O)N4C(C(=O)O)C(SC43)(C)C,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,435.88846,0,,yes,yes,0,0,0,AD,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CC(C)C1C2C(C)C(CC(C)C3C(C)CCC3C3CCCCC3C)C2CC1(C)C,0,0,0
