,chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,original_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class
77,CHEMBL1093,DB09009,C(=O)(OC)c1c(c(cs1)C)NC(=O)C(NCCC)C,C(=O)(OC)c1c(c(cs1)C)NC(=O)C(NCCC)C,CCCNC(C)C(=O)Nc1c(C)csc1C(=O)OC,284.3793,0,,yes,yes,0,0.0,0.0,AD
78,CHEMBL1094,DB00949,C(=O)(OCC(c1ccccc1)COC(=O)N)N,C(=O)(OCC(c1ccccc1)COC(=O)N)N,NC(=O)OCC(COC(N)=O)c1ccccc1,238.24468,0,,yes,yes,0,0.0,1.0,AD
79,CHEMBL1094636,DB11793,C(=O)(c1c2c(cn(-c3ccc(cc3)[C@H]4CNCCC4)n2)ccc1)N,C(=O)(c1c2c(cn(-c3ccc(cc3)C4CNCCC4)n2)ccc1)N,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,320.3965,0,,yes,yes,0,0.0,0.0,AD
80,CHEMBL1094966,DB01291,C(NCC(c1nc(c(O)cc1)CO)O)(C)(C)C,C(NCC(c1nc(c(O)cc1)CO)O)(C)(C)C,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,240.3042,0,,yes,yes,0,0.0,0.0,AD
81,CHEMBL1094982,DB08949,C(=O)(OC1[C@@H](OC(=O)c2cnccc2)[C@@H](OC(=O)c3cnccc3)[C@H](OC(=O)c4cnccc4)[C@@H](OC(=O)c5cnccc5)[C@@H]1OC(=O)c6cnccc6)c7cnccc7,C(=O)(OC1C(OC(=O)c2cnccc2)C(OC(=O)c3cnccc3)C(OC(=O)c4cnccc4)C(OC(=O)c5cnccc5)C1OC(=O)c6cnccc6)c7cnccc7,O=C(O[C@H]1[C@H](OC(=O)C2=CC=CN=C2)[C@@H](OC(=O)C2=CC=CN=C2)[C@H](OC(=O)C2=CC=CN=C2)[C@H](OC(=O)C2=CC=CN=C2)[C@@H]1OC(=O)C1=CC=CN=C1)C1=CC=CN=C1,810.7383,2,Mw; NO,yes,yes,1,,0.0,DISCONT
82,CHEMBL1095,DB00754,O=C1N(C(=O)NC1c2ccccc2)CC,O=C1N(C(=O)NC1c2ccccc2)CC,CCN1C(=O)NC(c2ccccc2)C1=O,204.22994,0,,yes,yes,0,0.0,0.0,AD
83,CHEMBL1095097,DB00700,C(=O)(OC)[C@H]1[C@@H]2[C@]3([C@@]4(C(=CC(=O)CC4)C1)C)O[C@@H]3C[C@@]5([C@@]6(OC(=O)CC6)CC[C@H]52)C,C(=O)(OC)C1C2C3(C4(C(=CC(=O)CC4)C1)C)OC3CC5(C6(OC(=O)CC6)CCC52)C,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,414.5019,0,,yes,yes,0,0.0,0.0,AD
84,CHEMBL1095282,DB01489,C(N(C)C)(=O)OC1C(=O)N(c2c(C(c3ccccc3)=N1)cc(Cl)cc2)C,C(N(C)C)(=O)OC1C(=O)N(c2c(C(c3ccccc3)=N1)cc(Cl)cc2)C,CN(C)C(=O)OC1N=C(C2=CC=CC=C2)C2=C(C=CC(Cl)=C2)N(C)C1=O,371.82566,0,,yes,yes,experimental; illicit,,1.0,
85,CHEMBL1095283,,C(=O)(Oc1ccccc1)C(C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(S[C@@H]32)(C)C)c4ccccc4,C(=O)(Oc1ccccc1)C(C(=O)NC2C(=O)N3C(C(=O)O)C(SC32)(C)C)c4ccccc4,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,454.50444,0,,no,yes,,0.0,0.0,
86,CHEMBL1095607,,O=C1c2c(ncn2CCCNCC(c3cc(O)cc(O)c3)O)N(C(=O)N1C)C,O=C1c2c(ncn2CCCNCC(c3cc(O)cc(O)c3)O)N(C(=O)N1C)C,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,389.41361,0,,no,yes,,0.0,0.0,
87,CHEMBL1095777,DB05039,O=C1C=Cc2c([C@@H](O)CNC3Cc4c(cc(c(c4)CC)CC)C3)ccc(c2N1)O,O=C1C=Cc2c(C(O)CNC3Cc4c(cc(c(c4)CC)CC)C3)ccc(c2N1)O,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2,392.50116,0,,yes,yes,0,0.0,0.0,AD
88,CHEMBL1095930,,C(/C(=N\OC)/c1occc1)(=O)N[C@@H]2C(=O)N3C(C(=O)OC(OC(=O)C)C)=C(COC(=O)N)CS[C@@H]32,C(C(=O)NC1C(=O)N2C(C(=O)OC(OC(=O)C)C)=C(COC(=O)N)CSC21)(=NOC)c3occc3,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@H]12)c1ccco1,510.48214,2,Mw; NO,no,yes,,0.0,0.0,
89,CHEMBL1096,DB01025,C(=O)(c1c(nc2c(C(=O)c3c(O2)ccc(C(C)C)c3)c1)N)O,C(=O)(c1c(nc2c(C(=O)c3c(O2)ccc(C(C)C)c3)c1)N)O,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,298.30018,0,,yes,yes,1,0.0,0.0,DISCONT
90,CHEMBL1096562,DB00992,C(=O)(OC)CCC(=O)CN,C(=O)(OC)CCC(=O)CN,COC(=O)CCC(=O)CN,145.15917,0,,yes,yes,0,0.0,0.0,AD
91,CHEMBL1096882,,O=P(OC[C@H]1O[C@@H](n2c3c(c(nc(F)n3)N)nc2)[C@@H](O)[C@@H]1O)(O)O,O=P(OCC1OC(n2c3c(c(nc(F)n3)N)nc2)C(O)C1O)(O)O,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,365.21611,2,Hb; NO,no,yes,,0.0,0.0,
92,CHEMBL1096885,DB00385,C(C(F)(F)F)(=O)N[C@@H]1[C@H](O)[C@@H](O[C@@H](O[C@@H]2c3c(c4C(=O)c5c(OC)cccc5C(=O)c4c(c3C[C@](C(=O)COC(=O)CCCC)(O)C2)O)O)C1)C,C(C(F)(F)F)(=O)NC1C(O)C(OC(OC2c3c(c4C(=O)c5c(OC)cccc5C(=O)c4c(c3CC(C(=O)COC(=O)CCCC)(O)C2)O)O)C1)C,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,723.65842,2,Mw; NO,yes,yes,0,0.0,0.0,AD
93,CHEMBL1096927,DB13153,C(=CCC[C@](O)([C@@H]1CC=C(CC1)C)C)(C)C,C(=CCCC(O)(C1CC=C(CC1)C)C)(C)C,[H][C@@]1(CCC(C)=CC1)[C@@](C)(O)CCC=C(C)C,222.37312,0,,yes,yes,0,,0.0,AD
94,CHEMBL1096979,DB12783,C(=O)(C(CO)N)NNCc1c(c(c(O)cc1)O)O,C(=O)(C(CO)N)NNCc1c(c(c(O)cc1)O)O,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O,257.24765,1,Hb,yes,yes,0,0.0,0.0,AD
95,CHEMBL1098,DB00297,C(=O)(Nc1c(cccc1C)C)C2N(CCCC)CCCC2,C(=O)(Nc1c(cccc1C)C)C2N(CCCC)CCCC2,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,288.43576,0,,yes,yes,0,0.0,0.0,AD
96,CHEMBL1098319,DB09110,O=S(=O)(O)CCS,O=S(=O)(O)CCS,O=S(=O)(O)CCS,142.19622,0,,yes,yes,0,0.0,0.0,AD
97,CHEMBL11,DB00458,N(CCCN1c2c(cccc2)CCc3c1cccc3)(C)C,N(CCCN1c2c(cccc2)CCc3c1cccc3)(C)C,CN(C)CCCN1c2ccccc2CCc2ccccc21,280.41558,0,,yes,yes,0,0.0,0.0,AD
98,CHEMBL110,DB11989,C(=O)(NCc1ccccc1)Cn2c(ncc2)[N+](=O)[O-],C(=O)(NCc1ccccc1)Cn2c(ncc2)[N+](=O)[O-],O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,260.25384,0,,yes,yes,0,0.0,0.0,AD
99,CHEMBL1100,DB00617,O=C1C(OC(=O)N1C)(CC)C,O=C1C(OC(=O)N1C)(CC)C,CCC1(C)OC(=O)N(C)C1=O,157.17027,0,,yes,yes,0,0.0,0.0,AD
100,CHEMBL1101,DB00810,C(c1ccccc1)(O)(C2C3C=CC(C2)C3)CCN4CCCCC4,C(c1ccccc1)(O)(C2C3C=CC(C2)C3)CCN4CCCCC4,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,311.47033,0,,yes,yes,0,0.0,0.0,AD
101,CHEMBL1102,DB01437,O=C1C(c2ccccc2)(CC)CCC(=O)N1,O=C1C(c2ccccc2)(CC)CCC(=O)N1,CCC1(c2ccccc2)CCC(=O)NC1=O,217.26935,0,,yes,yes,0,0.0,0.0,AD
102,CHEMBL1103,,N(/N1C(=O)OCC1)=C\c2oc([N+](=O)[O-])cc2,N(N1C(=O)OCC1)=Cc2oc([N+](=O)[O-])cc2,O=C1OCCN1/N=C/c1ccc([N+](=O)[O-])o1,225.16169,0,,no,yes,,0.0,0.0,
103,CHEMBL1104,DB01010,c1([N+](CC)(C)C)cc(O)ccc1,c1([N+](CC)(C)C)cc(O)ccc1,CC[N+](C)(C)c1cccc(O)c1,166.24462,0,,yes,yes,0,0.0,0.0,AD
104,CHEMBL110458,DB05018,O[C@H]1[C@@H](O)[C@H](NC[C@@H]1O)CO,OC1C(O)C(NCC1O)CO,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O,163.17451,0,,yes,yes,0,0.0,0.0,AD
105,CHEMBL1106,DB00751,c12c(cccc1)Cc3c(cccc3)C4N2C(=NC4)N,c12c(cccc1)Cc3c(cccc3)C4N2C(=NC4)N,NC1=NCC2c3ccccc3Cc3ccccc3N12,249.31725,0,,yes,yes,0,0.0,0.0,AD
106,CHEMBL110691,,C(=O)(O[C@@]1(C(=O)C)[C@@]2([C@H]([C@@H]3C=C(Cl)C4[C@@]([C@H]3CC2)(CCC(=O)C=4)C)CC1)C)C,C(=O)(OC1(C(=O)C)C2(C(C3C=C(Cl)C4C(C3CC2)(CCC(=O)C=4)C)CC1)C)C,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,404.93703,0,,no,yes,,1.0,0.0,
107,CHEMBL1107,DB01218,C(F)(F)(F)c1cc2c3c(c(Cl)cc(Cl)c3)cc(c2cc1)C(O)CCN(CCCC)CCCC,C(F)(F)(F)c1cc2c3c(c(Cl)cc(Cl)c3)cc(c2cc1)C(O)CCN(CCCC)CCCC,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,500.435,2,Mw; LP,yes,yes,0,0.0,0.0,AD
108,CHEMBL1108,DB00450,C(=O)(c1ccc(F)cc1)CCCN2CC=C(N3C(=O)Nc4c3cccc4)CC2,C(=O)(c1ccc(F)cc1)CCCN2CC=C(N3C(=O)Nc4c3cccc4)CC2,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,379.43684,0,,yes,yes,0,0.0,1.0,AD
109,CHEMBL1109,DB06729,O=S(=O)(c1ccc(cc1)N)Nc2n(-c3ccccc3)ncc2,O=S(=O)(c1ccc(cc1)N)Nc2n(-c3ccccc3)ncc2,Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,314.36768,0,,yes,yes,0,0.0,0.0,AD
110,CHEMBL111,DB06155,C(=O)(c1c(c(-c2ccc(Cl)cc2)n(-c3c(Cl)cc(Cl)cc3)n1)C)NN4CCCCC4,C(=O)(c1c(c(-c2ccc(Cl)cc2)n(-c3c(Cl)cc(Cl)cc3)n1)C)NN4CCCCC4,Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,463.79677,1,LP,yes,yes,0,1.0,1.0,WD
111,CHEMBL1110,DB00969,O=C1c2c3c(n(c2CCN1Cc4c([nH]cn4)C)C)cccc3,O=C1c2c3c(n(c2CCN1Cc4c([nH]cn4)C)C)cccc3,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,294.35836,0,,yes,yes,1,0.0,1.0,WD
112,CHEMBL1111,DB06403,C(=O)([C@H](C(OC)(c1ccccc1)c2ccccc2)Oc3nc(cc(n3)C)C)O,C(=O)(C(C(OC)(c1ccccc1)c2ccccc2)Oc3nc(cc(n3)C)C)O,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,378.43054,0,,yes,yes,0,0.0,0.0,AD
113,CHEMBL1112,DB01238,O=C1Nc2c(ccc(OCCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)c2)CC1,O=C1Nc2c(ccc(OCCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)c2)CC1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,448.39539,0,,yes,yes,0,0.0,0.0,AD
114,CHEMBL1113,DB00543,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N4CCNCC4,Clc1cc2C(=Nc3c(Oc2cc1)cccc3)N4CCNCC4,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,313.78872,0,,yes,yes,0,0.0,0.0,AD
115,CHEMBL1115,DB00545,C(N(C)C)(=O)Oc1c[n+](ccc1)C,C(N(C)C)(=O)Oc1c[n+](ccc1)C,CN(C)C(=O)Oc1ccc[n+](C)c1,181.21571,0,,yes,yes,0,0.0,0.0,AD
116,CHEMBL111654,DB11496,S=C1Sc2c(cccc2)N1,S=C1Sc2c(cccc2)N1,S=C1NC2=C(S1)C=CC=C2,167.25225,0,,yes,yes,0,,0.0,AD
117,CHEMBL1117,DB01177,C(=O)([C@]1(O)Cc2c(c3C(=O)c4c(C(=O)c3c(c2[C@@H](O[C@@H]5O[C@H]([C@@H](O)[C@@H](N)C5)C)C1)O)cccc4)O)C,C(=O)(C1(O)Cc2c(c3C(=O)c4c(C(=O)c3c(c2C(OC5OC(C(O)C(N)C5)C)C1)O)cccc4)O)C,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,497.50509,1,Hb,yes,yes,0,0.0,0.0,AD
118,CHEMBL1118,DB06700,N(CC(c1ccc(O)cc1)C2(O)CCCCC2)(C)C,N(CC(c1ccc(O)cc1)C2(O)CCCCC2)(C)C,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,263.38235,0,,yes,yes,0,0.0,0.0,AD
119,CHEMBL112,DB00316,C(=O)(Nc1ccc(O)cc1)C,C(=O)(Nc1ccc(O)cc1)C,CC(=O)Nc1ccc(O)cc1,151.16603,0,,yes,yes,0,0.0,0.0,AD
120,CHEMBL1120,DB01294,O=C1c2c(O[Bi](O1)O)cccc2,O=C1c2c(O[Bi](O1)O)cccc2,O[Bi]1OC(=O)C2=CC=CC=C2O1,362.09515,0,,yes,yes,0,0.0,0.0,AD
121,CHEMBL1121,DB09142,C(=O)([C@@H](NC(=O)[C@H](CC(=O)O)N)Cc1ccc(OS(=O)(=O)O)cc1)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)Cc2ccccc2)CC(=O)O)CCSC)Cc3c4c(cccc4)[nH]c3)CCSC,C(=O)(C(NC(=O)C(CC(=O)O)N)Cc1ccc(OS(=O)(=O)O)cc1)NC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N)Cc2ccccc2)CC(=O)O)CCSC)Cc3c4c(cccc4)[nH]c3)CCSC,CSCC[C@H](NC(=O)[C@H](CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)[C@@H](N)CC(O)=O)C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C12)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,1143.28744,3,Hb; Mw; NO,yes,yes,0,0.0,0.0,AD
122,CHEMBL1123,DB00804,C(=O)(OCCN(CC)CC)C1(C2CCCCC2)CCCCC1,C(=O)(OCCN(CC)CC)C1(C2CCCCC2)CCCCC1,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,309.49535,0,,yes,yes,0,0.0,1.0,AD
123,CHEMBL112570,DB04540,C12[C@@]([C@@H]3[C@H]([C@H]4[C@@]([C@@H]([C@@H](CCCC(C)C)C)CC4)(CC3)C)CC=1)(CC[C@H](O)C2)C,C12C(C3C(C4C(C(C(CCCC(C)C)C)CC4)(CC3)C)CC=1)(CCC(O)C2)C,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,386.66572,1,LP,yes,yes,0,0.0,0.0,AD
124,CHEMBL1129,DB00432,C(F)(F)(F)C1C(=O)NC(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](O)C2)CO,C(F)(F)(F)C1C(=O)NC(=O)N(C=1)C2OC(C(O)C2)CO,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,296.20427,0,,yes,yes,0,0.0,0.0,AD
125,CHEMBL113,DB00201,O=C1c2c(ncn2C)N(C(=O)N1C)C,O=C1c2c(ncn2C)N(C(=O)N1C)C,Cn1c(=O)c2c(ncn2C)n(C)c1=O,194.1941,0,,yes,yes,0,0.0,0.0,AD
126,CHEMBL1131,DB00459,C(=O)(/C=C(/C=C/C=C(/C=C/c1c(c(c(OC)cc1C)C)C)\C)\C)O,C(=O)(C=C(C=CC=C(C=Cc1c(c(c(OC)cc1C)C)C)C)C)O,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,326.43852,0,,yes,yes,0,0.0,1.0,AD
127,CHEMBL113178,DB11142,C(=O)([C@H](CC[Se]C)N)O,C(=O)(C(CC[Se]C)N)O,C[Se]CC[C@H](N)C(=O)O,196.10867,0,,yes,yes,0,0.0,0.0,AD
128,CHEMBL1136,DB00976,N([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@](OC)(C[C@H](C(=O)[C@@H]([C@@H]3[C@](OC(=O)N3CCCCn4cc(-c5cnccc5)nc4)([C@H](OC(=O)[C@@H](C(=O)[C@@H]2C)C)CC)C)C)C)C)O[C@@H](C1)C)(C)C,N(C1C(O)C(OC2C(OC)(CC(C(=O)C(C3C(OC(=O)N3CCCCn4cc(-c5cnccc5)nc4)(C(OC(=O)C(C(=O)C2C)C)CC)C)C)C)C)OC(C1)C)(C)C,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,812.02285,2,Mw; NO,yes,yes,0,0.0,0.0,AD
129,CHEMBL113644,DB14099,C(=O)(OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCCCCCC,C(=O)(OC(COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(OCC[N+](C)(C)C)[O-])CCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC(=O)OCC(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC,790.16546,1,Mw,yes,yes,0,,0.0,AD
130,CHEMBL1138,DB00973,O=C1N(c2ccc(F)cc2)[C@H](c3ccc(O)cc3)[C@H]1CC[C@@H](c4ccc(F)cc4)O,O=C1N(c2ccc(F)cc2)C(c3ccc(O)cc3)C1CCC(c4ccc(F)cc4)O,O=C1[C@H](CC[C@H](O)c2ccc(F)cc2)[C@@H](c2ccc(O)cc2)N1c1ccc(F)cc1,409.43547,1,LP,yes,yes,0,0.0,0.0,AD
131,CHEMBL1139,DB01240,C(=O)(O)CCC/C=C1\O[C@@H]2[C@@H]([C@@H](/C=C/[C@@H](O)CCCCC)[C@H](O)C2)C\1,C(=O)(O)CCCC=C1OC2C(C(C=CC(O)CCCCC)C(O)C2)C1,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)C[C@@H]2O/C(=C\CCCC(=O)O)C[C@@H]21,352.47404,0,,yes,yes,0,0.0,0.0,AD
132,CHEMBL114,DB01232,C(=O)(c1nc2c(cc1)cccc2)N[C@H](C(=O)N[C@H]([C@H](O)CN3[C@H](C(=O)NC(C)(C)C)C[C@H]4[C@@H](C3)CCCC4)Cc5ccccc5)CC(=O)N,C(=O)(c1nc2c(cc1)cccc2)NC(C(=O)NC(C(O)CN3C(C(=O)NC(C)(C)C)CC4C(C3)CCCC4)Cc5ccccc5)CC(=O)N,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,670.8575,3,Hb; Mw; NO,yes,yes,0,0.0,0.0,AD
133,CHEMBL1140,DB02701,C(=O)(c1cnccc1)N,C(=O)(c1cnccc1)N,NC(=O)c1cccnc1,122.12722,0,,yes,yes,0,0.0,0.0,AD
134,CHEMBL1144,DB00175,C(=O)(O[C@@H]1[C@H]2C(C=C[C@@H]([C@@H]2CC[C@@H](O)C[C@@H](O)CC(=O)O)C)=C[C@@H](O)C1)[C@H](CC)C,C(=O)(OC1C2C(C=CC(C2CCC(O)CC(O)CC(=O)O)C)=CC(O)C1)C(CC)C,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,424.53802,0,,yes,yes,0,0.0,0.0,AD
135,CHEMBL1146,DB01326,C(=O)(C1=C(CSc2nnnn2C)CS[C@H]3N1C(=O)[C@H]3NC(=O)[C@@H](c4ccccc4)O)O,C(=O)(C1=C(CSc2nnnn2C)CSC3N1C(=O)C3NC(=O)C(c4ccccc4)O)O,Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](O)c3ccccc3)[C@H]2SC1,462.50846,1,NO,yes,yes,0,0.0,0.0,AD
136,CHEMBL114655,DB06152,c1(C(C(NC(CCc2ccccc2)C)C)O)ccc(O)cc1,c1(C(C(NC(CCc2ccccc2)C)C)O)ccc(O)cc1,CC(CCC1=CC=CC=C1)NC(C)C(O)C1=CC=C(O)C=C1,299.41565,0,,yes,yes,0,,0.0,AD
137,CHEMBL1148,DB00214,C(=O)(NS(=O)(=O)c1c(Nc2cc(ccc2)C)ccnc1)NC(C)C,C(=O)(NS(=O)(=O)c1c(Nc2cc(ccc2)C)ccnc1)NC(C)C,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,348.426,0,,yes,yes,0,0.0,0.0,AD
138,CHEMBL1149,DB00583,C(=O)([O-])C[C@@H](O)C[N+](C)(C)C,C(=O)([O-])CC(O)C[N+](C)(C)C,C[N+](C)(C)C[C@H](O)CC(=O)[O-],161.20215,0,,yes,yes,0,0.0,0.0,AD
139,CHEMBL115,DB00224,C(=O)([C@H](Cc1ccccc1)C[C@H](O)CN2[C@H](C(=O)NC(C)(C)C)CN(Cc3cnccc3)CC2)N[C@H]4c5c(cccc5)C[C@H]4O,C(=O)(C(Cc1ccccc1)CC(O)CN2C(C(=O)NC(C)(C)C)CN(Cc3cnccc3)CC2)NC4c5c(cccc5)CC4O,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,613.80529,1,Mw,yes,yes,0,0.0,0.0,AD
140,CHEMBL1152,DB15566,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)CC1)C)O)C,C(=O)(OCC(=O)C1(C2(C(C3C(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1)C)O)C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,402.4908,0,,yes,yes,0,0.0,0.0,AD
141,CHEMBL1159,DB06762,C(#N)N/C(=N\c1ccncc1)/NC(C(C)(C)C)C,C(#N)NC(=Nc1ccncc1)NC(C(C)(C)C)C,CC(N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,245.32923,0,,yes,yes,0,0.0,0.0,AD
142,CHEMBL1159650,DB01013,C(=O)(O[C@@]1(C(=O)CCl)[C@@]2([C@H]([C@H]3[C@@](F)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@@H]1C)C)CC,C(=O)(OC1(C(=O)CCl)C2(C(C3C(F)(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1C)C)CC,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,466.98094,0,,yes,yes,0,0.0,0.0,AD
143,CHEMBL1159717,,C(NCC(c1c(Cl)cccc1)O)(C)(C)C,C(NCC(c1c(Cl)cccc1)O)(C)(C)C,CC(C)(C)NCC(O)c1ccccc1Cl,227.73576,0,,no,yes,,0.0,0.0,
144,CHEMBL116,DB00701,C(=O)(O[C@@H]1COCC1)N[C@H]([C@H](O)CN(S(=O)(=O)c2ccc(cc2)N)CC(C)C)Cc3ccccc3,C(=O)(OC1COCC1)NC(C(O)CN(S(=O)(=O)c2ccc(cc2)N)CC(C)C)Cc3ccccc3,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,505.63695,1,Mw,yes,yes,0,0.0,0.0,AD
145,CHEMBL1160695,DB11610,c1([C@H]([C@@H](NC)C)O)ccc(O)cc1,c1(C(C(NC)C)O)ccc(O)cc1,[H][C@@](C)(NC)[C@]([H])(O)C1=CC=C(O)C=C1,181.23605,0,,yes,yes,0,,0.0,AD
146,CHEMBL1161,DB14512,C(=O)(O[C@@]1(C(=O)CCl)[C@@]2([C@H]([C@H]3[C@@](Cl)([C@@]4(C(=CC(=O)C=C4)CC3)C)[C@@H](O)C2)C[C@H]1C)C)c5occc5,C(=O)(OC1(C(=O)CCl)C2(C(C3C(Cl)(C4(C(=CC(=O)C=C4)CC3)C)C(O)C2)CC1C)C)c5occc5,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,521.4412,1,Mw,yes,yes,0,0.0,0.0,AD
147,CHEMBL1161633,DB14150,O=Cl(=O)O,O=Cl(=O)O,[H]O[Cl](=O)=O,84.45917,0,,yes,yes,0,,0.0,AD
