,chembl_id,drugbank_id,canonical_smiles_ap,canonical_smiles_ap_nonstereo,orginal_smiles,mw_ap,rule_of_5,rule_of_5_label,in_drugbank,in_chembl,wd_drugbank,wd_chembl,wd_withdrawn,drugbank_three_class,sum,wd_consensus_1,wd_consensus_2,wd_consensus_3,standardized_smiles,scaffolds,test_train
2229,CHEMBL1364144,,C(=O)(OCC(=O)[C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)[C@H](C3)C)C)[C@@H](O)C2)CC1)C)O)C,C(=O)(OCC(=O)C1(C2(C(C3C(C4(C(=CC(=O)C=C4)C(C3)C)C)C(O)C2)CC1)C)O)C,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,416.51784,0,,no,yes,,0.0,,,0,0,0,0,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C,CC(C)CCC(C)C1(C)CCC2C3CC(C)C4CC(C)CCC4(C)C3C(C)CC21C,train
2228,CHEMBL1322884,,C(=O)(OCc1cc(Oc2ccccc2)ccc1)C3C(C3C=C(C)C)(C)C,C(=O)(OCc1cc(Oc2ccccc2)ccc1)C3C(C3C=C(C)C)(C)C,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,350.46072000000004,1,LP,no,yes,,0.0,,,0,0,0,0,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,CC(C)CC1C(C(C)CCC2CCCC(CC3CCCCC3)C2)C1(C)C,train
2227,CHEMBL1292,,N(=C1/C(Nc2ccc(Cl)cc2)=CC3C(N(c4c(N=3)cccc4)c5ccc(Cl)cc5)=C/1)\C(C)C,N(=C1C(Nc2ccc(Cl)cc2)=CC3C(N(c4c(N=3)cccc4)c5ccc(Cl)cc5)=C1)C(C)C,CC(C)/N=c1\cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,473.40784,1,LP,no,yes,,0.0,,,0,0,0,0,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,CC(C)CC1CC2C(CC1CC1CCC(C)CC1)CC1CCCCC1C2C1CCC(C)CC1,train
2226,CHEMBL126224,,N(CCCn1c2c(c3c1CCCCCC3)cccc2)(C)C,N(CCCn1c2c(c3c1CCCCCC3)cccc2)(C)C,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,284.44746000000004,0,,no,yes,,0.0,,,0,0,0,0,CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,CC(C)CCCC1C2CCCCCCC2C2CCCCC21,train
2225,CHEMBL1257015,,C(=O)(c1c(OC)ccc(C(=O)NCc2cnccc2)c1)NCc3cnccc3,C(=O)(c1c(OC)ccc(C(=O)NCc2cnccc2)c1)NCc3cnccc3,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,376.4175,0,,no,yes,,0.0,,,0,0,0,0,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1,CCC1CCC(C(C)CCC2CCCCC2)CC1C(C)CCC1CCCCC1,train
2224,CHEMBL1237072,,N([C@@H]1[C@@H](O)[C@H](O[C@H]2[C@](O)(C[C@H]([C@H]3[C@@H]([C@H]([C@](O)([C@H](OC(=O)[C@@H]([C@@H](O[C@@H]4O[C@H]([C@@H]([C@](OC)(C4)C)O)C)[C@@H]2C)C)CC)C)O[C@@H](N3)COCCOC)C)C)C)O[C@@H](C1)C)(C)C,N(C1C(O)C(OC2C(O)(CC(C3C(C(C(O)(C(OC(=O)C(C(OC4OC(C(C(OC)(C4)C)O)C)C2C)C)CC)C)OC(N3)COCCOC)C)C)C)OC(C1)C)(C)C,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,835.09286,2,Mw; NO,no,yes,,0.0,,,0,0,0,0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O,CCCCCCC1CC2C(C)CC(C)(C)C(CC3CC(C)CC(C(C)C)C3C)C(C)C(CC3CC(C)C(C)C(C)(CC)C3)C(C)C(C)CC(CC)C(C)(C)C(C1)C2C,train
2223,CHEMBL1232131,,O=S(=O)(c1c(O)ccc(O)c1)O,O=S(=O)(c1c(O)ccc(O)c1)O,O=S(=O)(O)c1cc(O)ccc1O,190.17542,0,,no,yes,,0.0,,,0,0,0,0,O=S(=O)(O)c1cc(O)ccc1O,CC1CCC(C)C(C(C)(C)C)C1,train
2222,CHEMBL1222250,,O1C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,O1C(O)C(O)C(O)C(O)C1CO,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,180.15864,0,,no,yes,,0.0,,,0,0,0,0,OCC1OC(O)C(O)C(O)C1O,CCC1CC(C)C(C)C(C)C1C,train
2221,CHEMBL1201308,,Ic1ccc(cc1)CC(NC(C)C)C,Ic1ccc(cc1)CC(NC(C)C)C,CC(C)NC(C)Cc1ccc(I)cc1,303.18736,0,,no,yes,,0.0,,,0,0,0,0,CC(C)NC(C)Cc1ccc(I)cc1,CC(C)CC(C)CC1CCC(C)CC1,train
2220,CHEMBL1201304,,O=S(=O)([O-])CCCC[N+]1c2c(c3c(cc2)cccc3)C(C=1/C=C/C=C/C=C/C=C4/C(c5c6c(ccc5N/4CCCCS(=O)(=O)O)cccc6)(C)C)(C)C,O=S(=O)([O-])CCCC[N+]1=C(C(c2c3c(ccc21)cccc3)(C)C)C=CC=CC=CC=C4C(c5c6c(ccc5N4CCCCS(=O)(=O)O)cccc6)(C)C,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,752.99766,2,Mw; LP,no,yes,,0.0,,,0,0,0,0,CC1(C)C(=CC=CC=CC=CC2=[N+](CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)N(CCCCS(=O)(=O)O)c2ccc3ccccc3c21,CC(C)(C)CCCCC1C2CCC3CCCCC3C2C(C)(C)C1CCCCCCCC1C(CCCCC(C)(C)C)C2CCC3CCCCC3C2C1(C)C,train
2219,CHEMBL1201289,,C(=O)(O[C@H]1[C@@H](SC)O[C@H]([C@@H]([C@@H](Cl)C)NC(=O)[C@H]2N(C[C@H](CCC)C2)C)[C@H](O)[C@@H]1O)CCCCCCCCCCCCCCC,C(=O)(OC1C(SC)OC(C(C(Cl)C)NC(=O)C2N(CC(CCC)C2)C)C(O)C1O)CCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,663.40631,1,Mw,no,yes,,0.0,,,0,0,0,0,CCCCCCCCCCCCCCCC(=O)OC1C(SC)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,CCCCCCCCCCCCCCCC(C)CC1C(CC)CC(C(CC(C)C2CC(CCC)CC2C)C(C)C)C(C)C1C,train
2338,CHEMBL435966,,O=[N+](c1n(cnc1)CCN2CCOCC2)[O-],O=[N+](c1n(cnc1)CCN2CCOCC2)[O-],O=[N+]([O-])c1cncn1CCN1CCOCC1,226.23647999999997,0,,no,yes,,0.0,,,0,0,0,0,O=[N+]([O-])c1cncn1CCN1CCOCC1,CC(C)C1CCCC1CCC1CCCCC1,train
2341,CHEMBL454446,,C(C(C)(C)C)(=O)OCOC(=O)C1=C(/C=C\c2c(ncs2)C)CS[C@H]3N1C(=O)[C@H]3NC(/C(=N\OC)/c4nc(sc4)N)=O,C(C(=O)NC1C(=O)N2C(C(=O)OCOC(C(C)(C)C)=O)=C(C=Cc3c(ncs3)C)CSC21)(=NOC)c4nc(sc4)N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,620.72866,2,Mw; NO,no,yes,,0.0,,,0,0,0,0,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C=Cc3scnc3C)CSC12)c1csc(N)n1,CCCC(C(C)CC1C(C)C2C1CCC(CCC1CCCC1C)C2C(C)CCCC(C)C(C)(C)C)C1CCC(C)C1,train
2178,CHEMBL1096882,,O=P(OC[C@H]1O[C@@H](n2c3c(c(nc(F)n3)N)nc2)[C@@H](O)[C@@H]1O)(O)O,O=P(OCC1OC(n2c3c(c(nc(F)n3)N)nc2)C(O)C1O)(O)O,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,365.21611,2,Hb; NO,no,yes,,0.0,,,0,0,0,0,Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,CC1CC(C)C2CCC(C3CC(CCC(C)(C)C)C(C)C3C)C2C1,train
2451,CHEMBL2107112,DB09091,C(=O)([C@@]1([C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)CC4)CC3)C)[C@@H](O)C2)CC1)C)O)CS,C(=O)(C1(C2(C(C3C(C4(C(=CC(=O)CC4)CC3)C)C(O)C2)CC1)C)O)CS,[H][C@@]12CC[C@](O)(C(=O)CS)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C,378.5338,0,,yes,yes,1,,,DISCONT,0,0,0,0,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CS,CCC(C)C1(C)CCC2C3CCC4CC(C)CCC4(C)C3C(C)CC21C,train
2442,CHEMBL2104528,DB09249,C(NN)(CCCCCC)C,C(NN)(CCCCCC)C,CCCCCCC(C)NN,144.2616,0,,yes,yes,1,,,DISCONT,0,0,0,0,CCCCCCC(C)NN,CCCCCCC(C)CC,train
2444,CHEMBL2105566,DB01550,C(#N)CCNC(Cc1ccccc1)C,C(#N)CCNC(Cc1ccccc1)C,CC(CC1=CC=CC=C1)NCCC#N,188.27411999999998,0,,yes,yes,1,,,DISCONT,0,0,0,0,CC(Cc1ccccc1)NCCC#N,CCCCCC(C)CC1CCCCC1,train
2446,CHEMBL2106261,DB08794,C(=O)(OCC)C(C1C(=O)Oc2c(C=1O)cccc2)C3C(=O)Oc4c(C=3O)cccc4,C(=O)(OCC)C(C1C(=O)Oc2c(C=1O)cccc2)C3C(=O)Oc4c(C=3O)cccc4,CCOC(=O)C(C1=C(O)C2=CC=CC=C2OC1=O)C1=C(O)C2=CC=CC=C2OC1=O,408.36692,0,,yes,yes,1,,,DISCONT,0,0,0,0,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,CCCC(C)C(C1C(C)CC2CCCCC2C1C)C1C(C)CC2CCCCC2C1C,train
2447,CHEMBL2106319,DB08956,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4([C@@H](CC(=O)CC4)CC3)C)CC2)CC1)C)CO,C(=O)(C1C2(C(C3C(C4(C(CC(=O)CC4)CC3)C)CC2)CC1)C)CO,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)CO,332.48634,0,,yes,yes,1,,,DISCONT,0,0,0,0,CC12CCC(=O)CC1CCC1C2CCC2(C)C(C(=O)CO)CCC12,CCC(C)C1CCC2C3CCC4CC(C)CCC4(C)C3CCC12C,train
2448,CHEMBL2106357,DB08975,C(=O)(c1cc2-c3c4c(-c2cc1)cccc4ccc3)CCC(=O)O,C(=O)(c1cc2-c3c4c(-c2cc1)cccc4ccc3)CCC(=O)O,OC(=O)CCC(=O)C1=CC2=C(C=C1)C1=C3C2=CC=CC3=CC=C1,302.33178,0,,yes,yes,1,,,DISCONT,0,0,0,0,O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13,CC(C)CCC(C)C1CCC2C(C1)C1CCCC3CCCC2C31,train
2449,CHEMBL2106825,DB09124,C(=O)([C@@]1([C@@]2([C@H]([C@@H]3C=C(C4[C@@]([C@H]3CC2)(CCC(=O)C=4)C)C)CC1)C)C)C,C(=O)(C1(C2(C(C3C=C(C4C(C3CC2)(CCC(=O)C=4)C)C)CC1)C)C)C,CC(=O)[C@@]1(C)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,340.50914,1,LP,yes,yes,1,0.0,,DISCONT,0,0,0,0,CC(=O)C1(C)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,CC1CCC2(C)C(C1)C(C)CC1C2CCC2(C)C1CCC2(C)C(C)C,train
2452,CHEMBL2109188,DB08965,O=C1N([C@H](C(=O)OC(C(=O)N([C@H](C(=O)OC(C(=O)N([C@H](C(=O)OC1C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C,O=C1N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC1C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C)C(C)C)C,[H]C1(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C(=O)C([H])(OC(=O)[C@]([H])(C(C)C)N(C)C1=O)C(C)C)C(C)C)C(C)C,639.83529,2,Mw; NO,yes,yes,1,,,DISCONT,0,0,0,0,CC(C)C1OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C(=O)C(C(C)C)OC(=O)C(C(C)C)N(C)C1=O,CC(C)C1CC(C)C(C(C)C)C(C)C(C)C(C(C)C)CC(C)C(C(C)C)C(C)C(C)C(C(C)C)CC(C)C(C(C)C)C(C)C1C,train
2440,CHEMBL2104164,DB09254,C(=O)(CN1C(=O)Oc2c(cccc2)C1)N,C(=O)(CN1C(=O)Oc2c(cccc2)C1)N,NC(=O)CN1CC2=CC=CC=C2OC1=O,206.2023,0,,yes,yes,1,,,DISCONT,0,0,0,0,NC(=O)CN1Cc2ccccc2OC1=O,CC(C)CC1CC2CCCCC2CC1C,train
2453,CHEMBL2110562,DB00534,C(=O)(NCC(OC)C[Hg]Cl)N,C(=O)(NCC(OC)C[Hg]Cl)N,COC(CNC(N)=O)C[Hg]Cl,367.19837,0,,yes,yes,1,0.0,,DISCONT,0,0,0,0,C(=O)(NCC(OC)C[Hg]Cl)N,CC(C)C1CC(C)C(C(C)C)C(C)C(C)C(C(C)C)CC(C)C(C(C)C)C(C)C(C)C(C(C)C)CC(C)C(C(C)C)C(C)C1C,train
2454,CHEMBL2110774,DB09007,C(OCCN(C)C)(c1ccc(Cl)cc1)(c2ccccc2)C,C(OCCN(C)C)(c1ccc(Cl)cc1)(c2ccccc2)C,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,303.83423999999997,0,,yes,yes,1,0.0,,DISCONT,0,0,0,0,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,CC(C)CCCC(C)(C1CCCCC1)C1CCC(C)CC1,train
2455,CHEMBL218394,DB08873,C(C(=O)N)(=O)C(NC(=O)[C@H]1N(C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C[C@@H]2C([C@H]12)(C)C)CC3CCC3,C(C(=O)N)(=O)C(NC(=O)C1N(C(=O)C(C(C)(C)C)NC(=O)NC(C)(C)C)CC2C(C12)(C)C)CC3CCC3,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,519.68885,1,Mw,yes,yes,1,0.0,,DISCONT,0,0,0,0,CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,CC(CC(C(C)C1CC2C(C1C(C)CC(CC1CCC1)C(C)C(C)C)C2(C)C)C(C)(C)C)CC(C)(C)C,train
2456,CHEMBL22498,DB09250,c1(ccccc1)CC(NN)C,c1(ccccc1)CC(NN)C,CC(CC1=CC=CC=C1)NN,150.22488,0,,yes,yes,1,,,DISCONT,0,0,0,0,CC(Cc1ccccc1)NN,CCC(C)CC1CCCCC1,train
2457,CHEMBL2354773,DB09121,S([Au])[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,S([Au])C1OC(C(O)C(O)C1O)CO,OC[C@H]1O[C@H](S[Au])[C@H](O)[C@@H](O)[C@@H]1O,392.18227,0,,yes,yes,1,0.0,,DISCONT,0,0,0,0,S([Au])C1OC(C(O)C(O)C1O)CO,CCC(C)CC1CCCCC1,train
2458,CHEMBL251634,DB08971,C(=O)([C@@H]1[C@@]2([C@H]([C@H]3[C@@H]([C@@]4(C(=CC(=O)C=C4)[C@@H](F)C3)C)[C@@H](O)C2)C[C@H]1C)C)CO,C(=O)(C1C2(C(C3C(C4(C(=CC(=O)C=C4)C(F)C3)C)C(O)C2)CC1C)C)CO,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,376.47132999999997,0,,yes,yes,1,0.0,,DISCONT,0,0,0,0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,CCC(C)C1C(C)CC2C3CC(C)C4CC(C)CCC4(C)C3C(C)CC21C,train
2441,CHEMBL2104306,DB08994,N(c1nc(c(-c2ccccc2)o1)-c3ccccc3)(CCO)CCO,N(c1nc(c(-c2ccccc2)o1)-c3ccccc3)(CCO)CCO,OCCN(CCO)C1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1,324.3819,0,,yes,yes,1,,,DISCONT,0,0,0,0,OCCN(CCO)c1nc(-c2ccccc2)c(-c2ccccc2)o1,CCCC(CCC)C1CC(C2CCCCC2)C(C2CCCCC2)C1,train
2439,CHEMBL2051960,DB09012,C(=O)(N/N=C1\C(=O)C=C2C(=C\1)C(O)CN2C)N,C(=O)(NN=C1C(=O)C=C2C(=C1)C(O)CN2C)N,CN1CC(O)C2=C\C(=N\NC(N)=O)C(=O)C=C12,236.23164,0,,yes,yes,1,,,DISCONT,0,0,0,0,CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21,CC(C)CCC1CC2C(C)CC(C)C2CC1C,train
2461,CHEMBL266195,DB00866,O(c1c(cccc1)CC=C)CC(O)CNC(C)C,O(c1c(cccc1)CC=C)CC(O)CNC(C)C,CC(C)NCC(O)COC1=CC=CC=C1CC=C,249.35531,0,,yes,yes,1,,,DISCONT,0,0,0,0,C=CCc1ccccc1OCC(O)CNC(C)C,CCCC1CCCCC1CCC(C)CCC(C)C,train
2430,CHEMBL1763,DB00774,C(F)(F)(F)c1c(S(=O)(=O)N)cc2c(c1)NCNS2(=O)=O,C(F)(F)(F)c1c(S(=O)(=O)N)cc2c(c1)NCNS2(=O)=O,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,331.29346,0,,yes,yes,1,0.0,,DISCONT,0,0,0,0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,CC(C)(C)C1CC2CCCC(C)(C)C2CC1C(C)(C)C,train
2423,CHEMBL163672,DB13279,C(=O)(OCC)COc1cc2c(C(=C(C(=O)O2)CCN(CC)CC)C)cc1,C(=O)(OCC)COc1cc2c(C(=C(C(=O)O2)CCN(CC)CC)C)cc1,CCOC(=O)COC1=CC2=C(C=C1)C(C)=C(CCN(CC)CC)C(=O)O2,361.44088999999997,0,,yes,yes,1,,,DISCONT,0,0,0,0,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,CCCC(C)CCC1CCC2C(C1)CC(C)C(CCC(CC)CC)C2C,train
2425,CHEMBL1651905,DB08945,C(=O)(c1c(I)c(c(I)cc1I)NC(=O)COCCOCCOCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)O,C(=O)(c1c(I)c(c(I)cc1I)NC(=O)COCCOCCOCC(=O)Nc2c(I)c(C(=O)O)c(I)cc2I)O,OC(=O)C1=C(I)C(NC(=O)COCCOCCOCC(=O)NC2=C(I)C(C(O)=O)=C(I)C=C2I)=C(I)C=C1I,1215.8196599999999,2,Mw; NO,yes,yes,1,,,DISCONT,0,0,0,0,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,CC(CCCCCCCCCC(C)CC1C(C)CC(C)C(C(C)C)C1C)CC1C(C)CC(C)C(C(C)C)C1C,train
2426,CHEMBL170797,DB08988,C(=O)(OCC)C1(c2ccccc2)CCN(CCC1)C,C(=O)(OCC)C1(c2ccccc2)CCN(CCC1)C,CCOC(=O)C1(CCCN(C)CC1)C1=CC=CC=C1,261.36641000000003,0,,yes,yes,1,,,DISCONT,0,0,0,0,CCOC(=O)C1(c2ccccc2)CCCN(C)CC1,CCCC(C)C1(C2CCCCC2)CCCC(C)CC1,train
2427,CHEMBL1738,DB00380,O=C1NC(=O)CN([C@H](CN2CC(=O)NC(=O)C2)C)C1,O=C1NC(=O)CN(C(CN2CC(=O)NC(=O)C2)C)C1,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,268.27402,0,,yes,yes,1,0.0,,DISCONT,0,0,0,0,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,CC1CC(C)CC(CC(C)C2CC(C)CC(C)C2)C1,train
2428,CHEMBL1740065,DB09088,C(=O)(OC(CN(C)C)(CC)C)c1ccccc1,C(=O)(OC(CN(C)C)(CC)C)c1ccccc1,CCC(C)(CN(C)C)OC(=O)C1=CC=CC=C1,235.32827000000003,0,,yes,yes,1,,,DISCONT,0,0,0,0,CCC(C)(CN(C)C)OC(=O)c1ccccc1,CCC(C)(CC(C)C)CC(C)C1CCCCC1,train
2429,CHEMBL1743259,DB09194,O=C1N(C(=NN1CCCN2CCN(c3cc(Cl)ccc3)CC2)CC)CC,O=C1N(C(=NN1CCCN2CCN(c3cc(Cl)ccc3)CC2)CC)CC,CCN1C(=O)N(CCCN2CCN(CC2)C2=CC=CC(Cl)=C2)N=C1CC,377.91996,0,,yes,yes,1,,,DISCONT,0,0,0,0,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCC1CC(CCCC2CCC(C3CCCC(C)C3)CC2)C(C)C1CC,train
2431,CHEMBL1790041,DB00863,C(=C[N+](=O)[O-])(NCCSCc1oc(cc1)CN(C)C)NC,C(=C[N+](=O)[O-])(NCCSCc1oc(cc1)CN(C)C)NC,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,314.40864,0,,yes,yes,1,0.0,,DISCONT,0,0,0,0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CCC(CCCCCC1CCC(CC(C)C)C1)CC(C)C,train
2438,CHEMBL1908364,DB08997,O=C1[C@](c2ccccc2)(C3CCN(Cc4ccccc4)CC3)CCC(=O)N1,O=C1C(c2ccccc2)(C3CCN(Cc4ccccc4)CC3)CCC(=O)N1,O=C1CC[C@@](C2CCN(CC3=CC=CC=C3)CC2)(C(=O)N1)C1=CC=CC=C1,362.47472,0,,yes,yes,1,,,DISCONT,0,0,0,0,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,CC1CCC(C2CCCCC2)(C2CCC(CC3CCCCC3)CC2)C(C)C1,train
2432,CHEMBL18,DB00311,O=S(=O)(c1nc2c(s1)cc(OCC)cc2)N,O=S(=O)(c1nc2c(s1)cc(OCC)cc2)N,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,258.3192,0,,yes,yes,1,0.0,,DISCONT,0,0,0,0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,CCCC1CCC2CC(C(C)(C)C)CC2C1,train
2433,CHEMBL1877495,DB09246,C(=O)(c1ccccc1)NNC(c2ccccc2)C,C(=O)(c1ccccc1)NNC(c2ccccc2)C,CC(NNC(=O)C1=CC=CC=C1)C1=CC=CC=C1,240.30682000000002,0,,yes,yes,1,,,DISCONT,0,0,0,0,CC(NNC(=O)c1ccccc1)c1ccccc1,CC(CCC(C)C1CCCCC1)C1CCCCC1,train
2434,CHEMBL1885437,DB08990,C(=O)(c1ccccc1)C(CN2CCN(CC(OCC)c3ccccc3)CC2)C,C(=O)(c1ccccc1)C(CN2CCN(CC(OCC)c3ccccc3)CC2)C,CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1,380.53364,0,,yes,yes,1,,,DISCONT,0,0,0,0,CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c1ccccc1,CCCC(CC1CCC(CC(C)C(C)C2CCCCC2)CC1)C1CCCCC1,train
2435,CHEMBL1899801,DB11625,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,288.0363,1,LP,yes,yes,1,,,DISCONT,0,0,0,0,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CC(C)(C)C(C)(C)C(C)(C)C(C)(C)C(C)(C)C,train
2436,CHEMBL1908315,DB08964,C(=O)(OC)/C=C/CCCC[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@H](C(CCCC)(C)C)O,C(=O)(OC)C=CCCCCC1C(=O)CC(O)C1C=CC(C(CCCC)(C)C)O,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)OC,394.55516,0,,yes,yes,1,0.0,,DISCONT,0,0,0,0,CCCCC(C)(C)C(O)C=CC1C(O)CC(=O)C1CCCCC=CC(=O)OC,CCCCC(C)(C)C(C)CCC1C(C)CC(C)C1CCCCCCC(C)CC,train
