,chembl_id,Phase,Smiles,market
8892,CHEMBL2107216,0,O=C(O)CC(O)(CC(=O)O)C(=O)O.O=C([O-])CC(O)(CC(=O)O)C(=O)O.O=C([O-])CC(O)(CC(=O)O)C(=O)O.[K+].[Na+],0
8893,CHEMBL1180156,0,CCOCC(O)COc1ccc(NC(=O)CC[S+](C)C)cc1,0
8894,CHEMBL2103852,1,COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC,0
8895,CHEMBL1200458,4,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[K+].[K+].[K+],1
8896,CHEMBL2104013,0,CCN(CC)CC/C(=N/OC(=O)Nc1ccc(OC)cc1)c1ccccc1,0
8897,CHEMBL1357,4,CC(O)C(=O)[O-].[Na+],1
8898,CHEMBL2110947,0,Nc1c(Cl)cc([C@@H](O)CNCCCCCCOCCc2ccccn2)cc1Cl,0
8899,CHEMBL2105462,0,C[C@@H](c1ccc(O)cc1)[C@H](CC(F)(F)F)c1ccc(O)cc1,0
8900,CHEMBL1433361,3,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,0
8901,CHEMBL532998,0,O=P(O)(O)Oc1c(Br)cc(Br)cc1-c1cc(Br)cc(Br)c1O,0
8902,CHEMBL274826,0,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CCC2=O,0
8903,CHEMBL1200656,4,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,1
8904,CHEMBL1908360,4,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,1
8905,CHEMBL1689285,0,O=S([O-])O.[Na+],0
8906,CHEMBL2104744,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3[C@@H](C)C[C@@]21C,0
8907,CHEMBL2106605,0,CC(C)=C[C@@H]1[C@@H](C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0
8908,CHEMBL14021,2,CCC(=O)O,0
8909,CHEMBL186720,0,CN(C)CCOc1ccccc1Cc1ccccc1,0
8910,CHEMBL631,4,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1
8911,CHEMBL1933349,2,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,0
8912,CHEMBL24924,4,O=C1c2ccccc2C(=O)C1c1ccc(F)cc1,1
8913,CHEMBL2105186,0,COc1cc(C(=O)OCCCNCCC(c2ccccc2)c2ccccc2)cc(OC)c1OC,0
8914,CHEMBL95431,3,NC(=O)c1nnn(Cc2cc(Cl)c(C(=O)c3ccc(Cl)cc3)c(Cl)c2)c1N,0
8915,CHEMBL2107821,3,NCC[C@@H](O)c1cccc(OCC2CCCCC2)c1,0
8916,CHEMBL3989876,0,CC/C(=N\O)c1cn(CCN(C)C)c2ccccc12,0
8917,CHEMBL4297393,1,C/C1=C/C[C@@H](/C(C)=C/c2cc(C)on2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C1,0
8918,CHEMBL1908074,0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@H](O)[C@@H]2O,0
8919,CHEMBL1551666,0,CCCCCCCCCCCCCCCCCC(=O)OCC(C)O,0
8920,CHEMBL2106278,0,CC(CC1CCCCC1)NCCC(c1ccccc1)c1ccccc1,0
8921,CHEMBL2104457,0,CC(=O)NC1CCSC1=O,0
8922,CHEMBL2105439,0,CCOP(=O)(/N=C(\SCCS/C(=N/P(=O)(OCC)OCC)SCc1ccccc1)SCc1ccccc1)OCC,0
8923,CHEMBL495727,2,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,0
8924,CHEMBL1910856,2,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cccc(O)c2)C1,0
8925,CHEMBL3581647,2,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n1-2,0
8926,CHEMBL4297442,2,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@H](n3cc(-c4cccc(F)c4)nn3)[C@H]2O)[C@H](O)[C@@H](n2cc(-c3cccc(F)c3)nn2)[C@H]1O,0
8927,CHEMBL692,4,OCC(O)CO,1
8928,CHEMBL1201303,4,Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,1
8929,CHEMBL2110587,3,O=C(NS(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl,0
8930,CHEMBL3989905,0,CN1CC2Cc3ccc(Cl)cc3C(c3ccccc3)C2C1,0
8931,CHEMBL1236378,0,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1,0
8932,CHEMBL34431,0,CN(C(=O)CCCOc1ccc2nc(O)ccc2c1)C1CCCCC1,0
8933,CHEMBL18116,0,Cc1cccc(N2CC(CO)OC2=O)c1,0
8934,CHEMBL1933350,2,CCC[C@H](c1ccc(C(=O)NCCC(=O)O)cc1)[C@H](c1ccc(Cl)cc1)c1c[nH]c2c(F)cc(C)cc12,0
8935,CHEMBL1201117,4,COc1ccccc1OCC(O)COC(N)=O,1
8936,CHEMBL2106604,0,Cc1cc(C)[n+]([N-]C(=O)c2ccc(Cl)c(S(N)(=O)=O)c2)c(C)c1,0
8937,CHEMBL416557,0,CNC(C)C(O)c1ccc(O)c(O)c1,0
8938,CHEMBL2104368,0,O=C(O)CCC1(Cc2ccccc2)CCCCC1=O,0
8939,CHEMBL2106748,0,CC1(C)OC(C)(C)/C(=C\NCCN/C=C2/C(=O)C(C)(C)OC2(C)C)C1=O,0
8940,CHEMBL313302,0,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,0
8941,CHEMBL896,4,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
8942,CHEMBL2104011,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,0
8943,CHEMBL2218905,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2CCCO2)C1c1ccccc1[N+](=O)[O-],0
8944,CHEMBL2110940,0,O=[N+]([O-])c1ccc(-c2csc3[n+]2CCN3)o1,0
8945,CHEMBL100116,4,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,1
8946,CHEMBL4297425,1,CCCCCCCCCCCCOC(=O)CCCc1nc2cc(N(CCCl)CCCl)ccc2n1C,0
8947,CHEMBL2107718,0,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0
8948,CHEMBL945,4,N=C(N)NC(=O)c1nc(Cl)c(N)nc1N,1
8949,CHEMBL2106566,2,O=P([O-])([O-])[O-].O=P([O-])([O-])[O-].[Ca+2].[Ca+2].[Ca+2],0
8950,CHEMBL2107458,0,CC(C(=O)O)c1ccc(-c2cccc(F)c2)cc1,0
8951,CHEMBL2104619,0,Cc1nc2c(C)cccn2c(=O)c1CCN1CCC(c2noc3cc(F)ccc23)CC1,0
8952,CHEMBL2104640,0,CC(=O)O.NCCCC[C@H](N)C(=O)O,0
8953,CHEMBL1255891,3,CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,0
8954,CHEMBL2107456,3,CCCC[C@H](C)C[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC/C=C/C(=O)O,0
8955,CHEMBL441765,1,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@H]1N1CCCC1,0
8956,CHEMBL1356732,0,CCOc1ccc(S(=O)(=O)O)c2cccnc12,0
8957,CHEMBL2105901,0,CCC(=O)N1C2CCC1CN(C/C=C\c1ccccc1)C2,0
8958,CHEMBL2104650,0,O=c1ccc2cccc(N3CCNCC3)c2o1,0
8959,CHEMBL2104949,0,Cc1ccccc1N1CCN(CCCOc2ccccn2)CC1,0
8960,CHEMBL657,4,CN(C)CCOC(c1ccccc1)c1ccccc1,1
8961,CHEMBL171679,3,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(=O)O,0
8962,CHEMBL297362,0,Cc1cccc(C)c1NC1=NCCCS1,0
8963,CHEMBL2105395,4,OCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,1
8964,CHEMBL2104404,1,CC(C)C[C@H]1C(=O)O[C@H](Cc2ccc(N3CCOCC3)cc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](Cc2ccc(N3CCOCC3)cc2)C(=O)N(C)[C@@H](CC(C)C)C(=O)O[C@H](C)C(=O)N1C,0
8965,CHEMBL3545408,2,O=C1c2ccccc2C(=O)N1[C@@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)C1O5,0
8966,CHEMBL1016,3,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0
8967,CHEMBL2110848,4,CC[N+](C)(C)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,1
8968,CHEMBL188921,0,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,0
8969,CHEMBL3989463,0,O=C1O[C@@H](CN2CCOCC2)CN1/N=C/c1ccc([N+](=O)[O-])o1,0
8970,CHEMBL3989547,0,Cc1ccc(Oc2ccccc2-c2csc(N=C3NCCCN3)n2)c(C)c1,0
8971,CHEMBL1614644,0,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,0
8972,CHEMBL2110737,2,CCCC(=O)O[C@H]1CN2CC[C@H](O)[C@@H]2[C@@H](O)[C@@H]1O,0
8973,CHEMBL511099,3,Cc1ccc(C23CNCC2C3)cc1,0
8974,CHEMBL1230575,2,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,0
8975,CHEMBL607,4,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,1
8976,CHEMBL230006,2,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,0
8977,CHEMBL2107758,0,OC(CNC12CC3CC(CC(C3)C1)C2)COc1ccccc1,0
8978,CHEMBL4297366,1,CN(C)CCCNC(=O)/C(=C/CCCCC(=O)NO)COc1cccc2ccccc12,0
8979,CHEMBL2347704,2,CC1(C)OB(O)c2cc(NC(=O)c3ccc(F)cc3C(F)(F)F)ccc21,0
8980,CHEMBL96783,3,OC[C@H](O)[C@@H](O)[C@H](O)CO,0
8981,CHEMBL1200,4,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,1
8982,CHEMBL67096,0,Cc1cccc(OCC(O)CNC(C)C)c1,0
8983,CHEMBL1080983,0,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N/C(=N\C(=O)OC)NC(=O)OC,0
8984,CHEMBL279890,0,CCN(CC)CCCNc1nccc2c(C)c3[nH]c4ccc(OC)cc4c3c(C)c12,0
8985,CHEMBL2105285,0,COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C,0
8986,CHEMBL117822,3,C=C,0
8987,CHEMBL448,4,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,1
8988,CHEMBL592374,2,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,0
8989,CHEMBL2103822,4,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,1
8990,CHEMBL4297675,1,CC(=O)OC[C@H](COc1ccc(C(C)(C)c2ccc(OC[C@@H](CCl)OC(C)=O)cc2)cc1)OC(C)=O,0
8991,CHEMBL258918,4,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@@]12C,1
8992,CHEMBL336542,0,CN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1,0
8993,CHEMBL2106795,0,N=C(N)NCCNc1c(Cl)cccc1Cl,0
8994,CHEMBL2104003,0,CC(c1ccccc1)C1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0
8995,CHEMBL4297604,2,O=C(O)c1ccc(CN2C[C@@H]3C[C@H]2CN3Cc2ccc(Oc3ccc(-c4ncco4)cc3)cc2)cc1,0
8996,CHEMBL622,4,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1
8997,CHEMBL1650559,4,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,1
8998,CHEMBL2106971,0,CN(C)C1=NCC(c2cc3ccccc3o2)C1,0
8999,CHEMBL1670,4,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,1
9000,CHEMBL26630,0,Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1C,0
9001,CHEMBL489411,4,CCC(C)(C)c1ccc(CC(C)CN2C[C@H](C)O[C@H](C)C2)cc1,1
9002,CHEMBL35493,0,Cc1c[nH]c2c1[C@@]13C[C@@H]1CN(C(=O)c1cc4cc(NC(=O)c5cc6ccccc6o5)ccc4[nH]1)C3=CC2=O,0
9003,CHEMBL2110877,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)c3ccc(-c4ccc(S(=O)(=O)N(CCO)CCO)cc4)[nH]c3=O)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0
9004,CHEMBL260046,3,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],0
9005,CHEMBL1238,4,O=C(O)CCCCCCCC(=O)O,1
9006,CHEMBL2110835,0,COc1cc(C)c(OC)c(C)c1CC1=NCCN1,0
9007,CHEMBL1236376,0,Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1,0
9008,CHEMBL2110778,0,N/C(CN(Cc1ccccc1)c1ccccc1)=N\O,0
9009,CHEMBL1079175,2,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,0
9010,CHEMBL2105666,1,CCc1c2c(nc3ccc(OC(=O)CCC(=O)Oc4c(C)c(C)c5c(c4C)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O5)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,0
9011,CHEMBL2106606,0,CCOS(=O)(=O)c1cc(C(C)(C)C)cc2cc(C(C)(C)C)ccc12,0
9012,CHEMBL2151572,3,O=C(N[C@H]1CN2CCC1CC2)c1cc2cccc(Cl)c2s1,0
9013,CHEMBL2104265,0,C=C(CN(C)C)C(Cc1ccccc1)(OC(=O)CC)c1ccccc1,0
9014,CHEMBL1983350,4,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,1
9015,CHEMBL46618,3,COC(=O)[C@H](Cc1cccc(C(=N)N)c1)[C@@H](C)NC(=O)c1ccc(-c2cc[n+]([O-])cc2)cc1,0
9016,CHEMBL2103855,4,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,1
9017,CHEMBL65030,0,O=C(O)CC/C=C\CC[C@H]1[C@@H](OCc2ccc(-c3ccccc3)cc2)C[C@H](O)[C@@H]1N1CCCCC1,0
9018,CHEMBL148635,0,CN(C(=O)C(C)(C)C1(O)CCN(CCc2ccccc2Cl)CC1)C1CCCCC1,0
9019,CHEMBL2104373,0,Cc1ccccc1C(=O)N1CC/C(=N\OS(=O)(=O)O)c2ccc(Cl)cc21,0
9020,CHEMBL221722,3,NC(=O)c1nc(F)cnc1O,0
9021,CHEMBL1076,0,COc1ccc(OC)c(C(O)CN)c1,0
9022,CHEMBL13178,0,COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,0
9023,CHEMBL23393,3,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],0
9024,CHEMBL1201326,3,[Rb],0
9025,CHEMBL2105001,0,CCN(C(C)=O)c1c(I)cc(I)c(CCC(=O)O)c1I,0
9026,CHEMBL1208572,0,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,0
9027,CHEMBL4297491,1,C=CCN1CC(=O)N2[C@@H](Cc3ccc(O)cc3F)C(=O)N(Cc3cccc(N4CC(N5CCN(CC)CC5)C4)n3)C[C@@H]2N1C(=O)NCc1ccccc1,0
9028,CHEMBL2165402,3,CC1=C[C@]23C(=O)[C@@H](C=C(CO)[C@@H](O)[C@]2(O)[C@H]1O)[C@H]1[C@@H](C[C@H]3C)C1(C)C,0
9029,CHEMBL2104308,0,O=C1Cc2ccccc2C(=C2CCN(CCOCCOCCO)CC2)c2ccsc21,0
9030,CHEMBL3408947,2,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(/C=C/c4ccc(CN5C[C@H](C)O[C@H](C)C5)cc4)n[nH]c3c1)C(=O)N2,0
9031,CHEMBL278462,1,CC(C)(C)CCC#C[C@@H]1C[C@H]1c1c[nH]cn1,0
9032,CHEMBL134561,3,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,0
9033,CHEMBL2106131,0,CC(C)CCOC(=O)C(NCCN1CCCC1)c1ccccc1,0
9034,CHEMBL2110979,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)CNC(=N)c3ccncc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0
9035,CHEMBL294951,0,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,0
9036,CHEMBL2103998,0,C/C=C\[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0
9037,CHEMBL2105088,0,CCOC(=O)Nc1nc2ccccc2[nH]1,0
9038,CHEMBL695,4,CN1C(=O)OC(C)(C)C1=O,1
9039,CHEMBL444,4,CCC1(CC)C(=O)NC(=O)NC1=O,1
9040,CHEMBL2104590,0,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccc(O)cc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0
9041,CHEMBL44884,4,CC[C@@H](CO)NCCN[C@@H](CC)CO,1
9042,CHEMBL503,4,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1
9043,CHEMBL2110682,0,Cc1cc(OCCN(C)C)c(C(C)C)cc1OC(=O)OC(C)C,0
9044,CHEMBL293299,0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C,0
9045,CHEMBL443684,2,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,0
9046,CHEMBL4297620,4,NC(=O)OC[C@H](N)Cc1ccccc1,1
9047,CHEMBL2110849,0,CC(C)N(CCC(c1ccccc1)c1ccccc1)C(C)C,0
9048,CHEMBL315818,0,NCC(CC(=O)O)c1ccccc1,0
9049,CHEMBL132468,0,C[C@H]1[C@H](N)CN1c1cc2c(cc1F)c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,0
9050,CHEMBL2105541,0,C/C(=N\O)C(C)(C)NCCCCNC(C)(C)/C(C)=N/O,0
9051,CHEMBL357995,0,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,0
9052,CHEMBL509273,1,O=C(O)CF,0
9053,CHEMBL340211,0,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,0
9054,CHEMBL1594,4,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O,1
9055,CHEMBL2178575,1,COc1cccc2c1c(NS(=O)(=O)c1ccc(Cl)s1)nn2Cc1cccc(NC(=O)CO)c1,0
9056,CHEMBL1616411,0,O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,0
9057,CHEMBL2107023,0,CN(C)CCC=C1c2ccccc2Sc2ccccc21,0
9058,CHEMBL455,4,CC(=O)NS(=O)(=O)c1ccc(N)cc1,1
9059,CHEMBL280481,0,CN(C)C(=O)CCS[C@H](SCCC(=O)O)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0
9060,CHEMBL2105080,0,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,0
9061,CHEMBL1788384,0,CC(=O)Nc1cc([As]2SCC(CO)S2)ccc1O,0
9062,CHEMBL2023898,4,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4cnc([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]4)cc3)cc2)[nH]1)C(C)C,1
9063,CHEMBL49,4,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,1
9064,CHEMBL2105053,0,CCC(=O)C1(c2ccccc2)CCN(CCOCCO)CC1,0
9065,CHEMBL1200617,4,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
9066,CHEMBL3988900,4,[O-2].[Zn+2],1
9067,CHEMBL2110831,0,C[N+]1(CC2COC(c3ccccc3)(c3ccccc3)O2)CCCCC1,0
9068,CHEMBL3989865,2,C/C=C(/C)C(=O)O[C@H]1C(C)=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@@H](OC(=O)CCCCCCCCCCCNC(=O)C[C@H](N)C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C[C@](C)(OC(C)=O)[C@H]2[C@@H]1OC(=O)CCCCCCC,0
9069,CHEMBL2104674,0,CCCCNCC1COc2ccccc2O1,0
9070,CHEMBL1732,4,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1
9071,CHEMBL1200865,4,CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
9072,CHEMBL4297639,3,CC(C)CC(=O)Nc1cncc(-c2ccc3[nH]nc(-c4nc5cncc(-c6cccc(F)c6)c5[nH]4)c3c2)c1,0
9073,CHEMBL18504,0,CCS(=O)(=O)Oc1ccc2c(C)c(C)c(=O)oc2c1,0
9074,CHEMBL1368380,0,CCN(CC)CCNC(=O)COc1ccc(OC)cc1,0
9075,CHEMBL2104329,0,COc1ccc(-n2c3ccccc3c(=O)n2CCCCN2CCN(c3ccc(F)cc3)CC2)cc1,0
9076,CHEMBL2104128,0,Cc1ncsc1CCCCl,0
9077,CHEMBL579,0,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,0
9078,CHEMBL1383,0,Nc1ncnc2c1ncn2[C@H]1CC[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,0
9079,CHEMBL2104996,0,O=C(CN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13)c1ccccc1,0
9080,CHEMBL2111101,4,CC(C)COc1ccc(CNC(=O)N(Cc2ccc(F)cc2)C2CCN(C)CC2)cc1,1
9081,CHEMBL2107653,0,CCOc1ccccc1OCC(O)CO,0
9082,CHEMBL2110998,0,CN(C)CCN(Cc1ccccc1)c1nc2ccccc2o1,0
9083,CHEMBL3989667,0,COc1ccc(N(C(C)=O)S(=O)(=O)c2ccc(N)cc2)nn1,0
9084,CHEMBL3546271,4,Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,1
9085,CHEMBL2104788,0,O=C(O)c1ccccc1O.c1c[nH]cn1,0
9086,CHEMBL212432,2,N/C(=N\C(=O)c1nc(Cl)c(N)nc1N)NCCCCc1ccc(OCC(O)CO)cc1,0
9087,CHEMBL2107578,0,c1cnc2c(c1)C(Cc1ccncc1)(Cc1ccncc1)c1cccnc1-2,0
9088,CHEMBL1095097,4,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,1
9089,CHEMBL225157,3,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl,0
9090,CHEMBL2111125,0,C[N+]1(CC(=O)c2ccccc2)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(O)c1ccccc1)C2,0
9091,CHEMBL2106403,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@](C)(F)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,0
9092,CHEMBL1622638,1,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,0
9093,CHEMBL33,4,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,1
9094,CHEMBL1595008,0,CCCCCCCCCC(=O)OCC(O)CO,0
9095,CHEMBL2111121,0,Cc1nccnc1N1CCCCC1,0
9096,CHEMBL669,4,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1
9097,CHEMBL2106589,0,CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0
9098,CHEMBL2179105,2,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1,0
