,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_scale_pos_weight,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
55,790.7689020156861,58.962200260573994,1.3195542812347412,0.3904355886989519,5,500,7,4,0.25,0.2,0.4,"{'scale_pos_weight': 5, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.25, 'gamma': 0.2, 'colsample_bytree': 0.4}",0.30637700661919093,0.3114399235429066,0.33292322067994135,0.3404105050813319,0.35623877879379606,0.32947788694343333,0.01847461280744769,87
56,127.51321501731873,17.369441310974103,1.0008541107177735,0.3605668357976902,5,100,1,3,0.05,0.2,0.4,"{'scale_pos_weight': 5, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.4}",0.3217319943299272,0.33262946732183796,0.3342731082192457,0.3858346963085407,0.33068211362191047,0.34103027596029245,0.022817436850222673,50
57,1000.4143803596496,60.32616562835628,1.596593189239502,0.8463398767808148,15,500,7,6,0.05,0.3,0.3,"{'scale_pos_weight': 15, 'n_estimators': 500, 'min_child_weight': 7, 'max_depth': 6, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.3}",0.3217508491156843,0.3258243243420562,0.3599404655124945,0.36730087201239087,0.3561018054830528,0.34618366329313577,0.018681652748348404,30
58,325.81835412979126,37.026318404468,1.384342622756958,0.2689477509810468,10,200,3,5,0.3,0.0,0.3,"{'scale_pos_weight': 10, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.3, 'gamma': 0.0, 'colsample_bytree': 0.3}",0.32390286901963833,0.3197015989874477,0.3274981113227641,0.35262429945801144,0.3344821892971,0.3316418136169923,0.01155822394363782,79
59,398.85550556182864,29.436104400678033,1.657146120071411,0.6225535888844982,20,100,3,12,0.2,0.2,0.3,"{'scale_pos_weight': 20, 'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 12, 'learning_rate': 0.2, 'gamma': 0.2, 'colsample_bytree': 0.3}",0.32013150208691776,0.323135396861404,0.3358713725187646,0.3600144562226788,0.35106722269400525,0.3380439900767541,0.015492899116513704,57
60,467.27598958015443,41.863596764314565,1.5472428321838378,0.5097518927935509,10,100,1,15,0.2,0.0,0.3,"{'scale_pos_weight': 10, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 15, 'learning_rate': 0.2, 'gamma': 0.0, 'colsample_bytree': 0.3}",0.335514986551967,0.3323616866931378,0.3438157110222206,0.3648766931661428,0.34985201451539905,0.3452842183897734,0.011569927046856178,35
61,654.6663841724396,46.03408388214894,1.5770321846008302,0.5769969450183638,20,200,7,12,0.3,0.3,0.3,"{'scale_pos_weight': 20, 'n_estimators': 200, 'min_child_weight': 7, 'max_depth': 12, 'learning_rate': 0.3, 'gamma': 0.3, 'colsample_bytree': 0.3}",0.32793726198570516,0.3314310355595375,0.3558414100484901,0.3685386709616217,0.34871475813089337,0.34649262733724956,0.015162577440141942,28
62,539.9054903507233,44.82070237346392,1.4963300228118896,0.37353641293971973,15,300,1,4,0.1,0.2,0.5,"{'scale_pos_weight': 15, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.2, 'colsample_bytree': 0.5}",0.31112749986080646,0.31489101867596647,0.35080637210028864,0.3567285378601879,0.34277561713542315,0.33526580912653453,0.018742172225643786,70
63,745.0531076908112,57.05391369855392,1.4383305549621581,0.6396065587089576,10,400,7,4,0.1,0.4,0.5,"{'scale_pos_weight': 10, 'n_estimators': 400, 'min_child_weight': 7, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0.4, 'colsample_bytree': 0.5}",0.31791502417174466,0.31815545706196846,0.3536093110487033,0.3696825364094418,0.3506319942674433,0.3419988645918603,0.020611931167381213,46
64,586.3230037212372,38.60016369684082,1.5332244396209718,0.7888704478019302,5,400,5,4,0.15,0.2,0.4,"{'scale_pos_weight': 5, 'n_estimators': 400, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.15, 'gamma': 0.2, 'colsample_bytree': 0.4}",0.3082762981883811,0.3083075409838907,0.3499845208842441,0.3640641782422516,0.3426437460521684,0.33465525687018716,0.022599728071164896,75
